63472	κατῶρυξ	katw=ruc	sunk, dug out; subst. a cavern	κατῶρυξ [gens : υχος (ὁ, ἡ) subst. adj. ]	enfoui en terre ; situé sous terre ; excavation, souterrain, caverne ; chambre souterraine pour le dépôt d'un trésor ; racine qui plonge en terre ; provin	coulé, creusé; subst. une caverne	versenkt, ausgegraben; subst. eine Höhle	6	538
66553	κρώζω	krw/zw	croak	κρώζω	croasser ; pousser un cri rauque	crever	Krächzen	6	538
33528	διαπιπράσκω	diapipra/skw	sell off	διαπιπράσκω	adjuger en vendant	liquider	Ausverkauf	5	538
86185	πλησιασμός	plhsiasmo/s	approach	πλησιασμός [gens : οῦ (ὁ) ]	approche	approche	Ansatz	5	538
87215	πολυαρχία	poluarxi/a	command	πολυαρχία [gens : ας (ἡ) ]	gouvernement de plusieurs ou de beaucoup	commander	Befehl	5	538
48020	ἐπικυρόω	e)pikuro/w	confirm	ἐπικυρόω	sanctionner, confirmer ; décréter, décider	confirmer	bestätigen	39	539
107881	τοσάκις	tosa/kis	so many times, so often	τοσάκις [adv. ]	autant de fois	tant de fois, si souvent	so oft, so oft	32	539
71724	μετάβασις	meta/basis	moving over	μετάϐασις [gens : εως (ἡ) ]	passage d'un lieu à un autre ; changement	Se déplacer	Umziehen	23	539
18037	ἀναρρίπτω	a)narri/ptw	to throw up	ἀναρρίπτω	lancer en l'air ; soulever, exciter	vomir	übergeben	20	539
19061	ἀνοιμώζω	a)noimw/zw	wail aloud	ἀνοιμώζω	éclater en gémissements	Pleurer à haute voix	Jammern	20	539
3611	Ξανθίας	*canqi/as	Xanthias	Ξανθίας [gens : ου (ὁ) ]	(le blond) Xanthias, (h.)	Xanthias	Xanthias	15	539
95520	θεμιστεύω	qemisteu/w	to declare law and right	θεμιστεύω	rendre la justice ; rendre des oracles	déclarer la loi et le droit	Gesetz und Recht zu erklären	14	539
* 110966	ὑπερῴα	u(perw/|a	the upper part of the mouth, the palate	ὑπερῴα > ὑπερῷος [gens : ας (ἡ) ]@ἡ ὑπερῴα (in ὑπερῷος) [des : ῴα, ῷον, subst. ]	situé à l'étage supérieur@la partie supérieure de la bouche, le palais	la partie supérieure de la bouche, le palais	der obere Teil des Mundes, der Gaumen	13	539
67580	λαγνεία	lagnei/a	the act of coition	λαγνεία [gens : ας (ἡ) ]	commerce intime ; libertinage	L'acte de coition	Der Akt des Übergangs	12	539
26306	ἀσταφίς	a)stafi/s	dried grapes	ἀσταφίς > σταφίς [gens : ίδος (ἡ) ]	raisin sec, raisiné	raisins secs	getrocknete Trauben	10	539
74813	νεώρης	new/rhs	new	νεώρης [des : ης, ες, ]	qui vient de se produire, récent, nouveau	Nouveau	neu	9	539
39704	ἐγρήσσω	e)grh/ssw	to be awake	ἐγρήσσω	veiller	être réveillé	wach sein	8	539
? 75269	νύμφαιον	nu/mfaion		νυμφαῖον [gens : ου (τὸ) ]	lieu consacré aux nymphes			3	995
? 7506	Νύμφαιον	*nu/mfaion		νυμφαῖον [gens : ου (τὸ) ]	lieu consacré aux nymphes			6	337
75378	νυμφάς	numfa/s	fem. of νυμφαῖος	νυμφάς > νυμφαῖος [gens : άδος adj. f. ]	qui concerne les nymphes, consacré aux nymphes	qui concerne les nymphes, consacré aux nymphes	fem. zu νυμφαῖος	3	80
? 7515	Νυμφάς	*numfa/s		νυμφάς > νυμφαῖος [gens : άδος adj. f. ]	qui concerne les nymphes, consacré aux nymphes			3	346
75410	νυμφών	numfw/n	bridechamber	νυμφών [gens : ῶνος (ὁ) ]	époux ; chambre nuptiale	Bridechamber	Brautkammer	6	110
? 7519	Νυμφῶν	*numfw=n		νυμφών [gens : ῶνος (ὁ) ]	époux ; chambre nuptiale			3	350
? 75274	νύσα	nu/sa	Nysa	Νῦσα [gens : ης (ἡ) ]	Nysa	Nysa	Nysa	3	1000
7512	Νῦσα	*nu=sa	Nysa	Νῦσα [gens : ης (ἡ) ]	Nysa	Nysa	Nysa	23	343
