59841	καθιμάω	kaqima/w	let down by a rope	καθιμάω	faire descendre au moyen d'une corde ; faire descendre	Dépassé par une corde	An einem Seil niederlassen	13	18
62952	καταστοχάζομαι	katastoxa/zomai	aim at	καταστοχάζομαι	viser à, chercher à atteindre, poursuivre, rechercher ; conjecturer, deviner	Viser à	Zielen auf	10	18
92942	προσανάβασις	prosana/basis	going up	προσανάϐασις [gens : εως (ἡ) ]	ascension	Monter	Nach oben gehen	6	18
110445	ὑπεκπέμπω	u(pekpe/mpw	send out secretly	ὑπεκπέμπω	envoyer secrètement au dehors	Envoyer en secret	Aussenden heimlich	6	18
13363	ἀγλαόκαρπος	a)glao/karpos	bearing beautiful	ἀγλαόκαρπος [des : ος, ον ]	aux fruits splendides ; qui fait naître ou mûrir de beaux fruits	Portant beau	Tragend schön	5	18
? 57789	ἶψ	i)=y	a worm that eats horn and wood	ἴψ [gens : ἰπός (ὁ) ]	ver qui ronge le bois	un ver qui mange de la corne et du bois	Ein Wurm, der Horn und Holz frisst	3	18
? 87719	πολυχόος	poluxo/os	pouring forth much	πολύχοος [des : οος-ους, οον-ουν subst. ]	qui verse en abondance, prolifique ; très multiple, très varié	Verser beaucoup	Alles gießen	3	18
? 113545	ᾠότοκος	w)|o/tokos	oviparous	ᾠοτόκος [des : ος, ον, ]	qui pond, ovipare	ovipare	ovipar	3	18
86694	πολεμιστήριος	polemisth/rios	of or for a warrior	πολεμιστήριος [des : α, ον, ]	de guerre, qui concerne la guerre ou les guerriers	de ou pour un guerrier	von oder für einen Krieger	20	19
78400	οἰκίδιον	oi)ki/dion	a small house, cabin	οἰκίδιον [gens : ου (τὸ) ]	maisonnette ; petite tour qu'on plaçait sur le dos des éléphants	une petite maison, une cabane	ein kleines Haus, Hütte	12	19
81520	παρακοπή	parakoph/	infatuation	παρακοπή [gens : ῆς (ἡ) ]	état d'un esprit frappé, démence	engouement	Verliebtheit	11	19
47498	ἐπιδεξιότης	e)pidecio/ths	handiness	ἐπιδεξιότης [gens : ητος (ἡ) ]	dextérité, adresse	Maniabilité	Handlichkeit	9	19
29889	βύβλινος	bu/blinos	made of byblus	βύϐλινος [des : η, ον ]	fait avec des fibres ou des lamelles de papyrus	en byblus	aus byblus	8	19
74287	ναυσθλόω	nausqlo/w	carry by sea	ναυσθλόω	transporter sur un navire	Porter par mer	Auf dem meer tragen	6	19
10262	Χιόνη	*xio/nh		Χιόνη [gens : ης (ἡ) ]	Khionè	Khionè		5	19
45403	ἐπεξευρίσκω	e)peceuri/skw	devise	ἐπεξευρίσκω	inventer en outre ; découvrir en outre	concevoir	entwickeln	5	19
* 1043	Ἀδώνιος	*)adw/nios	of Adonis	2 Ἀδώνιος [des : ος, ον ]@1 Ἀδώνιος > Ἄδωνις [gens : ου (ὁ) ]@ὁ Ἀδώνιος (in 2 Ἀδώνιος) [des : ος, ον ]	d'Adonis@Adônis (Adonis)@vers adonique (‒ ⏑ ⏑ ‒ ‒)	D'Adonis	Von adonis	3	19
? 6163	Λαίειος	*lai/eios	of Laius	Λαΐειος [des : α, ον ]	de Laïus	De Laius	Von Laius	3	19
13443	ἀγραῖος	a)grai=os	of the chase	ἀγραῖος [des : α, ον, ]	qui préside à la chasse	De la chasse	Der Jagd	3	98
? 1166	Ἀγραῖος	*)agrai=os		ἀγραῖος [des : α, ον, ]	qui préside à la chasse			15	142
? 632	Ἄγραιος	*)/agraios		ἀγραῖος [des : α, ον, ]	qui préside à la chasse			3	632
11149	ἄγραυλος	a)/graulos	dwelling in the field	ἄγραυλος [des : ος, ον ]	qui demeure ou qui passe la nuit aux champs ; des champs	Habitation sur le terrain	Wohnen auf dem feld	25	900
? 633	Ἄγραυλος	*)/agraulos		ἄγραυλος [des : ος, ον ]	qui demeure ou qui passe la nuit aux champs ; des champs			3	633
! 13449	ἀγρέτης	a)gre/ths	god of the fields			Dieu des champs	Gott der Felder	3	104
! 1168	Ἀγρέτης	*)agre/ths	god of the fields			Dieu des champs	Gott der Felder	3	144
