! 69968	μαλακίζομαι	malaki/zomai	to be softened			À adoucir	Erweicht werden	32	862
12156	ἀβίωτος	a)bi/wtos	not to be lived, insupportable	ἀϐίωτος [des : ος, ον subst. ]	qu'on ne peut vivre	ne pas être vécu, insupportable	nicht zu leben, unerträglich	24	862
30743	δειδίσσομαι	deidi/ssomai	to frighten, alarm	δειδίσσομαι [tr. intr. ]	effrayer ; s'effrayer	effrayer, alarmer	erschrecken, alarmieren	21	862
1886	Ἀρίων	*)ari/wn	Arion	Ἀρίων [gens : ονος (ὁ) ]	Arion	Arion	Arion	17	862
39003	ἐξοργίζω	e)corgi/zw	enrage	ἐξοργίζω	transporter de fureur	Enrage	Wütend	13	862
14210	ἀκρόαμα	a)kro/ama	anything heard	ἀκρόαμα [gens : ατος (τὸ) ]	ce que l'on entend avec plaisir, ce qui charme l'oreille (parole, chant, etc.) ; tout homme qui se fait écouter (chanteur, musicien, etc.)	Tout ce qui a été entendu	Alles gehört	11	862
84457	περιφεύγω	perifeu/gw	flee from	περιφεύγω	parvenir à fuir, à échapper à	fuir de	Fliehen	10	862
78219	ὀψιμαθής	o)yimaqh/s	late in learning	ὀψιμαθής [des : ής, ές ]	qui commence tard à s'instruire ; demi-savant, sottement fier de sa demi-science, pédant	Tard dans l'apprentissage	Spät beim Lernen	9	862
32826	διάζωμα	dia/zwma	that which is put round as a girdle	διάζωμα [gens : ατος (τὸ) ]	ceinture, caleçon ; ce qui entoure comme une ceinture ; ligne, bande ou cloison servant de séparation	Ce qui est mis en place comme une ceinture	Das, was als Gürtel umgesetzt wird	7	862
105125	συνεπιστρέφω	sunepistre/fw	turn at the same time	συνεπιστρέφω [tr. intr. ]	se tourner ou se retourner ensemble	Tourner en même temps	Drehen zur gleichen Zeit	7	862
10081	Τρυγαῖος	*trugai=os		Τρυγαῖος [gens : ου (ὁ) ]	Trygæos, vendangeur	Trygæos, vendangeur		6	862
76168	ὁποσάκις	o(posa/kis	as many times as .	ὁποσάκις [adv. ]	autant de fois que, aussi souvent que	Autant de fois que.	So oft wie	6	862
19384	ἀντάλλαγμα	a)nta/llagma	that which is given	ἀντάλλαγμα [gens : ατος (τὸ) ]	échange ; réconciliation	Ce qui est donné	Das, was gegeben ist	5	862
109230	ὕσμα	u(/sma	rain	ὕσμα [gens : ατος (τὸ) ]	pluie	pluie	Regen	5	862
? 3934	Δίιος	*di/ios	of Zeus	Δίϊος [des : ος, ον, ]	de Zeus	De Zeus	Von Zeus	3	862
? 9057	Σατυρίσκος	*saturi/skos		σατυρίσκος [gens : ου (ὁ) ]	petit satyre			3	862
? 73080	μογγάς	mogga/s	a wild	μόγγας [gens : α (ὁ) ]	sorte de danse sauvage	un sauvage	ein wildes	3	862
74105	νάρκη	na/rkh	numbness	νάρκη [gens : ης (ἡ) ]	engourdissement, torpeur ; torpille ; grande centaurée	engourdissement	Taubheit	23	863
13183	ἀγαστός	a)gasto/s	admirable	ἀγαστός [des : ή, όν ]	digne d'admiration	admirable	bewundernswert	16	863
93788	προσπεριβάλλω	prosperiba/llw	put round besides	προσπεριϐάλλω	enrouler en outre (un bandage) ; construire en outre tout autour ; construire en outre autour de soi ; entourer qqe ch. à soi ou de qqe ch. à soi	Mettre en marge en plus	Runter umher	14	863
45223	ἐπανατρέχω	e)panatre/xw	return	ἐπανατρέχω	revenir en courant vers	revenir	Rückkehr	9	863
48349	ἐπιπλάσσω	e)pipla/ssw	spread	ἐπιπλάσσω	mouler sur ; façonner, modeler	propager	Verbreitung	7	863
41079	ἐκγράφω	e)kgra/fw	write out	ἐκγράφω	effacer d'une liste, rayer	rédiger	ausschreiben	6	863
109231	ὕσπληξ	u(/splhc	snare	ὕσπληξ > ὕσπληγξ [gens : ηγος (ἡ) ]	corde ou barrière qui ferme la carrière avant le départ des coureurs ; corde ou morceau de bois qui retient la détente d'un piège, piège pour les oiseaux, piège d'oiseleur ; ancre	piège	Schlinge	6	863
37969	ἔναντα	e)/nanta	opposite, over against, face to face	ἔναντα [adv. prép. ]	en face	opposé, face à face, face à face	gegenüber, gegenüber, von Angesicht zu Angesicht	5	863
