? 77256	ὀμοτικός	o)motiko/s	of or for swearing	ὁμοτικός [des : ή, όν, ]	propre à un serment	de ou pour jurer	von	3	923
? 79319	παιδία	paidi/a	childhood	παιδιά [gens : ᾶς (ἡ) ]	jeu d'enfant ; jeu, amusement ; jeu, badinage, bagatelle	enfance	Kindheit	3	923
114451	χιτωνίσκος	xitwni/skos	short frock	χιτωνίσκος [gens : ου (ὁ) ]	petite tunique courte, pour les hommes ; pièce de l'habillement des femmes	robe courte	kurzes Kleid	29	924
104163	συμπορεύομαι	sumporeu/omai	come	συμπορεύομαι	aller ensemble avec	viens	kommen Sie	24	924
49439	ἐρετμόω	e)retmo/w	furnish with oars	ἐρετμόω	armer de rames ; agiter en ramant ; parcourir en ramant	Fournir des rames	Mit Rudern versorgen	16	924
1948	Ἀριστοκρέων	*)aristokre/wn		Ἀριστοκρέων [gens : οντος (ὁ) ]	Aristokréon, (h.)	Aristokréon, (h.)		10	924
5020	Γουνεύς	*gouneu/s	Guneus	Γουνεύς [gens : έως, (ὁ) ]	Gounée, (h.)	Guneus	Guneus	9	924
24636	ἀποσπένδω	a)pospe/ndw	to pour out wine	ἀποσπένδω	faire une libation de	verser du vin	Wein einschenken	7	924
* 34938	δοάζω	doa/zw	consider in two ways	2 δοάζω@1 δοάζω	être dans le doute, imaginer@faire paraître, se montrer	Considérer de deux façons	In zweifacher Weise betrachten	3	924
? 63860	κενοδοντίς	kenodonti/s	toothless	κενόδοντις [gens : ιδος adj. f. ]	édentée, sans dents	édenté	zahnlos	3	924
? 78281	οἰ	oi)	ah! woe!	2 οἷ [adv. ]@οἵ@οἴ [interj. ]@1 οἷ > οὗ	où ; jusqu'à quel point@pron. démonstr. ou pour dev. une enclit.@ah !@pron. réfl. 3e~pers. ; pron. réfl. 1e~pers. moi-même ; pron. pers. 3e~pers. lui, elle, à lui, à elle	Ah! malheur!	Ah!	3	924
11175	ἄημι	a)/hmi	to breathe hard, blow	ἄημι	souffler	respirer fort, souffler	schwer atmen, blasen	34	925
62835	κατασκαφή	kataskafh/	a rasing to the ground, destruction; a grave	κατασκαφή [gens : ῆς (ἡ) ]	enfouissement, fosse pour une sépulture ; sape, mine, ruine, destruction	un rasage au sol, la destruction; une tombe	ein Rasieren zu Boden, Zerstörung; ein Grab	31	925
84520	περιγραφή	perigrafh/	outline	περιγραφή [gens : ῆς (ἡ) ]	contour ; écriture autour, inscription circulaire ; délimitation, limite ; circuit ; action de déterminer, de fixer ; définition, explication ; action de terminer, achèvement, fin ; action de donner une forme aux pensées	contour	skizzieren	27	925
3997	Διόγνητος	*dio/gnhtos		Διόγνητος [gens : ου (ὁ) ]	Diognètos, (h.)	Diognètos, (h.)		17	925
101036	σύμφυσις	su/mfusis	growing together	σύμφυσις [gens : εως (ἡ) ]	action de naître ou de croître ensemble ; union, cohésion	grandir ensemble	zusammen wachsen	15	925
* 91798	προβλής	problh/s	forestretching, jutting	προϐλής [gens : ῆτος (ὁ, ἡ) subst. ]@ἡ προϐλής (in προϐλής) [gens : ῆτος (ὁ, ἡ) subst. ]	jeté ou placé en avant, qui s'avance en saillie (écueil, etc.)@cap, promontoire	forestretching, saillie	Waldstrecken, hervorstehen	12	925
6045	Κυνόσαργες	*kuno/sarges		Κυνόσαργες [gens : ους (τὸ) ]	Cynosarge	Cynosarge		11	925
76231	ὁρμαθός	o(rmaqo/s	a string, chain	ὁρμαθός [gens : οῦ (ὁ) ]	file, rangée, série de choses attachées ensemble	une chaîne, une chaîne	eine Schnur, Kette	11	925
17397	ἀναφλέγω	a)nafle/gw	light up	ἀναφλέγω	allumer, enflammer	allumer	aufhellen	10	925
32889	διαδέω	diade/w	bind on either side	διαδέω	lier autour	Lié de part et d'autre	Binden auf beiden Seiten	10	925
95906	θήραμα	qh/rama	prey	θήραμα [gens : ατος (τὸ) ]	poursuite à la chasse ; appât, amorce	proie	Beute	8	925
104164	συμπορίζω	sumpori/zw	help in procuring	συμπορίζω	fournir ou procurer ensemble	Aide à procurer	Helfen bei der Beschaffung	8	925
92824	προθέλυμνος	proqe/lumnos	from the foundations	προθέλυμνος [des : ος, ον ]	arraché jusqu'au fondement, extirpé jusqu'à la racine ; solidement fixé, solide	Depuis les fondations	Von den grundlagen	7	925
49440	ἐρεύγομαι	e)reu/gomai	belch out, disgorge	ἐρεύγομαι	faire un bruit ronflant, d'où	cracher, dégorger	rülpsen, ausstoßen	6	925
