? 49587	ἐριγηθής	e)righqh/s	very joyful	ἐριγήθης [des : ης, ες, ]	qui cause une grande joie	Très joyeux	Sehr freudig	3	48
? 115627	ψήφων	yh/fwn	ready reckoner	ψηφών [gens : ῶνος (ὁ) ]	habile calculateur	Relecteur prêt	Bereit rechner	3	48
17545	ἀναισχυντέω	a)naisxunte/w	to be﻿ ἀναίσχυντος, to be shameless, behave impudently	ἀναισχυντέω	n'avoir pas honte, être sans pudeur	n’avoir pas honte, être sans pudeur	unverschämt sein u. handeln	37	49
85692	πιπίσκω	pipi/skw	give to drink	πιπίσκω	donner à boire	Donner à boire	Zu trinken geben	30	49
38183	ἔποψ	e)/poy	hoopoe	ἔποψ [gens : ἔποπος (ὁ) ]	huppe	huppe	Wiedehopf	15	49
68121	λεοντέη	leonte/h	lion's skin	λεοντέη [gens : έης-ῆς (ἡ) ]	peau de lion	Peau de lion	Löwenhaut	12	49
36113	δυσκολαίνω	duskolai/nw	to be peevish	δυσκολαίνω	être chagrin, mécontent ; être accompagné de souffrance	Être peevish	Schelmisch sein	10	49
23758	ἀποδιώκω	a)podiw/kw	chase away	ἀποδιώκω	chasser, repousser	chasser	verjagen	6	49
81550	παραλανθάνω	paralanqa/nw	escape the notice of	παραλανθάνω	être caché	Échapper à l'avis de	Entfliehen der	6	49
! 62983	κατασυστάδην	katasusta/dhn	standing close together			en se tenant près l'un de l'autre, de près	Stehend dicht beieinander	5	49
? 28895	βίβλινος	bi/blinos	made of βίβλος	Βίϐλινος [des : ος, ον ]	de la région de Thrace appelée Βιϐλίνη	en βίβλος	aus βίβλος	3	49
? 82574	παστή	pasth/	case	πάστη [gens : ης (ἡ) ]	sauce mêlée de farine	Cas	Fall	3	49
? 106367	ταντάλεος	tanta/leos		Ταντάλεος > Ταντάλειος [des : α, ον ]	de Tantale			3	49
59873	καθοπλισμός	kaqoplismo/s	arming	καθοπλισμός [gens : οῦ (ὁ) ]	armement, armure	armement	Bewaffnung	29	50
36114	δυσκολία	duskoli/a	discontent	δυσκολία [gens : ας (ἡ) ]	humeur difficile ou morose ; difficulté d'une chose	mécontentement	Unzufriedenheit	23	50
81551	παραλέγω	parale/gw	to lay beside	παραλέγω	dire par hasard ; déraisonner, avoir le délire ; arracher un à un des cheveux, des poils	se coucher à côté	daneben liegen	23	50
42318	ἐμμανής	e)mmanh/s	in madness, frantic, raving	ἐμμανής [des : ής, ές ]	furieux	dans la folie, frénétique, délirant	im Wahnsinn, hektisch, tobend	22	50
77407	ὀπάων	o)pa/wn	a comrade	ὀπάων [gens : άονος (ὁ, ἡ) subst. adj. ]	qui accompagne	un camarade	ein Kamerad	22	50
10615	ἁλιεία	a(liei/a	fishing	ἁλιεία [gens : ας (ἡ) ]	pêche	pêche	Angeln	3	368
? 126	Ἁλιεῖα	*(aliei=a	festival of the Sun	ἁλιεία [gens : ας (ἡ) ]	pêche	Festival du soleil	Fest der Sonne	3	126
? 116	Ἁλίεια	*(ali/eia	festival of the Sun	ἁλιεία [gens : ας (ἡ) ]	pêche	Festival du soleil	Fest der Sonne	3	116
! 1321	Ἀλίφηρος	*)ali/fhros						3	297
! 117	Ἁλίφηρος	*(ali/fhros						3	117
10572	ἁλίη	a(li/h		ἁλίη > 1 ἁλία	assemblée du peuple dans les États doriens ; assemblée du peuple	assemblée du peuple dans les États doriens ; assemblée du peuple		3	327
118	Ἁλίη	*(ali/h	a Nereid	Ἁλίη < Ἁλία [gens : ας, (ἡ) ]	Halia ou Haliè	un Néréide	eine Nereide	3	118
