* 38494	ἐξανάπτω	e)cana/ptw	hang from	2 ἐξανάπτω@1 ἐξανάπτω	rallumer@suspendre à	Accrocher de	hängen von	3	355
1380	Ἀλυάττης	*)alua/tths	Alyattes	Ἀλυάττης [gens : ου (ὁ) ]	Alyattès	Alyattes	Alyattes	35	356
33346	διαμερίζω	diameri/zw	divide	διαμερίζω	partager de côté et d'autre, distribuer ; diviser, séparer	diviser	Teilen	33	356
48868	ἐπιτείχισμα	e)pitei/xisma	fort	ἐπιτείχισμα [gens : ατος (τὸ) ]	rempart élevé contre ; rempart élevé pour	fort	Fort	25	356
36420	δυσωπέω	duswpe/w	to put out of countenance, put to shame	δυσωπέω [tr. intr. ]	faire mal aux yeux ; faire baisser les yeux, remplir de honte, de confusion ; voir d'un œil défiant, soupçonner ; avoir la vue faible ; être honteux, confus, troublé	se décontenancer, faire honte	aus dem Angesicht bringen, beschämen	21	356
! 63290	κατευωχέομαι	kateuwxe/omai	to feast and make merry			se régaler et se réjouir	zu schlemmen und fröhlich zu machen	16	356
3428	Βῆσσος	*bh=ssos		Βῆσσος [gens : ου (ὁ) ]	Bessus	Bessus		15	356
55048	γάνυμαι	ga/numai	to brighten up	γάνυμαι	briller de joie, être radieux, être joyeux	éclairer	aufhellen	15	356
5476	Κίλλα	*ki/lla	Cilla	Κίλλα [gens : ης (ἡ) ]	Killa, (v.)	Cilla	Cilla	13	356
38495	ἐξανάστασις	e)cana/stasis	removal	ἐξανάστασις [gens : εως (ἡ) tr. intr. ]	action de faire se lever et partir, expulsion	suppression	Entfernung	9	356
? 14728	ἀλκυονίς	a)lkuoni/s	winter days during which the halcyon builds	ἁλκυονίς [gens : ίδος, adj. f. ]@ἡ ἁλκυονίς (in ἁλκυονίς) [gens : ίδος, adj. f. ]	d'alcyon@petit d'alcyon, alcyon	Jours d'hiver pendant lesquels l'halcyon construit	Wintertage, in denen der Halcyon baut	6	356
* 64316	κητώεις	khtw/eis	full of hollows	2 κητώεις [des : ώεσσα, ῶεν, ]@1 κητώεις [des : ώεσσα, ῶεν, ]	creusé de ravins profonds@rempli d'énormes poissons	Plein de creux	Voller Höhlen	5	356
? 13703	ἀιδροδίκης	a)idrodi/khs	lawless	ἀϊδροδίκης [gens : ου (ὁ) ]	qui ne connaît pas la justice, injuste	sans foi ni loi	gesetzlos	3	356
? 35394	δρύινος	dru/inos	oaken	δρύϊνος [des : η, ον ]	de chêne	Chêne	Eichen	3	356
48869	ἐπιτειχίζω	e)piteixi/zw	build a fort	ἐπιτειχίζω	élever un mur, un rempart contre	Construire un fort	Baut ein Fort	34	357
78738	οὔρησις	ou)/rhsis	a making water	οὔρησις [gens : εως (ἡ) ]	action d'uriner, pissement	Faire de l'eau	Wasser machen	17	357
14729	ἀλκυών	a)lkuw/n	the kingfisher	ἀλκυών < ἁλκυών [gens : όνος (ἡ) ]	alcyon ; qui chante d'une voix plaintive	le martin-pêcheur	der Eisvogel	11	357
? 57279	ἱερή	i(erh/	a priestess	ἱέρη [gens : ης (ἡ) ]	prêtresse	Une prêtresse	Eine Priesterin	3	532
? 390	Ἱερή	*(ierh/		ἱέρη [gens : ης (ἡ) ]	prêtresse			3	390
? 386	Ἱέρη	*(ie/rh		ἱέρη [gens : ης (ἡ) ]	prêtresse			3	386
57326	ἱερομηνία	i(eromhni/a	sacred month	ἱερομηνία [gens : ας (ἡ) ]	fête de chaque mois, jour de fête	mois sacré	heiliger Monat	12	579
57325	ἱερομήνια	i(eromh/nia	sacred month	ἱερομήνια > ἱερομηνία [gens : ων (τὰ) ]	fête de chaque mois, jour de fête	Mois sacré	Heiliger Monat	3	578
? 57980	ἰφιγένεια	i)fige/neia	strong-born	Ἰφιγένεια [gens : ας (ἡ) ]	Iphigénie, (fille d’Agamemnon)	Fort né	Stark geboren	3	209
? 2662	Ἰφιγενεία	*)ifigenei/a		Ἰφιγένεια [gens : ας (ἡ) ]	Iphigénie, (fille d’Agamemnon)			3	614
? 2658	Ἰφίγενεια	*)ifi/geneia		Ἰφιγένεια [gens : ας (ἡ) ]	Iphigénie, (fille d’Agamemnon)			3	610
