! 2831	Ἰώνιος	*)iw/nios	Ionian			Ionienne	ionisch	17	783
! 5903	Κρότωπος	*kro/twpos						7	783
6928	Μενήνιος	*menh/nios		Μενήνιος [gens : ου (ὁ) ]	Menenius, (h. rom.)	Menenius, (h. rom.)		9	783
71971	μεταμώνιος	metamw/nios	borne by the wind	μεταμώνιος [des : ος, ον ]	aussi léger que le vent ; sans consistance, vain, frivole	porté par le vent	vom Wind getragen	15	783
87460	πολυμερής	polumerh/s	consisting of many parts	πολυμερής [des : ής, ές ]	qui se compose de plusieurs parties, multiple ; de diverses sortes	Composé de plusieurs parties	Bestehend aus vielen Teilen	9	783
93708	προσοφείλω	prosofei/lw	owe besides	προσοφείλω	devoir en outre, être encore redevable de	Doit en outre	Schulde außerdem	33	783
94734	πυκτικός	puktiko/s	skilled in boxing	πυκτικός [des : ή, όν ]	qui concerne le pugilat ; qui excelle au pugilat	Spécialiste de la boxe	Qualifizierte im Boxen	9	783
? 8978	Σαββατισμός	*sabbatismo/s	a keeping of days of rest	σαϐϐατισμός [gens : οῦ (ὁ) ]	célébration du sabbat	Maintien de jours de repos	Eine Aufrechterhaltung der Ruhetage	3	783
114310	χῆρος	xh=ros	bereaved	χῆρος [des : α, ον subst. ]	dépouillé, vide, (maison, étable, etc.) ; privé d'un parent	privé	Hinterbliebene	20	783
? 113286	ὤμιον	w)/mion	Dim. of ὦμος (shoulder)	ὠμίον [gens : ου (τὸ) ]	dim. de ὦμος (épaule)	dim. de ὦμος (épaule)	dim. von ὦμος (Schulter)	3	783
? 13104	ἀγαῖος	a)gai=os	enviable	Ἀγαῖος [gens : ου (ὁ) ]	Agæos	enviable	Beneidenswerten	3	784
? 1808	Ἀρειμανιότης	*)areimanio/ths		ἀρειμανιότης [gens : ητος (ἡ) ]	fureur belliqueuse			3	784
36852	ἑκατέρωθι	e(kate/rwqi	on either side	ἑκατέρωθι [adv. ]	à chacun des deux côtés, des deux côtés	de chaque côté	beiderseits	5	784
38925	ἐξογκέω	e)cogke/w	form a prominence	ἐξογκέω	faire saillie hors de	Forment une proéminence	Bilden einen prominenz	7	784
65775	κορύνη	koru/nh	a club, mace	κορύνη [gens : ης (ἡ) ]	bâton à gros bout ; touffe de fleurs ; > πόσθη	un club, une masse	ein Verein, Streitkolben	19	784
71972	μετανάστασις	metana/stasis	migration	μετανάστασις [gens : εως (ἡ) ]	émigration	migration	Migration	17	784
! 73000	μνηστός	mnhsto/s	wooed and won, wedded			courtisé et gagné, marié	umworben und gewonnen, verheiratet	8	784
? 75058	νικόλαος	niko/laos	date	Νικόλαος [gens : ου (ὁ) ]	Nikolaos, (h.)	rendez-vous amoureux	Datum	3	784
? 76090	ὁμοζώια	o(mozw/ia	living together	ὁμοζωΐα [gens : ας (ἡ)]	vie commune	vivre ensemble	zusammen leben	3	784
81261	παραδόσιμος	parado/simos	handed down	παραδόσιμος [des : ος, ον ]	qui passe de main en main, qui se transmet par succession, héréditaire ; qui transmet un souvenir, commémoratif	Transmis	Übergeben	6	784
7955	Πελασγιῶτις	*pelasgiw=tis		Πελασγιῶτις [gens : ιδος adj. f. ]	pélasgique ou grec	pélasgique ou grec		7	784
83311	περαντικός	perantiko/s	conclusive	περαντικός [des : ή, όν, ]	apte à accomplir, à achever, à conclure	Concluant	schlüssig	6	784
86433	πόρθησις	po/rqhsis	sack	πόρθησις [gens : εως (ἡ) ]	action de dévaster, dévastation, ruine	sac	Sack	22	784
93709	προσοφλισκάνω	prosofliska/nw	owe besides	προσοφλισκάνω	devoir en outre une amende (outre la perte d'un procès) ; être en outre condamné	Doit en outre	Schulde außerdem	15	784
104023	συμπαρέπομαι	sumpare/pomai	go along with	συμπαρέπομαι	accompagner, escorter	Aller avec	mitmachen	8	784
