87452	πολυμαθής	polumaqh/s	having learnt	πολυμαθής [des : ής, ές ]	qui sait beaucoup, très savant	Ayant appris	Gelernt haben	5	775
* 5895	Κρόνια	*kro/nia		Κρόνια > Κρόνιος [gens : ων (τὰ) ]@τὰ Κρόνια (in Κρόνιος) [des : α, ον subst. adj. ]	de Kronos@les fêtes de Kronos, le 12e jour du mois Hékatombæon			3	775
? 7946	Πελαγαῖος	*pelagai=os		πελαγαῖος > πελάγιος [des : ος, ον ]	de la pleine mer ; de la mer			3	775
? 95756	θεραπήιος	qeraph/ios		θεραπήϊος [des : η, ον ]	propre à guérir			3	775
1800	Ἀρέτας	*)are/tas		Ἀρέτας [gens : α (ὁ) ]	Arétas	Arétas		39	776
* 5896	Κρόνιος	*kro/nios	Saturnian, of Cronus	Κρόνιος [des : α, ον subst. adj. ]@ὁ Κρόνιος (in Κρόνιος) [des : α, ον subst. adj. ]	de Kronos@le fils de Kronos (Zeus)	Saturne, de Cronos	Saturnian von Cronus	39	776
6921	Μενέστρατος	*mene/stratos		Μενέστρατος [gens : ου (ὁ) ]	Ménestratos, (h.)	Ménestratos, (h.)		12	776
48260	ἐπινόημα	e)pino/hma	thought	ἐπινόημα [gens : ατος (τὸ) ]	projet, dessein, plan ; invention	pensée	habe gedacht	12	776
109142	ὕβωμα	u(/bwma	hump	ὕϐωμα > ὗϐος [gens : ατος (τὸ) ]	courbure, bosse	bosse	Buckel	12	776
87453	πολυμαθία	polumaqi/a	much learning	πολυμαθία > πολυμάθεια [gens : ας (ἡ) ]	grand savoir	Beaucoup d'apprentissage	Viel lernen	10	776
* 8971	Σαβάζιος	*saba/zios		2 Σαϐάζιος [des : ος, ον subst. ]@1 Σαϐάζιος [gens : ου (ὁ) ]	de Sabazios@Sabazios, (divinité thraco-phrygienne)			7	776
33766	διασκηνέω	diaskhne/w	separate and retire each to his billet	διασκηνέω	se disperser par corps pour établir ses quartiers ; se séparer en sortant de la tente (du roi)	Se séparent et se retirent chacun à sa billet	Trennen und räumen sie jeweils zu seinem Billet	6	776
26543	ἀσύστατος	a)su/statos	not solidified	ἀσύστατος [des : ος, ον ]	sans consistance ; incohérent, irrégulier, inégal ; sans loi, sans ordre ; qu'on ne peut ramener au calme, violent	Pas solidifié	Nicht verfestigt	5	776
36844	ἑκασταχόθεν	e(kastaxo/qen	from every side	ἑκασταχόθεν [adv. ]	de tout côté	De tous côtés	Von jeder Seite	5	776
99859	σπονδοφόρος	spondofo/ros	one who offers libations	σπονδοφόρος [gens : ου (ὁ) ]	héraut qui apporte les propositions de paix, d'alliance, d'armistice ; héraut qui, pendant la célébration des jeux, à Olympie et ailleurs, proclamait les trêves, les traités	Celui qui offre des libations	Einer, der Trankopfer anbietet	5	776
* 30655	δέομαι	de/omai	beg, ask	3 δέομαι > δίω@2 δέομαι > 2 δέω@1 δέομαι > 1 δέω	se laisser poursuivre, fuir ; s'effrayer, craindre ; mettre en fuite, poursuivre ; repousser@manquer, avoir besoin de ; il est besoin de, il faut@lier	prie, demande	bitte, frag	3	776
? 82277	παρήιον	parh/ion	the cheek, jaw	παρήϊον [gens : ου (τὸ) ]	joue ou mâchoire d'un animal ; ornement sur la partie latérale d'une bride de cheval	la joue, la mâchoire	die Wange, Kiefer	3	776
? 95757	θεραπηίη	qeraphi/h	service	θεραπηΐη > θεραπεία	soin ; train de serviteurs, suite d'un grand	un service	Bedienung	3	776
! 10057	Τριταιεύς	*tritaieu/s	Tritaeae			Tritaeae	Tritaeae	18	838
! 10056	Τριταίευς	*tritai/eus						3	837
108568	τριτεῖα	tritei=a	third prize	τὰ τριτεῖα (in τριτεῖος) [des : α, ον ]	le troisième rang, le troisième prix	Troisième prix	Dritter Preis	3	202
? 108567	τριτεία	tritei/a	office of τριτευτής	τὰ τριτεῖα (in τριτεῖος) [des : α, ον ]	le troisième rang, le troisième prix	bureau de τριτευτής	Büro von τριτευτής	3	201
? 10059	Τριτεία	*tritei/a	office of	τὰ τριτεῖα (in τριτεῖος) [des : α, ον ]	le troisième rang, le troisième prix	bureau de	Büro von	3	840
? 108586	τριτώ	tritw/	head	Τριτώ [des : Τριτοῖ (ἡ) ]	Tritô	tête	Kopf	3	220
10062	Τριτώ	*tritw/	Trito-born	Τριτώ [des : Τριτοῖ (ἡ) ]	Tritô	Tritô	Trito geboren	3	843
