37589	ἔγκοιλος	e)/gkoilos	hollow	ἔγκοιλος [des : ος, ον, ]	profondément creux	creux	hohl	5	489
? 4585	Φερέδειπνος	*fere/deipnos		φερέδειπνος [des : ος, ον, ]	qui donne (qui porte) à souper			3	489
? 9708	Ταρταρίζω	*tartari/zw	quake with cold	ταρταρίζω	trembler de froid, frissonner	Tremblement de terre	Beben mit kalt	3	489
* 53133	φή	fh/	as, just as, like	φή > φημί@φή < φῆ	rendre visible, manifester sa pensée par la parole ; dire son avis, avoir une opinion, penser, croire ; dire, prétendre, se vanter de ; dire oui@comme	comme, comme	genauso wie	3	489
? 68563	λίμνος	li/mnos	pool, swamp	Λίμνος [gens : ου (ὁ) ]	Limnos	piscine, marais	Pool, Sumpf	3	489
? 109883	ὑπατήιος	u(path/ios	highest, uppermost; furthest, last	ὑπατήϊος > ὑπατικός [des : α, ον ]	de consul ou de consulat, consulaire ; de rang consulaire	le plus haut, le plus haut; le plus loin, le dernier	höchste, oberste; am weitesten, zuletzt	3	489
63424	κατοπτεύω	katopteu/w	to spy out, reconnoitre	κατοπτεύω	examiner, observer ; reconnaître	espionner, reconnaitre	ausspionieren, erkunden	35	490
* 109884	ὑπατικός	u(patiko/s	of or for a consul, consular	ὑπατικός [des : ή, όν ]@ὁ ὑπατικός (in ὑπατικός) [des : ή, όν ]	de consul ou de consulat, consulaire ; de rang consulaire@personnage consulaire	de ou pour un consul, consulaire	von oder für einen Konsul, Konsular	35	490
99573	σπάργανον	spa/rganon	a swathing band	σπάργανον [gens : ου (τὸ) ]	lange pour les enfants ; sorte de plante	une bande de bande	eine Schwadband	30	490
490	Ὁμηρικός	*(omhriko/s	Homeric	Ὁμηρικός [des : ή, όν ]	d'Homère, homérique ; imitateur d'Homère	homérique	Homerisch	24	490
5610	Κλεωναί	*klewnai/	Cleonae	Κλεωναί [gens : ῶν (αἱ) ]	Kléônes	Cleonae	Cleonae	23	490
107832	τοπαρχία	toparxi/a	district governed by a τοπάρχης	τοπαρχία [gens : ας (ἡ) ]	fonction ou dignité de gouverneur d'un territoire	district gouverné par un τοπάρχης	Bezirk von einem τοπάρχης regiert	23	490
83015	πελταστικός	peltastiko/s	skilled in the use of the πέλτη	πελταστικός [des : ή, όν, ]	qui concerne les peltastes ou soldats d'infanterie légère	qualifié dans l'utilisation du πέλτη	erfahren in der Verwendung des πέλτη	15	490
75796	ὁμόφωνος	o(mo/fwnos	speaking the same language with	ὁμόφωνος [des : ος, ον]	qui parle la même langue que ; qui rend le même son, qui est d'accord, à l'unisson	En parlant la même langue avec	Sprechen die gleiche Sprache mit	13	490
59289	καλιά	kalia/	a wooden dwelling, hut, barn	καλιά [gens : ᾶς (ἡ) ]	baraque en bois	une habitation en bois, cabane, grange	eine Holzwohnung, Hütte, Scheune	11	490
79910	πανοικί	panoiki/	with all the household	πανοικί > πανοικεί [adv. ]	avec toute la maison ou toute la famille	avec toute la maison ou toute la famille	Mit dem ganzen Haushalt	10	490
12808	ἀφέρπω	a)fe/rpw	to creep off, steal away, retire	ἀφέρπω	s'éloigner en rampant, s'esquiver ; s'éloigner, s'en aller	se glisser, voler, se retirer	abschleichen, weg stehlen, in Rente gehen	8	490
70147	μαρμάρινος	marma/rinos	of marble	μαρμάρινος [des : η, ον ]	de marbre	De marbre	Von Marmor	3	16
? 6744	Μαρμάρινος	*marma/rinos	of marble	μαρμάρινος [des : η, ον ]	de marbre	De marbre	Von Marmor	3	599
? 69696	μάρων	ma/rwn	whitish grey	Μάρων [gens : ωνος (ὁ) ]	Marôn	Gris blanchâtre	Weißlich grau	3	590
6629	Μάρων	*ma/rwn	son of Euanthes, priest of Apollo in Ismarus	Μάρων [gens : ωνος (ὁ) ]	Marôn	fils d'Euanthes, prêtre d'Apollon à Ismarus	Sohn von Euanthes, Priester von Apollo in Ismarus	10	485
! 6768	Μαχαιρεύς	*maxaireu/s						3	623
! 6767	Μαχαίρευς	*maxai/reus						3	622
? 70292	μαχαιρίων	maxairi/wn	corn-flag	Μαχαιρίων [gens : ωνος (ὁ) ]	Makhæriôn, (h.)	Drapeau de maïs	Mais-Flagge	3	161
6769	Μαχαιρίων	*maxairi/wn		Μαχαιρίων [gens : ωνος (ὁ) ]	Makhæriôn, (h.)	Makhæriôn, (h.)		3	624
