15763	ἀμίμητος	a)mi/mhtos	inimitable	ἀμίμητος [des : ος, ον ]	inimitable ; non imité	inimitable	unnachahmlich	7	357
44717	ἐνστάζω	e)nsta/zw	to drop in or into	ἐνστάζω	faire dégoutter ou répandre dans ou sur	tomber ou entrer	ein- oder aussteigen	7	357
107699	τόρνος	to/rnos	carpenter's tool for drawing a circle	τόρνος [gens : ου (ὁ) ]	tour	Outil de charpentier pour dessiner un cercle	Schreinerwerkzeug zum Zeichnen eines Kreises	6	357
64317	κηώδης	khw/dhs	smelling as of incense, fragrant	κηώδης [des : ης, ες, ]	parfumé, embaumé	sentant comme de l'encens, parfumé	riecht nach Weihrauch, duftend	5	357
* 68429	λήθαργος	lh/qargos	biting secretly	λήθαργος [des : ος, ον ]@ὁ λήθαργος (in λήθαργος) [des : ος, ον ]	léthargique@sommeil léthargique, léthargie	Mordant secrètement	Beißen heimlich	5	357
? 6501	Λυαῖος	*luai=os	loosener	λυαῖος [gens : ου (ὁ) ]	le dieu qui délivre des soucis	Desserreur	Loseer	3	357
? 13704	ἀική	a)ikh/	rapid motion	ἀϊκή [gens : ῆς (ἡ) ]	élan, essor impétueux	Mouvement rapide	Schnelle Bewegung	3	357
* 96364	θρυλίζω	qruli/zw	make a false note	2 θρυλίζω@1 θρυλίζω	briser, mettre en pièces@faire une fausse note sur la flûte	Faire une fausse note	Eine falsche Anmerkung machen	3	357
84977	περισκοπέω	periskope/w	to look round	περισκοπέω	regarder tout autour, de tous les côtés ; regarder attentivement, observer, examiner	regarder autour	sich umsehen	39	358
103593	συγχράομαι	sugxra/omai	make use of, avail oneself of	συγχράομαι	user de qqe ch. d'accord avec son propre intérêt, profiter de	faire usage de, se prévaloir de	nutzen, nutzen	34	358
37450	ἑτοιμότης	e(toimo/ths	readiness	ἑτοιμότης [gens : ητος (ἡ) ]	action d'être prêt ; inclination, disposition à	Préparation	Bereitschaft	12	358
358	Ἡρακλείτειος	*(hraklei/teios	of Heraclitus	Ἡρακλείτειος [des : ος, ον, ]	d'Héraclite	D'héraclite	Von Heraklit	8	358
48870	ἐπιτειχισμός	e)piteixismo/s	against	ἐπιτειχισμός [gens : οῦ (ὁ) ]	rempart contre le pays, contre la ville.	contre	gegen	6	358
? 2406	Ἐπιφάνιος	*)epifa/nios		ἐπιφάνιος [des : ος, ον ]	qui apparaît			3	358
? 3430	Βηρωσός	*bhrwso/s		Βήρωσος [gens : ου (ὁ) ]	Bérose			3	358
? 13705	ἀικής	a)ikh/s		αἰκής > ἀεικής [des : ής, ές, ]	inconvenant, indigne ; invraisemblable, étrange			3	358
? 27150	αἱμοπτυικός	ai(moptuiko/s	spitting blood	αἱμοπτυϊκός [des : ή, όν, ]	qui crache le sang	Cracher du sang	Blut spucken	3	358
* 974	Ἶφις	*)=ifis	Iphis	2 Ἶφις [gens : ιδος (ἡ) ]@1 Ἶφις [gens : ιος (ὁ) ]	Iphis, (f.)@Iphis, (h.)	Iphis	Iphis	10	974
? 878	Ἴφις	*)/ifis		2 Ἶφις [gens : ιδος (ἡ) ]@1 Ἶφις [gens : ιος (ὁ) ]	Iphis, (f.)@Iphis, (h.)			3	878
? 2680	Ἰηλυσός	*)ihluso/s		Ἰήλυσος > Ἰάλυσος	Ialysos			5	632
2676	Ἰήλυσος	*)ih/lusos	Ialysus	Ἰήλυσος > Ἰάλυσος	Ialysos	Ialysus	Ialysos	3	628
57990	ἰηπαιωνίζω	i)hpaiwni/zw		ἰηπαιωνίζω	invoquer Apollon par le cri	invoquer Apollon par le cri		3	219
? 2682	Ἰηπαιωνίζω	*)ihpaiwni/zw	cry	ἰηπαιωνίζω	invoquer Apollon par le cri	cri	Schrei	3	634
57372	ἱκέσιος	i(ke/sios	of or for suppliants	ἱκέσιος [des : α ος, ον ]	qui concerne les suppliants ; suppliant	de ou pour suppliants	von oder für Supplianten	16	625
397	Ἱκέσιος	*(ike/sios	Hikesios (pr. n.)	Ἱκέσιος [gens : ου (ὁ) ]	Hikésios, (h.)	Hikesios (pr. N.)	Hikesios (pr. N.)	14	397
