21474	ἀπᾴδω	a)pa/|dw	sing out of tune	ἀπᾴδω	n'être pas dans le ton, détonner, chanter faux	chanter faux	singt aus Melodie	12	874
59673	καπηλικός	kaphliko/s	of or for a κάπηλος	καπηλικός [des : ή, όν ]	qui concerne les petits marchands, le petit négoce ; de cabaretier	de ou pour un κάπηλος	von oder für ein κάπηλος	11	874
73092	μοιράω	moira/w	share	μοιράω	partager, diviser ; assigner comme lot ; être assigné par le sort ou le destin ; partager pour soi ; recevoir en partage, tenir du destin	partager	Aktie	9	874
49389	ἐρέθισμα	e)re/qisma	provocation	ἐρέθισμα [gens : ατος (τὸ) ]	excitation, stimulant ; provocation	provocation	Provokation	8	874
67917	λαχνήεις	laxnh/eis	hairy, shaggy	λαχνήεις [des : ήεσσα, ῆεν, ]	chevelu, velu	poilu, hirsute	haarig, zottelig	7	874
114401	χιλιοστύς	xiliostu/s	body of a thousand	χιλιοστύς [gens : ύος (ἡ) ]	corps de mille hommes	Corps de mille	Körper von tausend	7	874
! 94825	πυργηρέομαι	purghre/omai	to be shut up as in a tower			Être fermé comme dans une tour	Wie in einem Turm zu halten	5	874
? 84469	περιφλοισμός	perifloismo/s	stripping off the bark	περιφλοϊσμός [gens : οῦ (ὁ) ]	action de peler tout autour	Arracher l'écorce	Abriss der Rinde	3	874
26642	ἀτάλαντος	a)ta/lantos	equal in weight, equivalent	ἀτάλαντος [des : ος, ον ]	égal en poids, égal ou semblable à	poids égal, équivalent	gleiches Gewicht, gleichwertig	32	875
49390	ἐρέσσω	e)re/ssw	to row	ἐρέσσω [tr. intr. ]	ramer ; être rameur, se faire rameur ; se battre la poitrine en cadence, en poussant des gémissements rythmés ; mouvoir avec des rames, être poussé à force de rames ; parcourir (la mer) avec des rames	à ramer	Rudern	30	875
1899	Ἀριδαῖος	*)aridai=os		Ἀριδαῖος [gens : ου (ὁ) ]	Aridæos	Aridæos		19	875
! 875	Ἴδης	*)/idhs						15	875
! 3947	Δίποινος	*di/poinos						8	875
45235	ἐπανέχω	e)pane/xw	hold up	ἐπανέχω [tr. intr. ]	tenir levé contre ; maintenir, conserver ; supporter à la suite, en mettant au second plan ; se tenir à, se reposer sur ; s'appliquer à, fixer son esprit sur	braquage	halten	6	875
86526	ποδώκεια	podw/keia	swiftness of foot	ποδώκεια [gens : ας (ἡ) ]	vitesse des pieds, agilité	Rapidité du pied	Schnelligkeit des Fußes	6	875
? 10094	Τρωοφθόρος	*trwofqo/ros	destructive to the Trojans	τρωοφθόρος [des : ος, ον, ]	destructeur de Troie ou des Troyens	Destructeur pour les chevaux de Troie	Zerstörend für die Trojaner	3	875
? 54543	φρικία	friki/a	aguish shivering	φρίκια [gens : ων (τὰ) ]	frisson de fièvre	Frissons	Agiish zitternd	3	875
3948	Δίρκη	*di/rkh		Δίρκη [gens : ης (ἡ) ]	Dirkè (Dircé)	Dirkè (Dircé)		32	876
47327	ἐπίσχω	e)pi/sxw	to hold	ἐπίσχω [tr. intr. ]	diriger vers ou contre ; arrêter, retenir ; attendre ; cesser de	tenir	halten	30	876
53520	φιλόπολις	filo/polis	loving the city	φιλόπολις [des : ις, ι, gens : -ιδος ]	qui aime la cité ; qui aime sa cité ou son pays	Aimer la ville	Die Stadt zu lieben	29	876
72064	μεταστρατοπεδεύω	metastratopedeu/w	shift one's ground	μεταστρατοπεδεύω	changer de campement	Changer de terrain	Verschiebe den Boden	27	876
44206	ἐνδοιάζω	e)ndoia/zw	to be in doubt	ἐνδοιάζω	douter, être en doute ; faire douter	Être douteux	Im Zweifel sein	25	876
34890	δνοφερός	dnofero/s	dark, dusk, murky	δνοφερός [des : ά, όν, ]	sombre, obscur	sombre, crépuscule, trouble	dunkel, dunkel, trüb	16	876
61760	κατάπτυστος	kata/ptustos	to be spat upon	κατάπτυστος [des : ος, ον, ]	conspué, digne de mépris	À cracher sur	Zu spucken	14	876
32840	διαβατήρια	diabath/ria	offerings before crossing the border	διαϐατήρια [gens : ων (τὰ) ]	sacrifice pour obtenir une heureuse traversée, un résultat favorable dans une expédition au dehors ; traversée ; la fête de Pâques	Offres avant de traverser la frontière	Vor dem Grenzübertritt	11	876
