64372	κίσσινος	ki/ssinos	of ivy	κίσσινος [des : η, ον ]	de lierre	De lierre	Von Efeu	7	412
99495	σόλος	so/los	a mass	σόλος [gens : ου (ὁ) ]	masse de fer, sorte de disque ; masse compacte	une masse	eine Masse	7	412
1436	Ἀμφίθεος	*)amfi/qeos		Ἀμφίθεος [gens : ου (ὁ) ]	Amphithéos, (h.)	Amphithéos, (h.)		6	412
63346	κατισχναίνω	katisxnai/nw	to make to pine	κατισχναίνω	rendre très maigre	faire au pin	zu Kiefer machen	6	412
113939	χαραδρώδης	xaradrw/dhs	full of gullies	χαραδρώδης [des : ης, ες ]	qui se creuse son lit en ravin, comme un torrent ; sillonné de ravins	Plein de ravines	Voll von gullies	6	412
56128	γρόσφος	gro/sfos	javelin	γρόσφος [gens : ου (ὁ) ]	sorte de javelot, le romain	javelot	Speer	5	412
? 30284	ξυνήιος	cunh/ios	common	ξυνήϊος > ξυνός [des : α, ον, ]	commun	commun	verbreitet	3	412
? 35450	δύναστις	du/nastis		δυνάστις [gens : ιδος (ἡ) ]	souveraine			3	412
* 55104	γαλαξίας	galaci/as	the milky way	γαλαξίας [gens : ου subst. adj. m. ]@ὁ γαλαξίας (in γαλαξίας) [gens : ου subst. adj. m. ]@ὁ γαλαξίας (in γαλαξίας) [gens : ου subst. adj. m. ]	de lait, lacté@galactite, sorte de pierre ; sorte de poisson@la voie lactée	la voie Lactée	Die Milchstraße	3	412
? 57159	ἠυθέμεθλος	h)uqe/meqlos		ἠϋθέμεθλος > *εὐθέμεθλος [des : ος, ον, ]	aux fondements solides			3	412
? 86059	πλεοναχῇ	pleonaxh=|	from many points of view	πλεοναχῆ [adv. ]	en un plus grand nombre d'endroits ou de parties	De nombreux points de vue	Aus vielen Sichtweisen	3	412
? 98469	σιμβλήιος	simblh/ios	of or from the hive	σιμϐλήϊος [des : α, ον, ]	de ruche	de ou de la ruche	von oder aus dem Bienenstock	3	412
64373	κίστη	ki/sth	a box, chest	κίστη [gens : ης (ἡ) ]	panier, corbeille	une boîte, un coffre	eine Kiste, Truhe	21	413
105703	συνωνέομαι	sunwne/omai	to collect by offering money	συνωνέομαι	acheter ensemble ou en masse ; accaparer (du blé)	collecter en offrant de l'argent	durch Geldangebot sammeln	16	413
28233	βάδισις	ba/disis	walking	βάδισις [gens : εως (ἡ) ]	marche pas à pas ; façon de marcher, démarche, allure	en marchant	Gehen	13	413
* 15819	ἀμνός	a)mno/s	lamb	ἀμνός [gens : οῦ (ὁ, ἡ) ]@ἡ ἀμνός (in ἀμνός) [gens : οῦ (ὁ, ἡ) ]	agneau@agneau femelle, agnelle	agneau	Lamm	12	413
73655	μυδαλέος	mudale/os	wet, dripping	μυδαλέος [des : α, ον ]	humide de ; moisi par l'humidité	humide, dégoulinant	nass, tropfend	8	413
64137	κήλεος	kh/leos	burning	κήλεος [des : ος, ον, ]	brûlant, ardent	brûlant	Verbrennung	9	177
? 5466	Κηλεός	*khleo/s		κήλεος [des : ος, ον, ]	brûlant, ardent			3	346
64139	κήλημα	kh/lhma	charm	κήλημα [gens : ατος (τὸ) ]	charme, séduction	charme	Charme	3	179
? 5442	Κήλημα	*kh/lhma	charm	κήλημα [gens : ατος (τὸ) ]	charme, séduction	charme	Charme	3	322
64202	κηληθμός	khlhqmo/s	enchantment, fascination	κηληθμός [gens : οῦ (ὁ) ]	charme, enchantement	enchantement, fascination	Verzauberung, Faszination	3	242
? 5467	Κηληθμός	*khlhqmo/s	rapture	κηληθμός [gens : οῦ (ὁ) ]	charme, enchantement	ravissement	Entrückung	3	347
64213	κημός	khmo/s	muzzle	κημός [gens : οῦ (ὁ) ]	objet tressé	museau	Schnauze	9	253
64161	κῆμος	kh=mos		κῆμος [gens : ου (ἡ) ]	autre n. de la plante λεοντοπόδιον (pied de lion)	autre n. de la plante λεοντοπόδιον (pied de lion)		3	201
