* 56581	ἡμεροδρόμος	h(merodro/mos	taking a day to traverse	ἡμεροδρόμος [des : ος, ον,]@ὁ ἡμεροδρόμος (in ἡμεροδρόμος) [des : ος, ον,]	qui court le jour@courrier	Prendre une journée pour traverser	Einen Tag nehmen, um zu durchqueren	5	863
115418	ψαλίς	yali/s	a pair of scissors	ψαλίς [gens : ίδος (ἡ) ]	ciseaux	une paire de ciseaux	eine Schere	5	863
? 55555	γήινος	gh/inos	of earth	γήϊνος [des : η, ον ]	fait de terre ; fait d'éléments terreux, qui tire son origine de la terre ; terrestre, périssable	De terre	Der Erde	3	863
23547	ἀπόστημα	a)po/sthma	distance	ἀπόστημα [gens : ατος (τὸ) ]	éloignement, distance ; apostume, abcès	distance	Entfernung	30	864
27660	αὖλαξ	au)=lac	a furrow	αὖλαξ [gens : ακος (ἡ, qqf. ὁ)]	sillon de labour ; trait d'écriture, corps d'une lettre	un sillon	eine Furche	26	864
54532	φρίκη	fri/kh	a shuddering, shivering	φρίκη [gens : ης (ἡ) ]	frissonnement	un frisson, un frisson	ein Schaudern, Zittern	23	864
24576	ἀποσιωπάω	a)posiwpa/w	maintain silence	ἀποσιωπάω [intr. ]	garder secret	Garder le silence	Pflegt das Schweigen	18	864
91737	προαρπάζω	proarpa/zw	snatch away before	προαρπάζω	enlever d'avance ou auparavant	Arrache avant	Schnapp vorbei	18	864
105127	συνεπισχύω	sunepisxu/w	join in supporting	συνεπισχύω	joindre ses forces à celles de, aider de toutes ses forces	Se joindre à l'appui	Beitreten	15	864
65855	κοσμητής	kosmhth/s	orderer	κοσμητής [gens : οῦ (ὁ) ]	qui met en ordre, qui dispose, ordonnateur ; cosmète ou surveillant des gymnases ; serviteur pour les soins de propreté, sorte de valet de chambre parfumeur ou coiffeur	Commandeur	Besteller	8	864
21464	ἀπάτερθε	a)pa/terqe	apart	ἀπάτερθε [adv. ]	à l'écart	une part	ein Teil	5	864
58639	κάμψις	ka/myis	bending	κάμψις [gens : εως (ἡ) ]	action de courber, de plier, courbure ; cambrure, forme cambrée (d'un objet)	pliant	Biegen	5	864
87541	πολυπλήθεια	poluplh/qeia	great quantity	πολυπλήθεια [gens : ας (ἡ) ]	grande quantité, abondance	Grande quantité	Große Menge	5	864
114391	χιλιόναυς	xilio/naus	of a thousand ships	χιλιόναυς [gens : εως (ὁ, ἡ) ]	formé de mille vaisseaux	De mille navires	Von tausend Schiffen	5	864
? 9059	Σατυριστής	*saturisth/s	player of Satyric dramas	σατυριστής [gens : οῦ adj. m. ]	qui joue des drames satyriques, acteur de drames satyriques	Joueur de Drames Satyric	Spieler von Satyric Dramen	3	864
82366	παροδεύω	parodeu/w	pass by	παροδεύω	passer auprès ; aller au delà de, dépasser	passer à côté	Vorbeigehen	38	865
* 55557	γήλοφος	gh/lofos	hill	γήλοφος [des : ος, ον, subst. ]@ὁ γήλοφος (in γήλοφος) [des : ος, ον, subst. ]	qui s'élève en colline@colline	colline	Hügel	21	865
! 17337	ἀναξυρίδες	a)nacuri/des	the trousers			le pantalon	die Hose	13	865
108207	τρίχα	tri/xa	threefold, in three parts	1 τρίχα [adv. ]	en trois parties, en trois	triple, en trois parties	dreifach, in drei Teilen	12	865
97898	σεμνολογέω	semnologe/w	speak solemnly	σεμνολογέω	parler avec gravité ou avec emphase	Parler solennellement	Sprich feierlich	10	865
11114	ἄγημα	a)/ghma	anything led	ἄγημα [gens : ατος (τὸ) ]	corps d'armée lacédémonien ; corps d'élite macédonien	Tout a été mené	Alles führte dazu	9	865
109233	ὕσσωπον	u(/sswpon	hyssop	ὕσσωπον > ὕσσωπος [gens : ου (τὸ) ]	hysope	hysope	Ysop	7	865
3937	Δίκτη	*di/kth		Δίκτη [gens : ης (ἡ) ]	Diktè	Diktè		6	865
98924	σκιάδειον	skia/deion	sunshade	σκιάδειον [gens : ου (τὸ) ]	ombrelle, parasol ; ombelle des plantes ombellifères	parasol	Sonnenschirm	6	865
? 9060	Σατυρογράφος	*saturogra/fos	writing Satyric dramas	σατυρογράφος [gens : ου (ὁ) ]	compositeur de drames satyriques	Drames Satyric	Schreiben Satyric Dramen	3	865
