4254	Εὔτρησις	*eu)/trhsis	Eutresis, village in Boeotia	Εὔτρησις [(ἡ) ]	Eutrèsis	Eutresis, village de Béotie	Eutresis, Dorf in Böotien	5	158
55874	γνωμολογέω	gnwmologe/w	speak in maxims	γνωμολογέω	parler par sentences	Parler en maximes	In den Maximen sprechen	5	158
* 25924	ἀρωγός	a)rwgo/s	aiding, succouring, propitious, serviceable	ἀρωγός [des : ός, όν ]@ὁ ἀρωγός (in ἀρωγός) [des : ός, όν ]	qui vient en aide ; vengeur@auxiliaire, défenseur (dans un combat)	aider, secourir, propice, utile	Hilfe, Unterstützung, günstig, wartungsfähig	38	159
14531	ἀλεείνω	a)leei/nw	to avoid, shun	ἀλεείνω	éviter, esquiver, échapper ; reculer	éviter, éviter	zu vermeiden, meiden	33	159
24895	ἀποχειροτονέω	a)poxeirotone/w	vote by show of hands away from	ἀποχειροτονέω	rejeter ou écarter par un vote à main levée ; absoudre par un vote à main levée	Vote à main levée	Abstimmung durch Zeigen von Händen weg von	28	159
62069	καταφθορά	katafqora/	destruction	καταφθορά [gens : ᾶς (ἡ) ]	perte, destruction, ruine	destruction	Zerstörung	24	159
64119	κευθμών	keuqmw/n	a hiding place, hole, corner	κευθμών [gens : ῶνος (ὁ) ]	lieu caché	une cachette, un trou, un coin	ein Versteck, Loch, Ecke	24	159
75459	νωθής	nwqh/s	sluggish, slothful, torpid	νωθής [des : ής, ές ]	lent ; qui a l'esprit lent ou lourd	paresseux, paresseux, torpide	träge, träge, träge	24	159
84778	περιορίζω	periori/zw	mark by boundaries	περιορίζω	circonscrire ; reléguer, déporter, bannir	Marque par limites	Nach Grenzen markieren	10	159
9378	Σοφαίνετος	*sofai/netos		Σοφαίνετος [gens : ου (ὁ) ]	Sophænétos	Sophænétos		8	159
29005	βλάξ	bla/c	stolid	βλάξ [gens : βλακός (ὁ, ἡ) ]	mou, indolent, paresseux, lâche ; paresseux d'esprit, inintelligent, sot ; qui prend des airs dédaigneux, orgueilleux	flegmatique	Fest	8	159
99242	σκύλευμα	sku/leuma	arms stripped off a slain enemy	σκύλευμα [gens : ατος (τὸ) ]	dépouille d'un ennemi tué, dépouille	Les armes ont dépouillé un ennemi tué	Arme, die von einem getöteten Feind abgezogen wurden	8	159
? 56903	ἡρωίνη	h(rwi/nh	heroine	ἡρωΐνη [gens : ης (ἡ) ]	héroïne, demi-déesse	héroïne	Heldin	5	159
? 15565	ἀμφιελικτός	a)mfielikto/s	revolving	ἀμφιέλικτος [des : ος, ον, ]	qui roule autour	tournant	Drehen	3	159
? 51771	εὐκλείζω	eu)klei/zw	bring honour to; praise	εὐκλεΐζω	célébrer	faire honneur à; louange	Ehre bringen zu; loben	3	159
? 103394	συγκαταθνήσκω	sugkataqnh/skw		συγκαταθνῄσκω	mourir avec			3	159
21784	ἀπέραντος	a)pe/rantos	boundless	ἀπέραντος [des : ος, ον ]	sans fin ; sans issue, inextricable	sans bornes	grenzenlos	37	160
29962	βώμιος	bw/mios	of an altar; (of a suppliant) at an altar (βωμός)	βώμιος [des : α ος, ον : ]	de l'autel ; qui se tient ou se fait devant l'autel	d'un autel; (d'un suppliant) à un autel (βωμός)	eines Altars; (eines Bittstellers) an einem Altar (βωμός)	12	92
? 3600	Βώμιος	*bw/mios		βώμιος [des : α ος, ον : ]	de l'autel ; qui se tient ou se fait devant l'autel			3	528
29994	βωμολόχος	bwmolo/xos	one that waited about the altars, to beg or steal some of the meat offered thereon	βωμολόχος [gens : ου (ὁ, ἡ) ]	qui se tient aux aguets près de l'autel (soit pour dérober les offrandes, soit pour mendier) ; sorte de choucas	celui qui attendait sur les autels pour mendier ou voler une partie de la viande qui y était offerte	eine, die auf die Altäre wartete, um etwas von dem darauf angebotenen Fleisch zu betteln oder zu stehlen	15	124
? 29990	βωμόλοχος	bwmo/loxos	one that waited about the altars	βωμολόχος [gens : ου (ὁ, ἡ) ]	qui se tient aux aguets près de l'autel (soit pour dérober les offrandes, soit pour mendier) ; sorte de choucas	Celui qui attendait les autels	Einer, der über die Altäre wartete	3	120
? 30008	ξάνθη	ca/nqh	a pale-coloured stone	Ξάνθη [gens : ης (ἡ) ]	Xanthè	Une pierre pâle	Ein bleicher Stein	3	138
? 3610	Ξανθή	*canqh/		Ξάνθη [gens : ης (ἡ) ]	Xanthè			3	538
30022	ξανθόθριξ	canqo/qric	yellow-haired	ξανθόθριξ [gens : -τριχος (ὁ, ἡ) ]	aux cheveux blonds ou aux poils jaunes	aux cheveux jaunes	gelbhaarig	3	152
? 30012	ξάνθοθριξ	ca/nqoqric	yellow-haired	ξανθόθριξ [gens : -τριχος (ὁ, ἡ) ]	aux cheveux blonds ou aux poils jaunes	Cheveux jaunes	Gelbhaarig	3	142
