18324	ἀνδρηλατέω	a)ndrhlate/w	to banish from house and home	ἀνδρηλατέω	bannir un homme	bannir de la maison et de la maison	aus Haus und Heim verbannen	5	826
? 1850	Ἀρήγων	*)arh/gwn		ἀρηγών [gens : όνος (ὁ, ἡ) ]	auxiliaire			3	826
? 25566	ἀριστομάχος	a)ristoma/xos	best in fight	Ἀριστόμαχος [gens : ου (ὁ) ]@ἀριστόμαχος [des : ος, ον ]	Aristomakhos (Aristomaque) (h.)@excellent guerrier	Le meilleur en lutte	Am besten im Kampf	3	826
3898	Δημοκήδης	*dhmokh/dhs		Δημοκήδης [gens : ους (ὁ) ]	Dèmokèdès	Dèmokèdès		19	826
49339	ἐθνάρχης	e)qna/rxhs	ruler of a tribe	ἐθνάρχης [gens : ου (ὁ) ]	gouverneur ou chef d'un peuple ; gouverneur d'une province, ethnarque	Souverain d'une tribu	Herrscher eines Stammes	20	826
* 42068	ἐλεόν	e)leo/n	piteously	1 ἐλεόν [adv. ]@2 ἐλεόν > ἐλεός [gens : οῦ (τὸ) ]	misérablement@table de cuisine, table à découper ; sorte d'oiseau de nuit	Piteusement	Leichtsinnig	3	826
? 826	Ἔλυμος	*)/elumos		ἔλυμος [gens : ου (ὁ) ]	sorte de flûte en buis, avec une embouchure de cuir ; millet			8	826
47272	ἐπίσκεψις	e)pi/skeyis	inspection	ἐπίσκεψις [gens : εως (ἡ) ]	action d'examiner ; examen, observation ; recensement ou énumération des membres d'une communauté religieuse	inspection	Inspektion	33	826
? 6971	Μετανάστης	*metana/sths	one who has left his home	μετανάστης [gens : ου adj. m. ]	qui change de demeure ou de pays, émigré, exilé ; qui se déplace, errant	Celui qui a quitté son domicile	Einer, der sein Haus verlassen hat	3	826
74068	μωραίνω	mwrai/nw	to be silly	μωραίνω [tr. intr. ]	être hébété, être sot, être fou, agir ou parler follement	Être idiot	Dumm sein	10	826
2874	Ὀδύσσειος	*)odu/sseios	of Ulysses	Ὀδύσσειος [des : ος, ον ]	d'Ulysse	d'Ulysse	von Ulysses	6	826
7997	Περίβοια	*peri/boia	Periboea	Περίϐοια [gens : ας (ἡ) ]	Péribœa, (f.)	Periboea	Periboea	13	826
91699	προαποφαίνω	proapofai/nw	declare	προαποφαίνω	faire connaître auparavant ; déclarer auparavant	déclarer	erklären	5	826
93751	προσοχή	prosoxh/	attention	προσοχή [gens : ῆς (ἡ) ]	action d'aborder, d'atterrir ; action de s'appliquer à, attention	attention	Aufmerksamkeit	9	826
54494	φρενήρης	frenh/rhs	sound of mind	φρενήρης [des : ης, ες, ]	sensé, raisonnable, prudent	Songe mental	Klang des Geistes	16	826
? 1851	Ἀρήιος	*)arh/ios	devoted to Ares	Ἀρήϊος [gens : ου (ὁ) ]@ἀρήϊος > 2 Ἄρειος πάγος@ἀρήϊος > 3 Ἄρειος@ἀρήϊος > 1 Ἄρειος@ὁ ἀρήϊος (in 1 Ἄρειος) [des : ος, ον subst. ]	Aréïos@la colline d'Arès, la colline du meurtre ; l'Aréopage@Aréios@d'Arès (ou Mars)@un guerrier	Dédié à Ares	Gewidmet Ares	3	827
* 30708	δεδίσκομαι	dedi/skomai	to greet	2 δεδίσκομαι@1 δεδίσκομαι	chercher à faire peur@saluer du geste	saluer	grüßen	3	827
37931	ἔμπλεος	e)/mpleos	quite full of (a thing); in full measure, complete	ἔμπλεος [des : α, ον, ως, ων, ]	plein de, rempli de	assez plein de (une chose); en pleine mesure, complet	ziemlich voll von (einer Sache); in vollem Maße vollständig	33	827
62737	καταθύμιος	kataqu/mios	in the mind	καταθύμιος [des : α ος, ον ]	qui se présente à l'esprit ; qui est dans l'esprit	dans l'esprit	im Kopf	11	827
5947	Κύδωνες	*ku/dwnes	Cydonians	Κύδωνες [gens : ων (οἱ) ]	les Kydônes	Cydoniens	Cydonians	7	827
? 6972	Μετανείρα	*metanei/ra		Μετάνειρα [gens : ας (ἡ) ]	Métaneira, (f.)			3	827
7998	Περίφας	*peri/fas	Periphas	Περίφας [gens : αντος (ὁ) ]	Périphas, (h.)	Periphas	Periphas	5	827
99910	σθεναρός	sqenaro/s	strong, mighty	σθεναρός [des : ά, όν ]	fort, puissant	fort, puissant	stark, mächtig	6	827
54495	φρενῖτις	freni=tis	inflammation of the brain, phrenitis	φρενῖτις [gens : ίτιδος (ἡ) ]	transport, folie, démence	inflammation du cerveau, phrénite	Entzündung des Gehirns, Phrenitis	13	827
113330	ὠή	w)h/	holla!	ὠή [interj. ]	holà ! hé !	Holla!	Holla	11	827
