24982	ἀπρόσιτος	a)pro/sitos	unapproachable	ἀπρόσιτος [des : ος, ον ]	inabordable, inaccessible	inabordable	unnahbar	13	246
31153	δῆρις	dh=ris	a fight, battle, contest	δῆρις [gens : ιος (ἡ) ]	lutte, combat	un combat, une bataille, un concours	ein Kampf, eine Schlacht, ein Wettbewerb	13	246
11524	ἄνολβος	a)/nolbos	unblest, wretched, luckless	ἄνολϐος [des : ος, ον, ]	malheureux	malheureux, misérable, sans chance	unglücklich, elend, glücklos	12	246
105536	συνθύω	sunqu/w	offer sacrifice together	συνθύω	offrir ou célébrer un sacrifice avec	Offrir ensemble le sacrifice	Opfer gemeinsam anbieten	12	246
92143	προετοιμάζω	proetoima/zw	get ready beforehand	προετοιμάζω	préparer ou tenir prêt d'avance	Préparez-vous au préalable	Sich vorher fertig machen	9	246
* 84865	περιπόρφυρος	peripo/rfuros	edged with purple	περιπόρφυρος [des : ος, ον ]@ἡ περιπόρφυρος (in περιπόρφυρος) [des : ος, ον ]	bordé de pourpre ; vêtu de la robe prétexte@la robe prétexte	Bordé de violet	Umrandet mit lila	7	246
99329	σκυταλίς	skutali/s	stick	σκυταλίς [gens : ίδος (ἡ) ]	petit bâton, petite baguette	bâton	Stock	7	246
33236	διαλάμπω	diala/mpw	shine through	διαλάμπω	briller à travers ; commencer à briller ; retentir au milieu de la foule	brille à travers	durchscheinen	6	246
? 1270	Ἀλαλκομενηίς	*)alalkomenhi/s		Ἀλαλκομενηΐς [gens : ΐδος (ἡ) ]	celle qui repousse l'ennemi, la déesse protectrice			3	246
? 65237	κοί	koi/	squeaking	κοΐ	onomatopée pour imiter le grognement du porc	Grinçant	Quietschen	3	246
? 106564	ταυτολογέω	tautologe/w		ταὐτολογέω	redire la même chose			3	246
79667	παμμεγέθης	pammege/qhs	very great	παμμεγέθης [des : ης, ες, adv. ]	tout à fait grand	tout à fait grand	sehr groß	30	247
114802	χραισμέω	xraisme/w	to ward off from one	*χραισμέω	être utile, être secourable, porter secours	éloigner d'un	von einem abwehren	23	247
81748	παραπομπή	parapomph/	convoying	παραπομπή [gens : ῆς (ἡ) ]	action d'accompagner, d'escorter ; action de faire venir, de procurer ; transport, importation	Convoi	Konvoi	20	247
42515	ἐμπολάω	e)mpola/w	to get by barter	ἐμπολάω	faire du commerce, trafiquer, négocier ; se procurer par le commerce, gagner par le commerce	arriver par troc	durch Tauschhandel zu bekommen	15	247
36311	δυσπρόσοδος	duspro/sodos	difficult of access	δυσπρόσοδος [des : ος, ον, ]	d'un abord difficile	Difficile d'accès	Schwer zugänglich	12	247
87948	ποτάμιον	pota/mion	Dim. of ποταμός (river, stream)	ποτάμιον [gens : ου (τὸ) ]	dim. de ποταμός (fleuve, rivière)	dim. de ποταμός (fleuve, rivière)	dim. von ποταμός (Fluss, Bach)	11	247
47310	ἐπίστροφος	e)pi/strofos	having dealings with, conversant with	ἐπίστροφος [des : ος, ον ]	qui a commerce avec ; qui se contourne, tortueux, sinueux	avoir des relations avec, familier avec	Umgang mit, vertraut mit	3	862
2394	Ἐπίστροφος	*)epi/strofos	Epistrophos	Ἐπίστροφος [gens : ου (ὁ) ]	Épistrophos, (h.)	Epistrophos	Epistrophos	13	346
? 47317	ἐπίσύν-λέγω1	e)pi/su/n-le/gw1	lay	ἐπισυλλέγω	rassembler en outre ou ensuite	allonger	legen	3	868
? 47318	ἐπίσύν-λέγω3	e)pi/su/n-le/gw3	lay	ἐπισυλλέγω	rassembler en outre ou ensuite	allonger	legen	3	868
? 48847	ἐπιτακτός	e)pitakto/s		ἐπίτακτος [des : ος, ον ]	commandé, imposé ; rangé en arrière de manière à former une réserve			3	335
47330	ἐπίτακτος	e)pi/taktos	enjoined	ἐπίτακτος [des : ος, ον ]	commandé, imposé ; rangé en arrière de manière à former une réserve	Enjoint	Geboten	3	879
48881	ἐπιτελής	e)pitelh/s	brought to an end, completed, accomplished	ἐπιτελής [des : ής, ές ]	mis à exécution, achevé, accompli ; propre à accomplir, efficace	terminé, achevé, accompli	beendet, vollendet, vollbracht	29	369
? 2436	Ἐπιτέλης	*)epite/lhs		ἐπιτελής [des : ής, ές ]	mis à exécution, achevé, accompli ; propre à accomplir, efficace			3	388
