? 37050	ἑλλανοδικέω	e(llanodike/w	to be a judge at the games	Ἑλλανοδικέω	exercer la fonction d'hellanodice	Être juge aux jeux	Ein Richter bei den Spielen sein	3	982
38090	ἔνσπονδος	e)/nspondos	included in a truce	ἔνσπονδος [des : ος, ον ]	compris dans une trêve ou un traité ; bien disposé pour	Inclus dans une trêve	In einem Waffenstillstand enthalten	21	982
48468	ἐπιθέω	e)piqe/w	to run at	ἐπιθέω	courir sur (la surface de l'eau)	courir à	laufen an	19	982
? 57729	ἴλλος	i)/llos	the eye	ἰλλός [gens : οῦ, ]	louche, qui tourne les yeux	l'oeil	das Auge	3	982
59781	καθεξῆς	kaqech=s		καθεξῆς [adv. ]	par rang, par ordre, de suite, ensuite	par rang, par ordre, de suite, ensuite		6	982
? 5078	Κάμικος	*ka/mikos		Καμικός [gens : οῦ (ἡ) ]	Kamikos, (v.)			3	982
58757	κάταξις	ka/tacis	fracture	κάταξις [gens : εως (ἡ) ]	action de casser	fracture	Fraktur	14	982
64946	κνάω	kna/w	to scrape	κνάω	gratter pour nettoyer ; gratter une démangeaison ; chatouiller ; gratter sur soi ou pour soi ; se chatouiller	gratter	kratzen	9	982
65973	κουρίδιος	kouri/dios	wedded	κουρίδιος [des : α, ον subst. ]	uni par mariage ; qui concerne des époux légitimes ; de jeune époux	marié	Verheiratet	36	982
76288	ὄδυρμα	o)/durma	complaint	ὄδυρμα > ὀδυρμός [gens : ατος (τὸ) ]	plainte, lamentation	plainte	Beschwerde	7	982
87659	πολυσχιδής	polusxidh/s	split into many parts	πολυσχιδής [des : ής, ές ]	fendu ou divisé en plusieurs parties ; très divisé d'opinions	Divisé en plusieurs parties	In viele teile aufgeteilt	5	982
? 9177	Σίμυλος	*si/mulos		Σιμύλος [gens : ου (ὁ) ]	Simylos, (h.)			3	982
98015	σφενδονάω	sfendona/w	use the sling	σφενδονάω	lancer avec la fronde ; frapper de la fronde	Utiliser l'élingue	Benutzen Sie die Schlinge	29	982
17455	ἀναγκαῖον	a)nagkai=on	place of constraint	τὸ ἀναγκαῖον (in ἀναγκαῖος) [des : α ος, ον ]	maison de force, prison	Lieu de contrainte	Ort der Einschränkung	36	983
23666	ἀποξύνω	a)pocu/nw	to bring to a point, make taper	ἀποξύνω	amincir par le bout, aiguiser ; rendre acide	pour arriver à un point, faire effiler	um es auf den Punkt zu bringen, verjüngen	6	983
28805	βεβαιωτής	bebaiwth/s	one who gives assurance of a thing, authority	βεϐαιωτής [gens : οῦ (ὁ) ]	celui qui assure ou affirme ; celui qui décide, arbitre	celui qui donne l'assurance d'une chose, l'autorité	einer, der eine Sache versichert, Autorität	8	983
? 4055	Διοσκόρος	*diosko/ros		Διόσκορος [gens : ου (ὁ) ]	Dioskoros			3	983
34997	δοκίς	doki/s	plank	δοκίς [gens : ίδος (ἡ) ]	petite poutre, poutrelle	planche	Planke	5	983
? 5079	Κάμπη	*ka/mph	caterpillar	2 κάμπη [gens : ης (ἡ) ]@1 κάμπη [gens : ης (ἡ) ]@καμπή [gens : ῆς (ἡ) ]	animaux divers dans l’Inde ; ou dans le Tartare@chenille (qui se pelotonne sur soi-même)@courbure	chenille	Raupe	3	983
64947	κναφεῖον	knafei=on	fuller's shop	κναφεῖον [gens : ου (τὸ) ]	atelier de foulon	Fuller's shop	Volles Geschäft	6	983
* 65974	κουρίς	kouri/s	shrimp (Crangon	1 κουρίς [gens : ίδος (ἡ) subst. adj. f. ]@2 κουρίς [gens : ῖδος (ἡ) ]@ἡ κουρίς (in 1 κουρίς) [gens : ίδος (ἡ) subst. adj. f. ]	qui tond, qui rase@crabe@ciseaux ou rasoir ; coiffeuse	Crevettes (Crangon	Garnelen (Crangon	3	983
? 7128	Μόθων	*mo/qwn	children of Helots	μόθων [gens : ωνος (ὁ) ]	enfant de condition libre, mais inférieure, élevé avec les jeunes Spartiates ; danse lascive	Enfants d'Helots	Kinder von Heloten	3	983
* 76289	ὄφελμα	o)/felma	increase	2 ὄφελμα [gens : ατος (τὸ) ]@1 ὄφελμα [gens : ατος (τὸ) ]	balai@accroissement, avantage	augmenter	erhöhen, ansteigen	3	983
? 79379	παιδοποιία	paidopoii/a	procreation of children	παιδοποιΐα [gens : ας (ἡ) ]	procréation d'enfants	Procréation d'enfants	Fortpflanzung der Kinder	24	983
82484	παρθενών	parqenw/n	the maidens' apartments, young women's chambers	παρθενών [gens : ῶνος (ὁ) ]	appartement des jeunes filles	les appartements des jeunes filles, les chambres des jeunes femmes	die Mädchenwohnungen, junge Frauenkammern	13	983
