104559	συναρέσκω	sunare/skw	please	συναρέσκω	plaire également à, être également approuvé de ; approuver ; approuver ; être d'accord avec, être satisfait de	S'il vous plaît	Bitte	11	296
* 30168	ξιφηφόρος	cifhfo/ros	bearing a sword	ξιφηφόρος [des : ος, ον ]@ὁ ξιφηφόρος (in ξιφηφόρος) [des : ος, ον ]	qui porte une épée ; combats à l'épée@> ξιφίας	Portant une épée	Mit einem Schwert	10	296
95274	θανατάω	qanata/w	desire to die	θανατάω > θανατιάω	avoir envie de mourir	Désir de mourir	Lust zu sterben	9	296
97329	ῥυθμίζω	r(uqmi/zw	to bring into measure	ῥυθμίζω	disposer à intervalles réguliers	mettre en mesure	in die Tat umsetzen	9	296
29142	βόμβος	bo/mbos	booming	βόμϐος [gens : ου (ὁ) ]	bruit sourd	en plein essor	Boomt	8	296
? 6440	Λιτυέρσης	*litue/rshs	a reaper's song named after him	λιτυέρσης [(ὁ) ]	chant de moissonneurs	Une chanson de moisson nommée d'après lui	Ein Lied eines Reaper nach ihm benannt	3	296
* 14668	ἀλίβας	a)li/bas	dead body	ἀλίϐας [gens : αντος subst. adj. ]@ὁ ἀλίϐας (in ἀλίϐας) [gens : αντος subst. adj. ]	sans suc, sans sève, desséché, mort@le fleuve des morts, le Styx	cadavre	toter Körper	3	296
* 66311	κριβανίτης	kribani/ths	baked in a pan	κριϐανίτης [gens : ου adj. m. ]@ὁ κριϐανίτης (in κριϐανίτης) [gens : ου adj. m. ]	cuit au four de campagne@pain cuit au four de campagne	Cuit dans une casserole	In einer Pfanne gebacken	3	296
* 105586	συντελεστικός	suntelestiko/s	capable of causing	συντελεστικός [des : ή, όν, subst.]@ὁ συντελεστικός (in συντελεστικός) [des : ή, όν, subst.]	qui accomplit@le parfait	Capable de provoquer	Fähig zu verursachen	3	296
35335	δρέπω	dre/pw	to pluck, cull	δρέπω	cueillir	cueillir, cueillir	zupfen, ausmerzen	29	297
27089	αἱμασιά	ai(masia/	a wall	αἱμασιά [gens : ᾶς (ἡ) ]	épine ; clôture, mur de pierres sèches	un mur	eine Mauer	24	297
38434	ἐξακολουθέω	e)cakolouqe/w	follow	ἐξακολουθέω	suivre de près, venir à la suite de ; suivre secrètement ; obéir à	suivre	Folgen	12	297
44657	ἐνθουσιαστικός	e)nqousiastiko/s	inspired	ἐνθουσιαστικός [des : ή, όν ]	porté à l'enthousiasme, inspiré ; qui transporte hors de soi, qui excite	inspiré	inspiriert	12	297
! 110724	ὑπερήδομαι	u(perh/domai	to be overjoyed at			être ravi de	überglücklich sein	11	297
51911	εὐμεταχείριστος	eu)metaxei/ristos	manageable	εὐμεταχείριστος [des : ος, ον ]	facile à manier, maniable, traitable, facile ; facile à maîtriser, à vaincre	maniable	Überschaubar	10	297
297	Ἡφαιστεῖον	*(hfaistei=on	temple of Hephaestus	Ἡφαιστεῖον [gens : ου (τὸ) ]	temple d'Hèphæstos	Temple d'Hephaestus	Tempel des Hephaestos	8	297
11575	ἄντλος	a)/ntlos	the hold of a ship	ἄντλος [gens : ου (ὁ) ]	eau de mer qui s'amasse et croupit dans la sentine, eau de mer ; > ἀντλητήρ ; tas de blé amassé dans l'aire pour y être battu	la cale d'un navire	der Laderaum eines Schiffes	8	297
? 52858	φαλιός	falio/s	having a patch of white	Φάλιος [gens : ου (ὁ) ]@φάλιος [des : α, ον ]	Phalios, (h.)@noir et tacheté de blanc	Avoir un morceau de blanc	Mit einem weißen Fleck	3	216
? 4529	Φαλίος	*fali/os		Φάλιος [gens : ου (ὁ) ]@φάλιος [des : α, ον ]	Phalios, (h.)@noir et tacheté de blanc			3	433
? 52719	φάλκης	fa/lkhs	rib	Φάλκης [gens : ου (ὁ) ]	Phalkès, (h.)	nervure	Rippe	3	79
4473	Φάλκης	*fa/lkhs	Phalke (name)	Φάλκης [gens : ου (ὁ) ]	Phalkès, (h.)	Phalke (nom)	Phalke (Name)	10	377
? 52861	φαλλαγωγία	fallagwgi/a	carrying of the phallus	φαλλαγώγια [gens : ων (τὰ) ]	fêtes de Priape où l'on portait l'emblème du phallus	Portant le phallus	Tragen des Phallus	3	219
52860	φαλλαγώγια	fallagw/gia	festival	φαλλαγώγια [gens : ων (τὰ) ]	fêtes de Priape où l'on portait l'emblème du phallus	fêtes de Priape où l'on portait l'emblème du phallus	Festival	3	218
52870	φαλός	falo/s	white	φαλός [des : ή, όν, ]	blanc	blanc	Weiß	3	228
52722	φάλος	fa/los	horn of a helmet	φάλος [gens : ου (ὁ) ]	cimier d'un casque	corne de casque	Horn eines Helms	8	82
