26897	ἀχάριτος	a)xa/ritos	unseemly	ἀχάριτος [des : ος, ον ]	désagréable ; sans reconnaissance, ingrat ; qui n'a pas inspiré de reconnaissance	inconvenant	Unziemlich	7	106
78487	οἰκτιρμός	oi)ktirmo/s	pity	οἰκτιρμός [gens : οῦ (ὁ) ]	compassion, pitié	pitié	das Mitleid	6	106
99189	σκοταῖος	skotai=os	in the dark	σκοταῖος [des : α ος, ον ]	ténébreux, obscur ; qui fait qqe ch. dans l'obscurité	dans le noir	im Dunkeln	5	106
109498	ὑφήγησις	u(fh/ghsis	leading	ὑφήγησις [gens : εως (ἡ) ]	action de guider	de premier plan	Führend	5	106
* 27926	αὐτόθι	au)to/qi	on the spot	αὐτόθι [adv. ]@κατ' αὐτόθι < καταυτόθι [adv. ]	là même, ici même ; ainsi, de même@là même	sur place	An der Stelle	3	106
? 108472	τριποδίσκος	tripodi/skos		Τριποδίσκος [gens : ου (ὁ) ]	Tripodiskos (le petit trépied) village de Mégaride			3	106
20705	ἀντιδράω	a)ntidra/w	act against	ἀντιδράω	faire à son tour	Agir contre	Handeln gegen	15	107
96114	θλάσμα	qla/sma	bruise	θλάσμα [gens : ατος (τὸ) ]	contusion, meurtrissure	bleu	Prellung	13	107
103342	συγκατάκειμαι	sugkata/keimai	lie with	συγκατάκειμαι	être couché avec	Mentir avec	liegen mit	9	107
6251	Λέβεδος	*le/bedos	Lebedos	Λέϐεδος [gens : ου (ἡ) ]	Lébédos, (v.)	Lebedos	Lebedos	8	107
5227	Καλλιτέλης	*kallite/lhs		Καλλιτέλης [gens : ους (ὁ) ]	Kallitélès, (h.)	Kallitélès, (h.)		5	107
82632	πατροκασίγνητος	patrokasi/gnhtos	a father's brother	πατροκασίγνητος [gens : ου (ὁ) ]	oncle paternel	le frère d'un père	der Bruder eines Vaters	5	107
* 84726	περινέω	perine/w	swim round	2 περινέω@1 περινέω	amasser tout autour@nager ou flotter autour	Nage autour	Herumschwimmen	3	107
* 109499	ὑφήλιος	u(fh/lios	under the sun	ὑφήλιος [des : ος, ον, ]@ἡ ὑφήλιος (in ὑφήλιος) [des : ος, ον, ]	qui est sous le soleil@la terre.	sous le soleil	unter der Sonne	3	107
79528	παλίντροπος	pali/ntropos	turned away	παλίντροπος [des : ος, ον ]	qui tourne en sens contraire	S'est détourné	wandte sich ab	13	108
36172	δυσμικός	dusmiko/s	western	δυσμικός [des : ή, όν, ]	occidental	occidental	Western	10	108
52750	φάσσα	fa/ssa	ringdove	φάσσα [gens : ης (ἡ) ]	pigeon ramier, colombe, tourterelle	Ringdove	Ringeltaube	10	108
? 25347	ἀρεσκεία	a)reskei/a		ἀρέσκεια [gens : ας (ἡ) ]	soins pour plaire, complaisance excessive, obséquiosité			3	610
25335	ἀρέσκεια	a)re/skeia	obsequiousness	ἀρέσκεια [gens : ας (ἡ) ]	soins pour plaire, complaisance excessive, obséquiosité	obséquiosité	Unterwürfigkeit	14	598
11777	ἄργιλος	a)/rgilos	white clay	ἄργιλος [gens : ου (ἡ) ]	terre glaise, argile	Argile blanche	weißer Lehm	3	491
758	Ἄργιλος	*)/argilos		Ἄργιλος [gens : ου (ὁ) ]	Argilos, (v.)	Argilos, (v.)		3	758
? 25393	ἀργολίζω	a)rgoli/zw	take the part of the Argives	Ἀργολίζω	être du parti des Argiens	Prendre la partie des Argiens	Nehmen Sie den Teil der Argives	3	654
1841	Ἀργολίζω	*)argoli/zw	take the part of the Argives	Ἀργολίζω	être du parti des Argiens	Prendre la partie des Argiens	Nehmen Sie den Teil der Argives	3	817
? 1839	Ἀργός	*)argo/s		2 ἀργός [des : ός, όν, intr. ]@1 ἀργός [des : ή, όν ]@2 Ἄργος [gens : εος-ους (τὸ) ]@1 Ἄργος [gens : ου (ὁ) ]	qui ne fait pas ; qui n'aboutit à rien ; non travaillé ; non fait, inachevé, négligé@brillant ; rapide, agile, léger@Argos@Argos (Argus)			3	815
* 760	Ἄργος	*)/argos	Argus (pr.n.)	2 Ἄργος [gens : εος-ους (τὸ) ]@1 Ἄργος [gens : ου (ὁ) ]	Argos@Argos (Argus)	Argus (n.pr.)	pr.n., Argus	36	760
