79625	παλλακίς	pallaki/s	a concubine, mistress	παλλακίς > παλλακή [gens : ίδος (ἡ) ]	concubine	une concubine, maîtresse	eine Konkubine, Geliebte	24	205
100314	στερίσκω	steri/skw		στερίσκω	priver, spolier	priver, spolier		23	205
1229	Ἀκουσίλαος	*)akousi/laos		Ἀκουσίλαος [gens : ου (ὁ) ]	Akousilaos (Acusilaüs)	Akousilaos (Acusilaüs)		21	205
73447	μορία	mori/a	the sacred olives	1 μορία [gens : ας (ἡ) ]	olivier sacré	Les olives sacrées	Die heiligen oliven	19	205
205	Ἑλλήνιος	*(ellh/nios	Greek factory	Ἑλλήνιος [des : α, ον subst. ]	propre aux Grecs, d'origine hellénique	Usine grecque	Griechische Fabrik	17	205
20803	ἀντικνήμιον	a)ntiknh/mion	part of the leg in front of the κνήμη	ἀντικνήμιον [gens : ου (τὸ) ]	os du devant de la jambe, jambe	une partie de la jambe devant le κνήμη	Teil des Beines vor dem κνήμη	14	205
23914	ἀποικοδομέω	a)poikodome/w	cut off by building	ἀποικοδομέω	intercepter par des constructions, barricader	Coupé en construisant	Abgeschnitten durch gebäude	8	205
18727	ἀνεπικώλυτος	a)nepikw/lutos	unhindered	ἀνεπικώλυτος [des : ος, ον ]	non empêché	Sans obstacle	ungehindert	6	205
108571	τριτημόριον	trithmo/rion	equal to a third part	τὸ τριτημόριον (in τριτημόριος) [des : α, ον subst. ]	le tiers d'une ch. ; monnaie valant six χαλκοῖ	Égal à une troisième partie	Gleich einem dritten Teil	6	205
3277	Αὐσόνιος	*au)so/nios	Italy	Αὐσόνιος [des : α, ον, ]	d'Ausonie, Ausonien	Italie	Italien	5	205
86880	πολύφορβος	polu/forbos	feeding many, bountiful	πολύφορϐος [des : ος, ον ]	très nourrissant ou qui nourrit beaucoup d'êtres	nourrir beaucoup, généreux	viele füttern, reichlich	5	205
112706	ὑπορρίπτω	u(porri/ptw	throw down	ὑπορρίπτω	jeter sous ; soumettre	Jeter	runterschmeißen	5	205
? 35243	δοχήιον	doxh/ion	holder	δοχήϊον > δοχεῖον	récipient, réceptacle, vase pour recevoir ou contenir	titulaire	Halter	3	205
? 49744	ἐρωτίδια	e)rwti/dia	festival of Eros	Ἐρωτίδια [gens : ων (τὰ) ]	fêtes d'Éros (l'Amour)	Festival d'éros	Festival von eros	3	205
? 72421	μηλοσκόπος	mhlosko/pos	from which sheep	μηλόσκοπος [des : ος, ον, ]	d'où l'on voit paître les troupeaux	À partir de laquelle le mouton	Von welchen Schafen	3	205
105496	συνθεάομαι	sunqea/omai	view	συνθεάομαι	voir ou regarder avec d'autres ; examiner ensemble ou en même temps ; voir d'ensemble, d'un coup d'œil	vue	Aussicht	31	206
75506	ὅμαδος	o(/mados	a noise, din	ὅμαδος [gens : ου (ὁ) ]	rassemblement, multitude ; bruit d'une foule rassemblée	un bruit, vacarme	ein Geräusch, Lärm	25	206
* 8401	Πρίαπος	*pri/apos	Priapus	2 Πρίαπος [gens : ου (ἡ) ]@1 Πρίαπος [gens : ου (ὁ) ]	Priapos (auj. Karabiga) (v.)@Priape	Priapus	Priapus	20	206
49989	εἱλωτεύω	ei(lwteu/w	to be a Helot	εἱλωτεύω	être hilote, servir comme hilote	Pour être un Helot	Ein Helot sein	3	450
? 4179	Εἱλωτεύω	*ei(lwteu/w	to be a Helot	εἱλωτεύω	être hilote, servir comme hilote	Pour être un Helot	Ein Helot sein	3	83
? 50255	εἰργμός	ei)rgmo/s	cage	εἱργμός [gens : οῦ (ὁ) ]	action de jeter en prison ; prison ; lien	cage	Käfig	3	715
49992	εἱργμός	ei(rgmo/s	cage	εἱργμός [gens : οῦ (ὁ) ]	action de jeter en prison ; prison ; lien	cage	Käfig	5	453
50260	εἰρηναῖος	ei)rhnai=os	peaceful	εἰρηναῖος [des : α, ον, ]	pacifique	paisible	friedlich	12	720
4198	Εἰρηναῖος	*ei)rhnai=os	peaceful	Εἰρηναῖος [gens : ου (ὁ) ]	Eirènæos (Irénée) (h.)	paisible	friedlich	3	102
* 50023	εἴρω	ei)/rw	string; speak, tell	2 εἴρω@1 εἴρω	dire, parler ; annoncer (une nouvelle, etc.) ; convenir de ; ordonner ; mentionner@nouer, attacher, entrelacer	chaîne; parler, dire	Zeichenfolge; sprechen, erzählen	14	484
