33604	διαπρύσιος	diapru/sios	going through, piercing	διαπρύσιος [des : α ος, ον adv. ]	qui pénètre profondément	traverser, percer	durchgehen, durchbohren	20	614
! 4710	Φιλώτης	*filw/ths						19	614
95595	θεοβλάβεια	qeobla/beia	infatuation sent by the gods	θεοϐλάϐεια [gens : ας (ἡ) ]	démence envoyée par la divinité	Infatuation envoyée par les dieux	Verliebtheit der Götter	9	614
12932	ἀφλέγμαντος	a)fle/gmantos	free from inflammation	ἀφλέγμαντος [des : ος, ον tr. intr. ]	non enflammé, sans inflammation ; qui ne s'échauffe pas, sans humeurs ; qui prévient les inflammations ; non échauffant (aliment)	Sans inflammation	Frei von Entzündungen	7	614
* 94563	πτώξ	ptw/c	the cowering animal	πτώξ [gens : πτωκός (ὁ, ἡ) subst. ]@ὁ πτώξ (in πτώξ) [gens : πτωκός (ὁ, ἡ) subst. ]	timide, peureux ; fuyard, fugitif@le lièvre	l'animal recroquevillé	das kauernde Tier	6	614
? 8809	Θηβαίς	*qhbai/s	dweller in the Egyptian Thebais	Θηϐαΐς [gens : ΐδος subst. adj. f. ]@ἡ Θηϐαΐς (in Θηϐαΐς) [gens : ΐδος subst. adj. f. ]	de Thèbes, thébaine@région de Thèbes ; la Thébaïde	Habitant dans les Thebais égyptiens	Bewohner im ägyptischen Thebais	3	614
* 70747	μελάνδρυος	mela/ndruos	dark as the oak	2 μελάνδρυος [des : ος, ον, ]@1 μελάνδρυος [des : ος, ον, ]	de thon mariné@aux chênes sombres	Sombre comme le chêne	Dunkel wie die Eiche	3	614
66630	κτυπέω	ktupe/w	to crash	κτυπέω [tr. intr. ]	faire du bruit en frappant, en tombant ; frapper avec bruit	s'écraser	zusammenstoßen	39	615
35655	δυοκαίδεκα	duokai/deka	twelve	δυοκαίδεκα > δώδεκα	douze	Douze	zwölf	35	615
43941	ἐναίσιμος	e)nai/simos	ominous, boding, fateful	ἐναίσιμος [des : ος, ον adv. ]	qui annonce l'avenir ; de bon augure ; convenable, juste, honnête	de mauvais augure, de bon augure, fatidique	bedrohlich, verheerend, schicksalhaft	28	615
75921	ὁμογνώμων	o(mognw/mwn	of one mind	ὁμογνώμων [des : ων, ον, gens : ονος,]	qui est du même avis	D'un esprit	Eines Geistes	27	615
112092	ὑπότροπος	u(po/tropos	returning	ὑπότροπος [des : ος, ον, ]	qui revient, qui est de retour	de retour	Rückkehr	19	615
4711	Φιλωνίδης	*filwni/dhs		Φιλωνίδης [(ὁ) ]	Philônidès, (h.)	Philônidès, (h.)		14	615
113116	ὑψίκομος	u(yi/komos	with lofty foliage, towering	ὑψίκομος [des : ος, ον ]	à la chevelure élevée, au feuillage élevé ou à la cime chevelue	avec un feuillage élevé, dominant	mit hohem Laub, hoch aufragend	13	615
104878	συνειλέω	suneile/w	crowd together	συνειλέω	rassembler en pressant, presser, entasser ; être pressé	Rassembler	Zusammendrücken	12	615
58390	ἰσχάνω	i)sxa/nw	to check, hinder	ἰσχάνω	retenir, arrêter	vérifier, gêner	zu überprüfen, behindern	11	615
1639	Ἀντίδωρος	*)anti/dwros		Ἀντίδωρος [gens : ου (ὁ) ]	Antidôros, (h.)	Antidôros, (h.)		10	615
72831	μισόδημος	miso/dhmos	hating the commons	μισόδημος [des : ος, ον ]	qui hait le peuple ou la démocratie	Haïr les biens communs	Hass die commons	10	615
85635	πιλοφόρος	pilofo/ros	wearing a cap	πιλοφόρος [des : ος, ον ]	qui porte un bonnet de feutre	portant une casquette	eine Mütze tragen	3	1016
? 85632	πιλόφορος	pilo/foros	wearing a cap	πιλοφόρος [des : ος, ον ]	qui porte un bonnet de feutre	Porter une casquette	Eine Mütze tragen	3	1013
85684	πινυτός	pinuto/s	wise, prudent, discreet, understanding	πινυτός [des : ή, όν ]	inspiré, sage, prudent	sage, prudent, discret, compréhensif	weise, umsichtig, diskret, verständnisvoll	13	41
8116	Πινυτός	*pinuto/s	prudent	Πινυτός [gens : οῦ (ὁ) ]	Pinytos	prudent	Umsichtig	3	945
85732	πιθών	piqw/n	cellar	πιθών > πιθεών [gens : ῶνος (ὁ) ]	cave pour les tonneaux, cellier	cave	Keller	3	89
85542	πίθων	pi/qwn	little ape	πίθων > πίθηκος [gens : ωνος (ὁ) ]	singe	Petit singe	Kleiner Affe	3	923
? 8091	Πίθων	*pi/qwn	little ape	πιθών > πιθεών [gens : ῶνος (ὁ) ]@πίθων > πίθηκος [gens : ωνος (ὁ) ]	cave pour les tonneaux, cellier@singe	Petit singe	Kleiner Affe	3	920
