109169	ὕφορμος	u(/formos	anchorage	ὕφορμος [gens : ου (ὁ) ]	mouillage, station pour les navires	ancrage	Anchorage	27	803
18301	ἀνδραποδισμός	a)ndrapodismo/s	selling into slavery	ἀνδραποδισμός [gens : οῦ (ὁ) ]	asservissement, réduction en esclavage de prisonniers de guerre ; capture et vente comme esclaves d'hommes libres	Se vendre dans l'esclavage	Verkauf in Sklaverei	25	803
73019	μόλυβδος	mo/lubdos	lead	μόλυϐδος [gens : ου (ὁ) ]	plomb ; tout objet en plomb : crayon, tout objet en plomb	conduire	führen	25	803
62713	καταθέω	kataqe/w	run down	καταθέω	descendre en courant ; courir contre	fatigué	heruntergewirtschaftet	23	803
! 81280	παραδύομαι	paradu/omai	to creep past, slink			passer lentement, glisser	vorbeischleichen, schleichen	13	803
! 68883	λιποτάξιον	lipota/cion	desertion			désertion	Desertion	12	803
75077	νόμιος	no/mios	of shepherds	νόμιος [des : ος, ον, ]	qui concerne les pâtres ou les troupeaux, de pâtre, pastoral	De bergers	Von Hirten	12	803
* 52419	εὐρώεις	eu)rw/eis	mouldy, dank	1 εὐρώεις [des : ώεσσα, ῶεν ]@2 εὐρώεις [des : ώεσσα, ῶεν, ]	moisi, humide@large, vaste, spacieux	moisi, humide	schimmelig, dank	11	803
! 6948	Μεσάτις	*mesa/tis						7	803
8998	Σαλμυδησσός	*salmudhsso/s	Salmydessus	Σαλμυδησσός [gens : οῦ (ὁ) ]	Salmydèssos (auj. Kıyıköy, Midye) (v.)	Salmydessus	Salmydessus	7	803
1827	Ἀργεάδης	*)argea/dhs	son of Argeus	Ἀργεάδης [gens : ου (ὁ) ]	fils ou descendant d'Argéas	fils d'Argée	Sohn des Argeus	6	803
17275	ἀναβαθμός	a)nabaqmo/s	flight of steps	ἀναϐαθμός [gens : οῦ (ὁ) ]	degré, marche	Marche des marches	Treppenstufen	6	803
! 4899	Γελάνωρ	*gela/nwr						5	803
? 13123	ἀγαλματοποιία	a)galmatopoii/a	sculptor's art	ἀγαλματοποιΐα [gens : ας (ἡ) ]	la statuaire, la sculpture	Art du sculpteur	Bildhauerkunst	3	803
49317	ἐθελοντήν	e)qelonth/n	voluntarily	ἐθελοντήν > ἐθελοντηδόν [adv. ]	volontairement	volontairement	freiwillig	32	804
45164	ἐπαναγκάζω	e)panagka/zw	to compel by force, constrain	ἐπαναγκάζω	forcer, contraindre	contraindre par la force, contraindre	mit Gewalt zwingen, einschränken	26	804
13124	ἀγαλματοποιός	a)galmatopoio/s	sculptor	ἀγαλματοποιός [gens : οῦ (ὁ) ]	statuaire, sculpteur	sculpteur	Bildhauer	13	804
113732	χαλκεών	xalkew/n	forge	χαλκεών [gens : ῶνος (ὁ) ]	endroit où l'on travaille l'airain, le cuivre ou le fer, forge, fonderie	forger	Schmiede	3	205
? 113707	χαλκέων	xalke/wn	a forge, smithy	χαλκεών [gens : ῶνος (ὁ) ]	endroit où l'on travaille l'airain, le cuivre ou le fer, forge, fonderie	une forge, une forge	eine Schmiede, Schmiede	3	180
? 113749	χαλκιδικός	xalkidiko/s	of or from Chalcis	Χαλκιδικός [des : ή, όν, ]	de Chalcis, de la Chalcidique	de ou de Chalcis	von oder aus Chalcis	3	222
10189	Χαλκιδικός	*xalkidiko/s	of	Χαλκιδικός [des : ή, όν, ]	de Chalcis, de la Chalcidique	de	von	32	970
113740	χαλκίοικος	xalki/oikos	she who dwells in a brazen house	χαλκίοικος [des : ος, ον, ]	qui habite une demeure, un sanctuaire d'airain	Elle qui habite dans une maison d'airain	Sie wohnt in einem unverschämten Haus	19	213
? 10185	Χαλκίοικος	*xalki/oikos	she who dwells in a brazen house	χαλκίοικος [des : ος, ον, ]	qui habite une demeure, un sanctuaire d'airain	Elle qui habite dans une maison d'airain	Sie wohnt in einem unverschämten Haus	3	966
* 113818	χαλκοτύπος	xalkotu/pos	forging or working copper	χαλκοτύπος [des : ος, ον subst. ]@ὁ χαλκοτύπος (in χαλκοτύπος) [des : ος, ον subst. ]	qui travaille (qui frappe) l'airain, le cuivre ou le fer ; qui frappe le cuivre ou l'airain@forgeron	forgeage ou travail du cuivre	Kupfer schmieden oder bearbeiten	8	291
113780	χαλκότυπος	xalko/tupos	struck with brass, inflicted with brasen arms	χαλκότυπος [des : ος, ον ]	fait (frappé) par une arme d'airain	frappé de laiton, infligé avec des bras brasen	mit Messing geschlagen, mit brasen Armen zugefügt	3	253
