? 105106	συνεπιθῡμητής	sunepiqu_mhth/s	one of the same desires	συνεπιθυμητής [gens : οῦ (ὁ) ]	compétiteur, rival	Un des mêmes désirs	Eine der gleichen Wünsche	3	843
? 53487	φιλόλαος	filo/laos	loving the people	Φιλόλαος [gens : ου (ὁ) ]	Philolaos	Aimer les gens	Die Leute zu lieben	3	843
14192	ἀκριβολογία	a)kribologi/a	exactness	ἀκριϐολογία [gens : ας (ἡ) ]	exactitude, précision rigoureuse ; économie, parcimonie	exactitude	Genauigkeit	7	844
1868	Ἀρίφρων	*)ari/frwn		Ἀρίφρων [(ὁ) ]	Ariphrôn (très sensé)	Ariphrôn (très sensé)		14	844
27636	αὔλημα	au)/lhma	piece of music for the flute	αὔλημα [gens : ατος (τὸ) ]	air de flûte	Morceau de musique pour la flûte	Musikstück für die Flöte	12	844
33834	διασύρω	diasu/rw	tear in pieces	διασύρω [tr. intr. ]	tirer de côté et d'autre ; se distendre	Déchirure	In Stücke zerreißen	35	844
48330	ἐπιπείθομαι	e)pipei/qomai	to be persuaded to	ἐπιπείθομαι	se laisser persuader par ; ajouter foi à ; obéir à, être docile à	être persuadé de	überredet werden	32	844
844	Ἔραστος	*)/erastos		Ἔραστος [gens : ου (ὁ) ]	Érastos, (h.)	Érastos, (h.)		11	844
* 64808	κλινικός	kliniko/s	of or for a bed	κλινικός [des : ή, όν ]@ὁ κλινικός (in κλινικός) [des : ή, όν ]	qui concerne le lit@médecin qui visite des malades alités	de ou pour un lit	von oder für ein Bett	3	844
? 6989	Μήτις	*mh/tis	do I	μῆτις [gens : ιος (ἡ) ]@μήτις [des : μήτις, μήτι, gens : μήτινος ]@Μῆτις [gens : ιδος (ἡ) ]	sagesse, prudence ; ruse, artifice@de peur que qqn ou qqe ch.@Mètis, « la Sagesse »	est ce que je	Mach ich	3	844
73060	μόρσιμος	mo/rsimos	appointed by fate, destined	μόρσιμος [des : ος η, ον ]	marqué par le destin, fatal ; marqué par le destin pour la mort ; exposé à la mort, mortel	nommé par le destin, destiné	vom Schicksal ernannt, bestimmt	36	844
77177	ὀλολύζω	o)lolu/zw	to cry to the gods with a loud voice, cry aloud	ὀλολύζω	pousser des cris aigus et prolongés ; pousser des cris de joie ou de douleur	pleurer aux dieux d'une voix forte, pleurer à haute voix	mit lauter Stimme zu den Göttern weinen, laut weinen	21	844
76150	ὁπλοθήκη	o(ploqh/kh	armoury	ὁπλοθήκη [gens : ης (ἡ) ]	dépôt d'armes, arsenal	arsenal	Waffenkammer	9	844
8015	Περιμήδης	*perimh/dhs	a companion of Odysseus, or, father of Schedius	Περιμήδης [gens : ους (ὁ) ]	Périmèdès, (h.)	un compagnon d'Ulysse, ou, père de Schedius	ein Gefährte von Odysseus oder Vater von Schedius	6	844
86495	ποδηνεκής	podhnekh/s	reaching to the feet	ποδηνεκής [des : ής, ές, ]	qui tombe jusqu'aux pieds	atteindre les pieds	bis zu den Füßen greifen	6	844
87521	πολυπειρία	polupeiri/a	great experience	πολυπειρία [gens : ας (ἡ) ]	grande expérience	belle expérience	tolle Erfahrung	12	844
* 94795	πυραλλίς	puralli/s	bird	πυραλλίς [gens : ίδος subst. adj. f. ]@ἡ πυραλλίς (in πυραλλίς) [gens : ίδος subst. adj. f. ]	rouge ou doré comme du feu@rouge-gorge	oiseau	Vogel	3	844
9039	Σαρπηδόνιος	*sarphdo/nios	his shrine	Σαρπηδόνιος [des : α, ον, ]	de Sarpèdon	Son sanctuaire	Sein schrein	6	844
? 97877	σεμελος	semelos		σέμελος [gens : ου (ὁ) ]	limaçon			3	844
115399	ψαφαρός	yafaro/s	friable	ψαφαρός [des : ά, όν ]	qui s'émiette ou se désagrège par le frottement	friable	Brüchig	5	844
21445	ἀπάντησις	a)pa/nthsis	escort	ἀπάντησις [gens : εως (ἡ) ]	rencontre ; réponse	escorte	begleiten	36	845
23528	ἀπόσιτος	a)po/sitos	having eaten nothing	ἀπόσιτος [des : ος, ον ]	qui n'a rien mangé ; qui s'abstient de manger ; qui a le dégoût des aliments	N'ayant rien mangé	Nichts gegessen habe	32	845
1869	Ἀρίγνωτος	*)ari/gnwtos		Ἀρίγνωτος [gens : ου (ὁ) ]	Arignôtos, (h.)	Arignôtos, (h.)		8	845
25586	ἀρκεόντως	a)rkeo/ntws	enough	ἀρκεόντως > ἀρκούντως	d'une manière suffisante	assez	genug	29	845
28667	βασανιστής	basanisth/s	examiner	βασανιστής [gens : οῦ (ὁ) ]	qui met à la question, bourreau	examinateur	Prüfer	10	845
