93546	προσκατασκευάζω	proskataskeua/zw	furnish	προσκατασκευάζω	préparer, construire, équiper ou instituer en outre	fournir	liefern	20	621
3693	Δαλματία	*dalmati/a	Dalmatians	Δαλματία [gens : ας (ἡ) ]	la Dalmatie	Dalmatiens	Dalmatiner	14	621
104884	συνεισέρχομαι	suneise/rxomai	enter along with	συνεισέρχομαι	entrer ensemble dans	Entrez avec	Betreten mit	12	621
18119	ἀναστομόω	a)nastomo/w	furnish with a mouth	ἀναστομόω	munir d'une embouchure, donner une ouverture à ; ouvrir ou aiguiser (l'appétit)	Fournir une bouche	Mit einem mund versehen	9	621
! 621	Ἄγδιστις	*)/agdistis						8	621
40837	ἐκβαρβαρόω	e)kbarbaro/w	make quite barbarous	ἐκϐαρϐαρόω	rendre barbare, livrer aux barbares, aux étrangers	Rendre assez barbare	Mache ziemlich barbarisch	8	621
62531	καταντιβολέω	katantibole/w	entreat earnestly	καταντιϐολέω	tendre (les mains) vers, conjurer, supplier	Prier sincèrement	Ernsthaft ernsthaft	8	621
! 9840	Τήνερος	*th/neros						5	621
26388	ἀστοχία	a)stoxi/a	missing the mark	ἀστοχία [gens : ας (ἡ) ]	maladresse ; imprudence, irréflexion	Manquant la marque	Fehlt die markierung	5	621
51206	εὐαγγελιστής	eu)aggelisth/s	bringer of good tidings	εὐαγγελιστής [gens : οῦ (ὁ) ]	qui annonce de bonnes nouvelles ; qui prêche la bonne nouvelle, évangéliste	Porte-parole des bonnes nouvelles	Bringer von guter Nachricht	5	621
? 70754	μελάνοζυξ	mela/nozuc	black benched	μελανόζυξ [gens : υγος (ὁ, ἡ) ]	aux noirs bancs de rameurs	Noir	Schwarz benched	3	621
17094	ἀνάκλησις	a)na/klhsis	calling on	ἀνάκλησις [gens : εως (ἡ) ]	invocation ; salut ; rappel	Appeler	Anrufen	22	622
21220	ἀντοφθαλμέω	a)ntofqalme/w	look in the face	ἀντοφθαλμέω	regarder en face ; affronter, résister à	regarder dans les yeux	Blick ins Gesicht	18	622
63556	καυσώδης	kausw/dhs	suffering from heat	καυσώδης [des : ης, ες ]	brûlé par le soleil, desséché ; brûlé ou consumé par la fièvre ; qui brûle, brûlant ; qui cause une fièvre ardente	Souffrant de chaleur	An Hitze leiden	17	622
111049	ὑπνώσσω	u(pnw/ssw	to be sleepy	ὑπνώσσω	sommeiller, être endormi ou assoupi	être endormi	müde sein	13	622
9841	Τήνιος	*th/nios		Τήνιος [des : α, ον, ]	de Tènos	de Tènos		12	622
67663	λακίς	laki/s	rent	λακίς [gens : ίδος (ἡ) ]	déchirure ; morceau déchiré, lambeau	location	Miete	9	622
99705	σπερματικός	spermatiko/s	of or for seed	σπερματικός [des : ή, όν subst. ]	qui concerne la semence ; qui provient d'une semence ; fécond ; capable d'engendrer, de procréer ; qui contient le germe ou le principe d'une chose ; répandu, épars comme des semences	de ou pour semences	von oder für Samen	6	622
86264	πλούταρχος	plou/tarxos	fount	πλούταρχος [des : ος, ον, ]	maître des richesses	source	Quelle	3	617
8179	Πλούταρχος	*plou/tarxos	fount	Πλούταρχος [gens : ου (ὁ) ]	Ploutarkhos (Plutarque)	source	Quelle	9	1008
8181	Πλοῦτος	*plou=tos	wealth	Πλοῦτος [gens : ου (ὁ) ]	Ploutos (Plutus)	richesse	Reichtum	3	1010
86302	πλυνός	pluno/s	a trough, tank	πλυνός [gens : οῦ (ὁ) ]	auge ou bassin pour laver	une auge, un réservoir	ein Trog, Panzer	5	653
8191	Πλυνός	*pluno/s	trough	Πλυνός [gens : οῦ (ὁ) ]	Plynos (auj. Ras Halem)	creux	Trog	3	1020
86377	πόδαργος	po/dargos	swiftfooted	πόδαργος [des : ος, ον, ]	aux pieds agiles, aux pieds blancs	rapide	schnellfüßig	3	728
8194	Πόδαργος	*po/dargos	Podargus	Πόδαργος [gens : ου (ὁ) ]	Podargos	Podargus	Podargus	3	1023
