32885	διαδατέομαι	diadate/omai	divide among themselves	διαδατέομαι	être partagé	Se divisent entre eux	Untereinander teilen	7	921
45281	ἐπαπορέω	e)papore/w	raise a new doubt	ἐπαπορέω	élever un doute, soulever une question embarrassante	Poser un nouveau doute	Einen neuen Zweifel aufwerfen	6	921
7066	Μικίων	*miki/wn		Μικίων [gens : ωνος (ὁ) ]	Mikiôn, (h.)	Mikiôn, (h.)		5	921
? 2969	Ὀπώρη	*)opw/rh		ὀπώρη > ὀπώρα	l'arrière-saison			3	921
106216	τάσις	ta/sis	stretching	τάσις [gens : εως (ἡ) ]	tension (d'un membre, d'un muscle, etc.) ; extension	étirage	Stretching	11	922
! 6042	Κυνόρτης	*kuno/rths						7	922
7067	Μικίψας	*miki/yas		Μικίψας [gens : α (ὁ) ]	Micipsa	Micipsa		6	922
34936	δόχμιος	do/xmios	across, athwart, aslant	δόχμιος [des : α, ον adv. ]	oblique, transversal ; tortueux (ravin) ; > δοχμιακός	à travers, athwart, aslant	quer, schräg, schräg	6	922
82423	παροργίζω	parorgi/zw	provoke to anger	παροργίζω	irriter	Provoque la colère	Provozieren zu wut	6	922
2970	Ὀθρυάδης	*)oqrua/dhs	Othryades	Ὀθρυάδης [gens : ου (ὁ) ]	Othryadès	Othryades	Othryades	5	922
47373	ἐπίψογος	e)pi/yogos	exposed to blame	ἐπίψογος [des : ος, ον ]	blâmable ; qui blâme	Exposé au blâme	Der Schuld ausgesetzt	5	922
54590	φρούρημα	frou/rhma	that which is watched	φρούρημα [gens : ατος (τὸ) ]	objet gardé ; action de garder, garde ; ce qui sert à garder	Ce qui est regardé	Das, was beobachtet wird	5	922
74166	ναρκώδης	narkw/dhs	numb	ναρκώδης [des : ης, ες, ]	qui est dans un état de torpeur, engourdi	engourdi	betäuben	5	922
? 25663	ἀρθρέμβολέω	a)rqre/mbole/w	insert	ἀρθρεμϐολέω	remettre en place une pièce (un membre) d'une machine	insérer	einfügen	3	922
? 79318	παιδήιος	paidh/ios	of or for a boy	παιδήϊος > παίδειος	qui concerne les enfants, qui convient aux enfants	de ou pour un garçon	von oder für einen Jungen	3	922
11173	ἄγχω	a)/gxw	to compress, press tight	ἄγχω	serrer, presser, étreindre ; étrangler, étouffer	pour compresser, appuyez fermement	zum komprimieren fest drücken	34	923
98982	σκιόεις	skio/eis	shady, shadowy	σκιόεις [des : όεσσα, όεν ]	qui donne de l'ombre ; qui marque l'heure par l'ombre ; sombre, obscur (palais, chambre, etc.) ; couvert d'ombrages, ombreux	ombragé, ombragé	schattig, schattig	27	923
3995	Διόφαντος	*dio/fantos		Διόφαντος [gens : ου (ὁ) ]	Diophantos, (h.)	Diophantos, (h.)		23	923
26690	ἀτειρής	a)teirh/s	not to be worn away, indestructible	ἀτειρής [des : ής, ές, ]	dur, solide, indestructible (métal, fer, etc.)	à ne pas porter, indestructible	nicht abgenutzt, unzerstörbar	20	923
9118	Σελλήεις	*sellh/eis	Selleis (place, river)	Σελλήεις [gens : ήεντος (ὁ) ]	Sellèente	Selleis (lieu, rivière)	Selleis (Ort, Fluss)	19	923
93848	προσθέω	prosqe/w	to run towards	προσθέω	accourir vers	courir vers	in Richtung laufen	16	923
34937	δοάσσατο	doa/ssato	it seemed	δοάσσατο > 2 δοάζω	être dans le doute, imaginer	il semblait	es schien	13	923
42167	ἐμβασιλεύω	e)mbasileu/w	to be king in or among	ἐμϐασιλεύω	régner dans ou sur	être roi dans ou parmi	König in oder unter sein	11	923
63859	κενοδοξία	kenodoci/a	liability to vain imagination	κενοδοξία [gens : ας (ἡ) ]	recherche ou amour de la vaine gloire	Responsabilité envers l'imagination vaine	Verpflichtung zur vergeblichen Vorstellung	9	923
? 28745	βαύζω	bau/zw	cry	βαΰζω	aboyer ; grogner, gronder ; demander à grands cris	cri	Schrei	3	923
