3842	Δηϊόταρος	*dhi+o/taros		Δηϊόταρος [gens : ου (ὁ) ]	Dejotarus, (h.)	Dejotarus, (h.)		8	770
54438	φράγμα	fra/gma	fence	φράγμα [gens : ατος (τὸ) ]	clôture, palissade, retranchement, défense ; arme défensive ; abri	clôture	Zaun	7	770
95751	θεραπευτήρ	qerapeuth/r	attendant	θεραπευτήρ > θεραπευτής [gens : ῆρος (ὁ) ]	qui prend soin	préposé	Begleiter	6	770
8965	Σάτραι	*sa/trai		Σάτραι [gens : ῶν (οἱ) ]	les Satres	les Satres		5	770
82271	παρευρίσκω	pareuri/skw	to discover besides, invent	παρευρίσκω	trouver en outre ; imaginer, inventer, controuver	découvrir en plus, inventer	zu entdecken, zu erfinden	5	770
? 70903	μελίινος	meli/inos		μελίϊνος > μελέϊνος	de frêne			3	770
* 86419	πόρις	po/ris	pario	πόρις > ὁ πόρτις (in πόρτις) [gens : ιος (ἡ) ]@πόρις > ἡ πόρτις (in πόρτις) [gens : ιος (ἡ) ]	jeune taureau ; jeune garçon@jeune veau	Pario	Pario	3	770
86420	πόρισμα	po/risma	deduction from a previous demonstration	πόρισμα [gens : ατος (τὸ) ]	corollaire	Déduction d'une manifestation précédente	Abzug von einer früheren Demonstration	34	771
5891	Κριτόλαος	*krito/laos		Κριτόλαος [gens : ου (ὁ) ]	Kritolaos, (h.)	Kritolaos, (h.)		27	771
96780	ῥαίνω	r(ai/nw	to sprinkle, besprinkle	ῥαίνω	asperger, arroser	saupoudrer, saupoudrer	streuen, besprenkeln	24	771
95752	θεραπευτής	qerapeuth/s	one who serves the gods	θεραπευτής [gens : οῦ (ὁ) ]	qui prend soin	Celui qui sert les dieux	Einer, der den Göttern dient	11	771
107089	τετράορος	tetra/oros	yoked four together	τετράορος [des : ος, ον ]	qui forme un quadruple attelage ; attelé de quatre chevaux ; à quatre pieds	Ont rassemblé quatre ensemble	Yoked vier zusammen	11	771
71959	μεταμείβω	metamei/bw	exchange	μεταμείϐω	changer	échange	Austausch-	10	771
109137	ὕαλος	u(/alos	some kind of crystalline stone	ὕαλος [gens : ου (ἡ) ]	toute pierre transparente (albâtre, cristal, certaines pierres précieuses, etc.) ; verre	Une sorte de pierre cristalline	Irgendeine Art kristalliner Stein	10	771
38912	ἐξοδεύω	e)codeu/w	march out	ἐξοδεύω [tr. intr. ]	se mettre en route ; faire mourir, mourir	Marcher	marschieren	9	771
! 49284	ἐπωτίδες	e)pwti/des	beams projecting like ears on each side of a ship's bows			Des poutres faisant saillie comme des oreilles de chaque côté des arcs d'un navire	Balken, die wie Ohren auf jeder Seite eines Schiffsbogens vorspringen	8	771
? 57518	ἱππίας	i(ppi/as	horseman	Ἱππίας [gens : ου (ὁ) ]	Hippias	cavalier	Reiter	3	771
? 114298	χήλινος	xh/linos	netted﻿, plaited	χηλινός [des : ή, όν ]	tressé en forme de mailles	pris au filet ; en réseau ; couvert de filet	Verrechnet	3	771
107770	τοιχωρύχος	toixwru/xos	one who digs through the wall, i.e. housebreaker, burglar	τοιχωρύχος [gens : ου (ὁ) ]	qui perce un mur pour s'introduire dans une maison et voler, voleur	celui qui creuse à travers le mur, c.-à-d.	einer, der durch die Wand gräbt, dh Hausbrecher, Einbrecher	14	428
? 107768	τοιχώρυχος	toixw/ruxos	one who digs through the wall	τοιχωρύχος [gens : ου (ὁ) ]	qui perce un mur pour s'introduire dans une maison et voler, voleur	Celui qui creuse le mur	Einer, der durch die Mauer gräbt	3	426
107806	τομεύς	tomeu/s	one that cuts	τομεύς [gens : έως (ὁ) ]	« ce qui coupe »:	Qui coupe	Einer, der schneidet	3	464
9994	Τομεύς	*tomeu/s	one that cuts	Τομεύς [gens : έως (ὁ) ]	Tomée	Qui coupe	Einer, der schneidet	3	775
107811	τομός	tomo/s	cutting	τομός [des : ή, όν, ]	coupant, tranchant ; précis, clair	Coupe	Schneiden	16	469
107681	τόμος	to/mos	slice	τόμος [gens : ου (ὁ) ]	morceau coupé, partie, part, portion ; morceau de papyrus ou de parchemin, tome, volume	tranche	Scheibe	13	339
? 9988	Τόμος	*to/mos	slice	τόμος [gens : ου (ὁ) ]@τομός [des : ή, όν, ]	morceau coupé, partie, part, portion ; morceau de papyrus ou de parchemin, tome, volume@coupant, tranchant ; précis, clair	tranche	Scheibe	3	769
