? 57988	ἰήιος	i)h/ios	invoked with the cry ἰή	ἰήϊος [des : ος, ον ]	qu'on invoque avec le cri qui guérit ; accompagné de cris de douleur ou de grands cris	invoqué avec le cri ἰή	mit dem Schrei angerufen ἰή	3	217
103453	συγκινδυνεύω	sugkinduneu/w	incur danger along with	συγκινδυνεύω	s'exposer à un danger avec ; être compagnon d'armes	Entraîner des dangers avec	Gefahr mit sich bringen	31	218
6362	Λήμνιος	*lh/mnios	worshippers of the Lemnian deities	Λήμνιος [des : α, ον, ]	de Lemnos	Adorateurs des divinités de Lemnian	Verehrer der Lemnischen Gottheiten	29	218
12536	ἀδολεσχία	a)dolesxi/a	prating	ἀδολεσχία [gens : ας (ἡ) ]	bavardage	Pratage	Prating	15	218
87919	πορθμεῖον	porqmei=on	place for crossing	πορθμεῖον [gens : ου (τὸ) ]	détroit ; instrument de transport par eau, navire, barque ; prix du passage	Lieu de passage	Platz für Kreuzung	14	218
104481	συναπάγω	sunapa/gw	lead away with	συναπάγω	emmener ou détourner avec ; > συμπεριφέρομαι	Conduire avec	Führe mit	11	218
108584	τριττύς	trittu/s	the number three	τριττύς [gens : ύος (ἡ) ]	le nombre trois ; sacrifice de trois victimes différentes, taureau, bouc, porc ; tiers d'une tribu ou réunion de quatre naucraries ; tribu	Le numéro trois	Die Nummer drei	10	218
31125	δεχήμερος	dexh/meros	for ten days	δεχήμερος [des : ος, ον, ]	qui dure dix jours	pour dix jours	Für Zehn Tage	9	218
97251	ῥοώδης	r(ow/dhs	with a strong stream	ῥοώδης [des : ης, ες ]	qui a un courant ; qui a un écoulement ; qui menace de tomber	Avec un flux fort	Mit einem starken Strom	8	218
18740	ἀνεπισήμαντος	a)nepish/mantos	undistinguished	ἀνεπισήμαντος [des : ος, ον, ]	non marqué d'un signe, non reconnaissable à un signe	Non distingué	Ununterschieden	6	218
29064	βλεμεαίνω	blemeai/nw	to look fiercely, glare around	βλεμεαίνω	être dans tout l'éclat de, être fier de ; se faire fort de, menacer de	regarder férocement, regarder autour de moi	heftig schauen, sich umsehen	6	218
98275	σίμβλος	si/mblos	beehive	σίμϐλος [gens : ου (ὁ) ]	ruche ; lieu d'approvisionnement, provision, abondance	ruche	Bienenstock	5	218
? 8413	Πριαπισμός	*priapismo/s	priapism	πριαπισμός [gens : οῦ (ὁ) ]	priapisme	Priapisme	Priapismus	3	218
? 54910	φυτήκομος	futh/komos	gardener	φυτηκόμος [gens : ου (ὁ) ]	qui prend soin des plantes, jardinier, horticulteur	jardinier	Gärtner	3	218
* 56964	ἦλον	h)=lon		ἦλον > 2 μῆλον [gens : ου (τὸ) ]@ἦλον > 1 μῆλον [gens : ου (τὸ) ]	animal de petit bétail ; animal de gros bétail@pomme ou fruit semblable à une pomme ; fruit d'arbre fruitier			3	218
9438	Σθένελος	*sqe/nelos		Σθένελος [gens : ου (ὁ) ]	Sthénélos	Sthénélos		37	219
21847	ἀπειρέσιος	a)peire/sios	boundless, immense, countless	ἀπειρέσιος [des : α, ον, adv. ]	infini	sans limites, immense, innombrable	grenzenlos, immens, unzählig	36	219
* 36614	ἕλιξ1	e(/lic1	twisted, curved	2 ἕλιξ [gens : ικος (ἡ) ]@1 ἕλιξ [gens : ικος (ὁ, ἡ) ]	spirale ; tout objet en spirale@roulé en spirale ; qui décrit un mouvement circulaire, une courbe	tordu, courbé	verdreht, gebogen	21	549
* 36615	ἕλιξ2	e(/lic2	anything which assumes a spiral shape	2 ἕλιξ [gens : ικος (ἡ) ]@1 ἕλιξ [gens : ικος (ὁ, ἡ) ]	spirale ; tout objet en spirale@roulé en spirale ; qui décrit un mouvement circulaire, une courbe	Tout ce qui suppose une forme en spirale	Alles was eine Spiralform annimmt	21	549
? 37050	ἑλλανοδικέω	e(llanodike/w	to be a judge at the games	Ἑλλανοδικέω	exercer la fonction d'hellanodice	Être juge aux jeux	Ein Richter bei den Spielen sein	3	982
204	Ἑλλανοδικέω	*(ellanodike/w	to be a judge at the games	Ἑλλανοδικέω	exercer la fonction d'hellanodice	Être juge aux jeux	Ein Richter bei den Spielen sein	3	204
? 42099	ἐλλεβορίζω	e)llebori/zw		ἑλλεϐορίζω	traiter par l'ellébore			3	857
37052	ἑλλεβορίζω	e(llebori/zw	dose with hellebore	ἑλλεϐορίζω	traiter par l'ellébore	Dose avec hellebore	Dose mit hellebore	3	984
42100	ἐλλεδανός	e)lledano/s	band for binding corn-sheaves	ἐλλεδανός [gens : οῦ (ὁ) ]	lien pour les gerbes, lien	Bande pour lier les graines de maïs	Band zum Binden von Mais-Scheiben	3	858
? 37055	ἑλλεδανός	e(lledano/s	the band for binding corn-sheaves	ἐλλεδανός [gens : οῦ (ὁ) ]	lien pour les gerbes, lien	la bande pour lier les gerbes de maïs	das Band zum Binden von Garben	3	987
