! 1223	Ἀκιχώριος	*)akixw/rios						7	199
104462	συνανίστημι	sunani/sthmi	make to stand up	συνανίστημι [tr. intr. ]	se lever, se relever ou se soulever avec	Faire paraître debout	Machen, um aufzustehen	5	199
? 34213	διερῶ	dierw=	say fully	*διέρω	dire en distinguant, dire nettement ou expressément	Dire pleinement	Sag vollkommen	3	199
* 67238	κώμυς	kw/mus	bundle	κώμυς [gens : υθος (ὁ) ]@κώμυς [gens : υθος (ἡ) ]	lieu planté de roseaux@botte de fourrage	paquet	bündeln	3	199
? 94148	προυπόκειμαι	proupo/keimai	to be put under before	προϋπόκειμαι	servir auparavant de fondement ; préexister ; être hypothéqué auparavant	Être mis sous avant	Vorgestellt werden	3	199
* 108565	τριταλαντιαῖος	tritalantiai=os	holding three talents	τριταλαντιαῖος > τριτάλαντος [des : α, ον subst. ]@ὁ τριταλαντιαῖος (in τριταλαντιαῖος) [des : α, ον subst. ]	qui pèse trois talents ; qui vaut trois talents@baliste ou pierrier de trois talents = 180~mines (78,534 kg)	Tenant trois talents	Drei Talente halten	3	199
* 52842	φαλακρός	falakro/s	baldheaded, bald	φαλακρός [des : ά, όν subst. ]@ὁ φαλακρός (in φαλακρός) [des : ά, όν subst. ]@ὁ φαλακρός (in φαλακρός) [des : ά, όν subst. ]	chauve sur le haut de la tête ; rond et poli, lisse, uni@le chauve@homme chauve, le chauve	chauve, chauve	kahlköpfig, kahlköpfig	31	200
67239	κώνειον	kw/neion	hemlock	κώνειον [gens : ου (τὸ) ]	ciguë ; jus de la ciguë	ciguë	Schierling	20	200
6344	Λεωδάμας	*lewda/mas		Λεωδάμας [gens : αντος (ὁ) ]	Léôdamas, (h.)	Léôdamas, (h.)		19	200
62110	καταγηράσκω	kataghra/skw	to grow old	καταγηράσκω	vieillir, devenir très vieux	vieillir	alt werden	18	200
15606	ἀμφικύπελλος	a)mfiku/pellos	double	ἀμφικύπελλος [des : ος, ον ]	à double coupe	double	doppelt	15	200
47679	ἐπιφωνέω	e)pifwne/w	mention by name	ἐπιφωνέω	dédier, consacrer à ; s'approcher, en parlant, de, invoquer ; parler sur ou de	Mentionner par nom	Namentlich nennen	9	200
77557	ὀρέστερος	o)re/steros	of the mountains (poet. for ὀρεινός)	ὀρέστερος > ὀρεινός [des : α, ον, ]	de montagne	des montagnes (poète pour ὀρεινός)	der Berge (Dichter für ὀρεινός)	7	200
24936	ἀποψωλέω	a)poywle/w	praeputium retrahere alicui	ἀποψωλέω	retrousser le prépuce	Praeputium retrahere alicui	Praeputium retrahere alicui	6	200
64160	κῆλον	kh=lon	a shaft, an arrow	κῆλον [gens : ου (τὸ) ]	tout morceau de bois sec, bois de javelot	un arbre, une flèche	ein Schaft, ein Pfeil	6	200
74472	νεκρόω	nekro/w	make dead	νεκρόω	faire mourir, mourir	Faire mourir	Tot machen	6	200
115779	ψύλλα	yu/lla	flea	ψύλλα [gens : ης (ἡ) ]	puce ; sorte d'araignée	Puce	Floh	6	200
4296	Εὐέλθων	*eu)e/lqwn		Εὐέλθων [gens : οντος (ὁ) ]	Euelthôn (bienvenu)	Euelthôn (bienvenu)		5	200
* 39252	ἐφηλίς	e)fhli/s	rivet	ἐφηλίς [gens : ίδος (ἡ) ]@ἐφηλίς, ἔφηλις < ἔφηλις [gens : ιδος (ἡ) ]	sorte d'agrafe ou de clavette sur un couvercle de boîte, fermoir@tache de rousseur sur la peau	rivet	Niet	3	87
37545	ἔφηλις	e)/fhlis	rivet	ἔφηλις [gens : ιδος (ἡ) ]	tache de rousseur sur la peau	rivet	Niet	3	450
37549	ἔφιππος	e)/fippos	on horseback	ἔφιππος [des : ος, ον ]	qui va à cheval ; équestre (statue) ; torrent de chars et de chevaux	à cheval	zu Pferde	3	454
811	Ἔφιππος	*)/efippos		Ἔφιππος [gens : ου (ὁ) ]	Éphippos, (h.)	Éphippos, (h.)		3	811
* 37550	ἔφοδος1	e)/fodos1	accessible	1 ἔφοδος [gens : ου (ἡ) ]@3 ἔφοδος [des : ος, ον, ]@2 ἔφοδος [gens : ου (ὁ) ]	chemin qui mène vers ; action d'aller vers, de s'avancer ; t. de méd. ; direction instinctive de l'esprit@accessible, praticable@qui fait une ronde de surveillance	accessible	zugänglich	11	454
* 37551	ἔφοδος2	e)/fodos2	one who goes the rounds	1 ἔφοδος [gens : ου (ἡ) ]@3 ἔφοδος [des : ος, ον, ]@2 ἔφοδος [gens : ου (ὁ) ]	chemin qui mène vers ; action d'aller vers, de s'avancer ; t. de méd. ; direction instinctive de l'esprit@accessible, praticable@qui fait une ronde de surveillance	Celui qui tourne	Einer, der die Runden geht	11	454
* 37552	ἔφοδος3	e)/fodos3	approach	1 ἔφοδος [gens : ου (ἡ) ]@3 ἔφοδος [des : ος, ον, ]@2 ἔφοδος [gens : ου (ὁ) ]	chemin qui mène vers ; action d'aller vers, de s'avancer ; t. de méd. ; direction instinctive de l'esprit@accessible, praticable@qui fait une ronde de surveillance	approche	Ansatz	12	454
