68107	λεληθότως	lelhqo/tws	imperceptibly	λεληθότως [adv. ]	sans qu'on s'en aperçoive, secrètement	Imperceptiblement	Unmerklich	15	35
17531	ἀναιμωτί	a)naimwti/	without shedding blood	ἀναιμωτί [adv. ]	sans effusion de sang	Sans perdre du sang	Ohne Blut zu vergießen	14	35
78416	οἰκόπεδον	oi)ko/pedon	site of a house	οἰκόπεδον [gens : ου (τὸ) ]	emplacement d'une maison ; construction maison	Site d'une maison	Standort eines Hauses	12	35
21659	ἀπαρακάλυπτος	a)paraka/luptos	uncovered	ἀπαρακάλυπτος [des : ος, ον ]	non voilé, non caché, ouvert	découvert	unbedeckt	7	35
! 9254	Σισίνης	*sisi/nhs						6	35
30940	δεκτός	dekto/s	to be received	δεκτός [des : ή, όν, ]	accepté, admis, agréable	être reçu	Empfangen werden	6	35
33025	διαγραφή	diagrafh/	delineation	διαγραφή [gens : ῆς (ἡ) ]	trait de dessin ou d'écriture	Délimitation	Abgrenzung	6	35
48547	ἐπιρριπτέω	e)pirripte/w	throw oneself	ἐπιρριπτέω [tr. intr. ]	jeter sur ; se jeter sur	Se jeter	Sich selbst werfen	5	35
? 5155	Κακοίλιος	*kakoi/lios	unhappy Ilios	κακοΐλιος [gens : ου (ἡ) ]	la funeste Ilion	Maliose Ilios	Unglückliche Ilios	3	35
113563	χάλαζα	xa/laza	hail	χάλαζα [gens : ης (ἡ) ]	grêle, grain de grêle	saluer	Hagel	39	36
38170	ἔπιπλα	e)/pipla	implements, utensils, furniture, moveable property	ἔπιπλα > ἔπιπλον	mobilier, meubles	ustensiles, ustensiles, meubles, biens meubles	Geräte, Utensilien, Möbel, bewegliches Eigentum	34	36
36	Ἕρμων	*(/ermwn		Ἕρμων [gens : ωνος (ὁ) ]	Hermôn, (h.)	Hermôn, (h.)		16	36
69140	λογιστής	logisth/s	calculator	λογιστής [gens : οῦ (ὁ) ]	qui calcule, raisonne, réfléchit	calculatrice	Taschenrechner	16	36
* 76368	ὄπις	o)/pis	the vengeance	1 ὄπις [gens : ιδος (ἡ) ]@2 *ὄπις [adv. prép. ]	providence divine@en arrière, derrière, et dans les dérivés ou composés de près, à, derrière	La vengeance	Die Rache	16	36
68108	λελίημαι	leli/hmai	to strive eagerly	λελίημαι > λιλαίομαι	désirer vivement, faire effort vers ou pour	s'efforcer ardemment	eifrig zu streben	15	36
58835	καινίζω	kaini/zw	make new	καινίζω	faire une chose pour la première fois, innover, inaugurer ; faire qqe ch. de nouveau, d'inusité, d'étrange	Faire de nouvelles	neu machen	12	36
72248	μετρητής	metrhth/s	measurer	μετρητής [gens : οῦ (ὁ) ]	mesureur, jaugeur ; mesure pour les liquides (équivalente à 12~χόες ou 144 κοτύλαι, ou ¾~de médimne attique)	mesureur	Messer	12	36
13910	ἀκέσιος	a)ke/sios	healing	ἀκέσιος [gens : ου (ὁ) ]	le secourable, le guérisseur (Apollon)	guérison	Heilung	3	563
? 1208	Ἀκέσιος	*)ake/sios		ἀκέσιος [gens : ου (ὁ) ]	le secourable, le guérisseur (Apollon)			3	184
11209	ἄκεσις	a)/kesis	healing	ἄκεσις [gens : εως (ἡ) ]	cure, guérison ; sorte d'emplâtre	guérison	Heilung	13	959
? 641	Ἄκεσις	*)/akesis		ἄκεσις [gens : εως (ἡ) ]	cure, guérison ; sorte d'emplâtre			3	641
13938	ἀκεστής	a)kesth/s	menders	ἀκεστής [gens : οῦ (ὁ) ]	médecin ; qui raccommode ou répare	Menders	Menders	3	591
? 1209	Ἀκέστης	*)ake/sths		ἀκεστής [gens : οῦ (ὁ) ]	médecin ; qui raccommode ou répare			3	185
13912	ἀκέστρα	a)ke/stra	darning-needle	ἀκέστρα [gens : ας (ἡ) ]	aiguille à ravauder	aiguille à repriser	Stopfnadel	3	565
? 11211	ἄκεστρα	a)/kestra	darning-needle	ἀκέστρα [gens : ας (ἡ) ]	aiguille à ravauder	Aiguille	Stopfnadel	3	961
