96521	θυμόω	qumo/w	to make angry	θυμόω	irriter	se mettre en colère	wütend machen	113	512
111987	ὑπόνοια	u(po/noia	suspicion	ὑπόνοια [gens : ας (ἡ) ]	supposition, conjecture ; pensée, sens, signification	soupçon	Verdacht	97	512
18010	ἀναρίθμητος	a)nari/qmhtos	not to be counted, countless	ἀναρίθμητος [des : ος, ον ]	qu'on ne peut compter ou mesurer ; dont on ne tient pas compte, qui compte pour rien	ne pas compter, innombrables	nicht zu zählen, unzählige	44	512
* 38652	ἐξέργω	e)ce/rgw	shut out from	ἐξέργω > 1 ἐξείργω@ἐξέργω > 2 ἐξείργω	écarter, exclure, repousser ; exclure, empêcher@contraindre, forcer, être contraint	Éteint de	Ausgeschlossen	43	512
50053	εἶδος	ei)=dos	seen thing, form, shape	εἶδος [gens : εος-ους (τὸ) ]	aspect extérieur ; forme	chose vue, forme, forme	gesehenes Ding, Form, Form	1580	513
10760	ἁμαρτάνω	a(marta/nw	miss, err, fail, go wrong	ἁμαρτάνω	manquer le but ; dévier, s'égarer ; se tromper, se méprendre ; ne pas obtenir ; être privé de ; manquer de faire, négliger ; commettre une faute, faillir, pécher	manquer, errer, échouer, se tromper	vermissen, äh, scheitern, schief gehen	929	513
58288	ἰσογώνιος	i)sogw/nios	equiangular	ἰσογώνιος [des : ος, ον ]	qui a des angles égaux	équiangle	gleichwinklig	129	513
* 111988	ὑπόνομος	u(po/nomos	undermined	ὑπόνομος [des : ος, ον subst. ]@ὁ ὑπόνομος (in ὑπόνομος) [des : ος, ον subst. ]	creusé sous terre, miné@conduit souterrain, mine ; tuyau à eau, conduite d'eau	Sapé	Untergraben	54	513
49025	ἐπιχέω	e)pixe/w	to pour water over	ἐπιχέω [tr. intr. ]	verser sur, répandre sur ; verser par-dessus ; se répandre sur ; se répandre contre, se précipiter comme un torrent sur ; se répandre jusqu'à, se développer ; répandre pour soi ou par soi-même ; se faire verser à boire	verser de l'eau sur	Wasser übergießen	48	513
62424	καταμανθάνω	katamanqa/nw	observe well	καταμανθάνω	chercher à connaître, examiner avec soin ; percevoir par les sens	Observe bien	Gut beobachten	237	514
75820	ὁμόνοια	o(mo/noia	oneness of mind	ὁμόνοια [gens : ας (ἡ)]	conformité de sentiments, unanimité, union, concorde ; la Concorde personnifiée	L'unité de l'esprit	Einheit des Geistes	136	514
68590	λίσσομαι	li/ssomai	pray, beseech with prayer	λίσσομαι	demander avec instance, prier, supplier	prier, implorer avec prière	bete, bitte mit Gebet	131	514
106832	τελειόω	teleio/w	to make perfect, complete	τελειόω [tr. intr. ]	accomplir ; parvenir à maturité	pour rendre parfait, complet	perfekt machen, vervollständigen	118	514
46950	ἐπίδεσις	e)pi/desis	bandaging	ἐπίδεσις [gens : εως (ἡ) ]	action de bander, bandage	bandage	Verband	117	514
33504	διαπεράω	diapera/w	go over	διαπεράω	passer à travers ; transporter au delà	passer	Übergehen	109	514
19037	ἀνοίγνυμι	a)noi/gnumi	open, (pass.) be open, stand open	ἀνοίγνυμι > ἀνοίγω	ouvrir ; découvrir, révéler, déclarer	ouvrir, (passer.) être ouvert, rester ouvert	offen sein, (pass.) offen sein, offen stehen	423	515
26282	ἀσθένεια	a)sqe/neia	weakness, sickliness	ἀσθένεια [gens : ας (ἡ) ]	manque de vigueur ; maladie ; gêne, pauvreté	faiblesse, maladie	Schwäche, Krankheit	189	515
100624	στοχάζομαι	stoxa/zomai	to aim	στοχάζομαι	viser	viser	Zielen	151	515
69330	λύκος	lu/kos	wolf	λύκος [gens : ου (ὁ, ἡ) ]	loup, louve	Loup	Wolf	144	224
6482	Λύκος	*lu/kos	Lycus (Name)	Λύκος [gens : ου (ὁ) ]	Lykos (Loup)	Lycus (nom)	Lycus (Name)	100	338
69470	λυσίμαχος	lusi/maxos	ending strife	λυσίμαχος [des : ος, ον ]	qui fait cesser le combat	Terminer les conflits	Endenden Streit	3	364
6560	Λυσίμαχος	*lusi/maxos	Lysimachus	Λυσίμαχος [gens : ου (ὁ) ]	Lysimakhos (Lysimaque)	Lysimaque	Lysimachos	161	416
69341	λύσις	lu/sis	a loosing, setting free, releasing, ransoming	λύσις [gens : εως (ἡ) ]	action de délier	une perte, mise en liberté, libération, rançon	ein Verlieren, Loslassen, Loslassen, Lösegeld	104	235
6499	Λῦσις	*lu=sis		Λῦσις [des : gens : ιδος, (ὁ) ]	Lysis, (h.)	Lysis, (h.)		6	355
? 6496	Λύσις	*lu/sis	loosing	λύσις [gens : εως (ἡ) ]@Λῦσις [des : gens : ιδος, (ὁ) ]	action de délier@Lysis, (h.)	Perdre	Verlieren	39	352
