108938	τύπος	tu/pos	a blow	τύπος [gens : ου (ὁ) ]	coup ; marque imprimée par un coup, empreinte (en creux ou en relief) ; forme	un souffle	ein Schlag	166	572
48053	ἐπιλείπω	e)pilei/pw	leave behind	ἐπιλείπω	faire défaut, manquer ; laisser de côté	abandonner	zurücklassen	160	572
105862	συστέλλω	suste/llw	draw together	συστέλλω	rassembler ; envelopper entièrement	Dessine ensemble	zusammen zeichnen	84	572
72788	μινύθω	minu/qw	to make smaller	μινύθω [tr. intr. ]	diminuer, amoindrir ; diminuer, s'amoindrir	faire plus petit	kleiner machen	52	572
38712	ἐξεπίσταμαι	e)cepi/stamai	to know thoroughly, know well	ἐξεπίσταμαι	savoir à fond, savoir parfaitement ; savoir par cœur	savoir à fond, bien connaître	gründlich wissen, gut wissen	45	572
108939	τύπτω	tu/ptw	beat, strike, mid. mourn	τύπτω [tr. intr. ]	frapper de près, p. opp. à frapper de loin	battre, frapper, moy. faire le deuil	schlagen, schlagen, Mitte. trauern	386	573
37673	ἔκγονος	e)/kgonos	born of, sprung from	ἔκγονος [des : ος, ον, subst. ]	né de	né de, issu de	geboren aus, entsprungen aus	212	573
71761	μετάνοια	meta/noia	change of mind	μετάνοια [gens : ας (ἡ) ]	changement de sentiments	changement d'esprit	Meinungsänderung	85	573
31481	δίζημαι	di/zhmai	to seek out, look for	δίζημαι	chercher parmi, chercher ; chercher à obtenir ; chercher à saisir, à comprendre	chercher, chercher	suchen, suchen	67	573
114100	χειμερινός	xeimerino/s	of or in winter, wintry; stormy	χειμερινός [des : ή, όν ]	qui est de l'hiver, qui se fait pendant l'hiver	d'hiver ou hivernal; orageux	von oder im Winter winterlich; stürmisch	53	573
74847	νήφω	nh/fw	to drink no wine	νήφω	être sobre, s'abstenir de vin ; être vigilant, sage, prudent	ne pas boire de vin	keinen Wein trinken	52	573
51158	εὖχος	eu)=xos	the thing prayed for, object of prayer	εὖχος [(τὸ) ]	sujet d'orgueil, gloire ; objet d'un vœu, d'un désir	la chose pour laquelle on a prié, objet de prière	das Ding, für das gebetet wurde, Gegenstand des Gebets	43	573
55265	γέγωνα	ge/gwna	to call out so as to be heard	γέγωνα	pousser des cris, crier ; se faire entendre en criant ; parler ; faire un bruit qqconque, résonner	appeler pour se faire entendre	rufen, um gehört zu werden	43	573
36640	ἕπομαι	e(/pomai	to follow	ἕπομαι	suivre, accompagner	suivre	Folgen	1321	574
* 29420	βοῦς	bou=s	bull, cow pl. cattle	βοῦς [gens : βοός (ὁ et ἡ)]@ὁ βοῦς (in βοῦς) [gens : βοός (ὁ et ἡ)]@ἡ βοῦς (in βοῦς) [gens : βοός (ὁ et ἡ)]@ἡ βοῦς (in βοῦς) [gens : βοός (ὁ et ἡ)]	bœuf, vache@bœuf@génisse@peau de bœuf, bouclier recouvert de peau de bœuf	taureau, vache pl. bétail	Stier, Kuh pl. das Vieh	902	574
100683	στρατηγία	strathgi/a	the office, dignity	στρατηγία [gens : ας (ἡ) ]	commandement d'une armée ; aptitude à commander une armée, qualités d'un général ; manœuvre ou ruse de guerre ; armée	le bureau, la dignité	das Büro, Würde	306	574
* 111001	ὑπήκοος	u(ph/koos	giving ear, listening to	ὑπήκοος [des : οος, οον, subst. ]@ὁ ὑπήκοος (in ὑπήκοος) [des : οος, οον, subst. ]@ἡ ὑπήκοος (in ὑπήκοος) [des : οος, οον, subst. ]	qui prête l'oreille à@auditeur, disciple@le pays soumis	écouter, écouter	Ohr hören, zuhören	261	574
92471	προκρίνω	prokri/nw	to choose before others, choose by preference, prefer, select	προκρίνω	juger préférable	choisir avant les autres, choisir par préférence, préférer, sélectionner	vor anderen wählen, nach Präferenz wählen, bevorzugen, auswählen	130	574
78966	πάγκαλος	pa/gkalos	all beautiful, good	πάγκαλος [des : ος, ον ]	tout à fait beau	tout beau, bon	alles schön, gut	60	574
76284	ὄβριμος	o)/brimos	strong, mighty	ὄϐριμος [des : ος, ον ]	fort, robuste, vigoureux	fort, puissant	stark, mächtig	42	978
? 926	Ὄβριμος	*)/obrimos		ὄϐριμος [des : ος, ον ]	fort, robuste, vigoureux			3	926
75578	ὁδός1	o(do/s1	road, street, way; manner	ὁδός [gens : οῦ (ἡ) ]	voie	route, rue, chemin; manière	Straße, Straße, Weg; Weise	1958	275
75579	ὁδός2	o(do/s2	way	ὁδός [gens : οῦ (ἡ) ]	voie	façon	Weg	1958	275
76739	ὀφελός	o)felo/s		ὀφελός > ὀϐολός [gens : οῦ (ὁ) ]	obole	obole		3	406
76290	ὄφελος	o)/felos	furtherance, advantage, help	ὄφελος [(τὸ) ]	utilité, avantage, profit ; secours contre, remède	avancement, avantage, aide	Förderung, Vorteil, Hilfe	183	984
