? 72778	μιμνήσκω	mimnh/skw	remind, remember	μιμνῄσκω [tr. intr. ]	faire souvenir	rappelez-vous, souvenez-vous	daran erinnern, erinnern	1309	562
100671	στρατεία	stratei/a	expedition, campaign	στρατεία [gens : ας (ἡ) ]	expédition militaire (sur terre et sur mer) ; troupes en campagne	expédition, campagne	Expedition, Kampagne	587	562
30441	δαιμόνιος	daimo/nios	of or belonging to a δαίμων; miraculous, marvellous	δαιμόνιος [des : α ος, ον, adv. ]	qui provient de la divinité, envoyé par un dieu	ou appartenant à un δαίμων; miraculeux, merveilleux	von oder Zugehörigkeit zu einem δαίμων; wunderbar, wunderbar	266	562
69668	μάθημα	ma/qhma	lesson, learning, knowledge	μάθημα [gens : ατός (τὸ) ]	étude, science, connaissance ; sciences mathématiques (arithmétique, géométrie, astronomie)	leçon, apprentissage, connaissances	Lektion, Lernen, Wissen	259	562
108928	τύμβος	tu/mbos	a sepulchral mound, cairn, barrow	τύμϐος [gens : ου (ὁ) ]	tertre ou tumulus élevé pour un tombeau ; pierre tumulaire	un monticule sépulcral, cairn, brouette	ein Grabhügel, Steinhaufen, Karren	127	562
114089	χειμάζω	xeima/zw	to pass the winter	χειμάζω [tr. intr. ]	exposer aux rigueurs de l'hiver, être exposé aux rigueurs de l'hiver	passer l'hiver	den Winter verbringen	101	562
23235	ἀπόβασις	a)po/basis	stepping off	ἀπόϐασις [gens : εως (ἡ) ]	action de sortir ; sortie, issue ; résultat, suite	Descendre	Weggehen	55	562
12881	ἀφίημι	a)fi/hmi	send forth, release	ἀφίημι [tr. intr. ]	laisser aller	envoyer, libérer	senden, freigeben	1768	563
49076	ἐπιχώριος	e)pixw/rios	in or of the country, local, native	ἐπιχώριος [des : α ος, ον ]	qui est du pays, indigène, national ; établi dans le pays	dans ou du pays, local, natif	in oder vom Land, lokal, einheimisch	377	563
11849	ἄρτος	a)/rtos	a cake	ἄρτος [gens : ου (ὁ) ]	pain de froment	un gateau	ein Kuchen	259	563
53207	φιάλη	fia/lh	a broad, flat vessel, a bowl	φιάλη [gens : ης (ἡ) ]	vase	un large vaisseau plat, un bol	ein breites, flaches Gefäß, eine Schüssel	155	563
69669	μάθησις	ma/qhsis	the act of learning	μάθησις [gens : εως (ἡ) ]	connaissance, instruction, science	L'acte d'apprentissage	Der Akt des Lernens	129	563
43889	ἐνάλιος	e)na/lios	in, on, of the sea	ἐνάλιος [des : α ος, ον ]	qui est ou vit dans la mer ; qui vit sur mer ; qui concerne la mer ou les marins	dans, sur, de la mer	auf dem Meer	48	563
103801	συμφέρω	sumfe/rw	gather, be useful, work with	συμφέρω [tr. intr. ]	se réunir, se rencontrer	rassembler, être utile, travailler avec	sammeln, nützlich sein, arbeiten mit	1648	564
100673	στρατεύω	strateu/w	serve in war, march	στρατεύω	servir comme soldat ; enrôler des soldats	servir dans la guerre, mars	im Krieg dienen, März	1343	564
27356	αἰκίζω	ai)ki/zw	to treat injuriously, to plague, torment	αἰκίζω	maltraiter	de maltraiter, de pester, de tourmenter	schädlich behandeln, plagen, quälen	82	564
5685	Κόρινθος	*ko/rinqos	Corinth	Κόρινθος [gens : ου (ἡ, qqf. ὁ)]	Corinthe, (v.)	Corinthe	Korinth	378	565
10814	ἁπανταχόθεν	a(pantaxo/qen	from all sides	ἁπανταχόθεν [adv. ]	de toutes parts	De tous les côtés	von allen Seiten	47	565
38705	ἐξεναρίζω	e)cenari/zw	to strip	ἐξεναρίζω	dépouiller un ennemi tué en combattant ; tuer dans un combat	à dépouiller	ausziehen	44	565
74932	νημερτής	nhmerth/s	unerring, infallible	νημερτής [des : ής, ές adv. ]	qui ne se trompe pas, infaillible ; véridique, vrai	infaillible, infaillible	unfehlbar, unfehlbar	53	658
7419	Νημερτής	*nhmerth/s	unerring	Νημερτής [(ἡ) ]	Nèmertès, la véridique ou l'infaillible	infaillible	Unbestechlich	3	250
* 75013	νίκη	ni/kh	victory	1 νίκη [gens : ης (ἡ) ]@2 νίκη > νικάω	victoire ; gain d'un procès@vaincre, être vainqueur ; vaincre	la victoire	Sieg	1046	739
7428	Νίκη	*ni/kh	Nike, goddess of victory	Νίκη [gens : ης (ἡ) ]	Nikè, la Victoire personnifiée	Nike, déesse de la victoire	Nike, Göttin des Sieges	3	259
75048	νικηφόρος	nikhfo/ros	bringing victory; bearing off the prize, victorious	νικηφόρος [des : ος, ον ]	qui donne (qui apporte) la victoire ; qui remporte la victoire, victorieux, vainqueur ; qui concerne la victoire ou le vainqueur	apporter la victoire; portant le prix, victorieux	Sieg bringen; den Preis tragen, siegreich	60	774
? 7453	Νικηφόρος	*nikhfo/ros		νικηφόρος [des : ος, ον ]	qui donne (qui apporte) la victoire ; qui remporte la victoire, victorieux, vainqueur ; qui concerne la victoire ou le vainqueur			51	284
