39482	ἐγκαρτερέω	e)gkartere/w	persevere	ἐγκαρτερέω	être fort ou ferme contre ; s'en tenir fermement à	persévérer	Beharren	59	317
17813	ἀνανεύω	a)naneu/w	to throw the head back	ἀνανεύω	ramener la tête en arrière, en signe de mauvais vouloir ou de refus	rejeter la tête en arrière	den Kopf zurückwerfen	48	317
77675	ὀργή	o)rgh/	natural impulse, temperament	ὀργή [gens : ῆς (ἡ) adv. ]	agitation intérieure qui gonfle l'âme	impulsion naturelle, tempérament	natürlicher Impuls, Temperament	1025	318
113845	χαμαί	xamai/	on the earth, on the ground	χαμαί [adv. ]	à terre	sur la terre, sur le sol	auf der Erde, auf dem Boden	127	318
100427	στῖφος	sti=fos	body of men in close array	στῖφος [gens : εος-ους (τὸ) ]	masse compacte (d'hommes, de navires, etc.)	Corps d'hommes en ordre	Körper von Männern in engen Array	61	318
* 31226	δημόσιος	dhmo/sios	belonging to the people	δημόσιος [des : α, ον : subst. adj. adv. ]@ὁ δημόσιος (in δημόσιος) [des : α, ον : subst. adj. adv. ]	de l'État ; du peuple, commun@crieur public ; agent ou garde de police ; greffier de l'État ; exécuteur public, bourreau ; empoisonneur, magicien, sorcier	Appartenant aux gens	Zugehörigkeit zu den Menschen	760	319
* 56035	γραφή	grafh/	drawn thing; writing	γραφή [gens : ῆς (ἡ) ]@λειποταξίου γραφή < λιποταξίου [(ἡ) ]@λειποστρατίου γραφή < λιποστρατίου	l'art d'écrire, l'écriture ; action d'écrire ; ce qui est écrit ; manière d'écrire ; ce qui est dessiné ou peint, dessin, tableau@action en justice pour abandon d'un poste@crime de désertion militaire	chose dessinée; l'écriture	gezeichnetes Ding; Schreiben	621	319
69425	λυπέω	lupe/w	give pain, grieve, annoy	λυπέω	chagriner, affliger ; vexer, taquiner ; incommoder, gêner ; inquiéter, harceler (un ennemi) ; faire du tort, nuire	donner de la douleur, pleurer, ennuyer	Schmerz geben, trauern, nerven	606	319
33309	διαμάχομαι	diama/xomai	fight	διαμάχομαι	lutter avec énergie, persévérance ou acharnement ; repousser énergiquement ou obstinément ; lutter ouvertement ; lutter l'un contre l'autre	bats toi	Kampf	109	319
105610	συντίθημι	sunti/qhmi	put together, construct, devise	συντίθημι	mettre ensemble	assembler, construire, concevoir	zusammenstellen, konstruieren, entwerfen	785	320
29166	βοάω	boa/w	to shout, roar	βοάω [tr. intr. ]	crier	crier, rugir	schreien, brüllen	379	320
69426	λυπηρός	luphro/s	painful, distressing	λυπηρός [des : ά, όν ]	qui éprouve du chagrin, triste	douloureux, pénible	schmerzhaft, quälend	162	320
30192	ξόανον	co/anon	image carved	ξόανον [gens : ου (τὸ) ]	ouvrage en bois sculpté ; statue de dieu en bois ou en pierre	Image sculptée	Bild geschnitzt	137	320
77677	ὀργίλος	o)rgi/los	prone to anger, irascible	ὀργίλος [des : η, ον ]	porté à la colère, irascible	sujette à la colère, irascible	anfällig für Wut, unbeschreiblich	42	320
9539	Στύμφαλος	*stu/mfalos	Stymphalus, a city and mountain of Arcadia	Στύμφαλος [gens : ου (ἡ) ]	Stymphalos (auj. ruines près de Kiónia) (v.)	Stymphalus, une ville et une montagne d'Arcadie	Stymphalus, eine Stadt und ein Berg von Arkadien	41	320
77678	ὀργίζω	o)rgi/zw	to make angry, provoke to anger, irritate	ὀργίζω	mettre en colère, irriter	mettre en colère, provoquer la colère, irriter	wütend machen, zum Zorn provozieren, irritieren	451	321
88023	πούς	pou/s	foot	πούς [des : ποσί gens : ποδός, (ὁ) ]	pied (de l'homme et des animaux)	pied	Fuß	1797	322
31229	δημότης	dhmo/ths	a commoner, plebeian	δημότης [gens : ου (ὁ) ]	concitoyen de dème	un roturier, plébéien	ein Bürgerlicher, Plebejer	206	322
* 108688	τροφός	trofo/s	a feeder, rearer, nurse	τροφός [des : ός, όν subst. ]@ἡ τροφός (in τροφός) [des : ός, όν subst. ]	qui nourrit, qui sert à la nourriture ; qui nourrit, qui élève@nourrice	un conducteur, un éleveur, une infirmière	ein Feeder, Aufzucht, Krankenschwester	121	322
* 4493	Φᾶσις	*fa=sis	the river Phasis	1 Φᾶσις [gens : ιδος (ὁ) ]@2 Φᾶσις [gens : ιδος (ἡ) ]	le Phase ; Phasis@Phasis, (v.)	La rivière Phasis	Der Fluss Phasis	48	397
4486	Φάσις	*fa/sis	denunciation	Φάσις [(ὁ) ]	Phasis, (h.)	dénonciation	Denunziation	3	390
? 53097	φερεκυδής	ferekudh/s	renowned	Φερεκύδης [gens : ους (ὁ) ]	Phérékydès (Phérécyde)	renommé	Renommierten	3	453
4590	Φερεκύδης	*fereku/dhs		Φερεκύδης [gens : ους (ὁ) ]	Phérékydès (Phérécyde)	Phérékydès (Phérécyde)		43	494
* 53181	φίλιος	fi/lios	friendly	φίλιος [des : α, ον subst. ]@ὁ φίλιος (in φίλιος) [des : α, ον subst. ]	aimé, cher, précieux@Zeus le dieu bienveillant ou protecteur ; (Éros, etc.)	amical	freundlich	141	537
4621	Φίλιος	*fi/lios	friendly	Φίλιος [gens : ου (ὁ) ]	Philios, (h.)	amical	freundlich	3	525
