63385	κατοικία	katoiki/a	habitation	κατοικία [gens : ας (ἡ) ]	action de s'établir ou de résider dans un lieu ; lieu d'habitation ; établissement d'une colonie	habitation	Wohnen	86	451
38590	ἐξαριθμέω	e)cariqme/w	enumerate	ἐξαριθμέω	faire le dénombrement de ; compter pièce par pièce une somme d'argent	énumérer	aufzählen	53	451
9670	Τάρταρος	*ta/rtaros	Tartarus	Τάρταρος [gens : ου (ὁ) ]	le Tartare ; Tartaros	Tartarus	Tartarus	51	451
48963	ἐπιτρίβω	e)pitri/bw	—rub on the surface	ἐπιτρίϐω	user par le frottement	-rub à la surface	-rub auf der Oberfläche	50	451
88153	πρέσβυς	pre/sbus	old man, elder	πρέσϐυς [subst. adj. ]	vieux, âgé, ancien ; expérimenté ; digne de respect, respectable, vénérable, précieux, cher, considérable ; envoyé, député, ambassadeur ; roitelet	vieil homme, aîné	alter Mann, Ältester	2119	452
38591	ἐξαρκέω	e)carke/w	to be quite enough for	ἐξαρκέω	suffire à, à qqn ; subvenir à, venir en aide à	Assez suffisant pour	Genügend sein	138	452
109846	ὑπαντάω	u(panta/w	to come	ὑπαντάω	aller à la rencontre de, rencontrer ; s'accorder avec ; marcher à la rencontre de ; s'opposer à, aller à l'encontre de, objecter	venir	kommen	133	452
41692	ἐκστρατεύω	e)kstrateu/w	to march out	ἐκστρατεύω [tr. intr. ]	faire une expédition, marcher contre ; conduire pour une expédition	sortir	ausmarschieren	51	452
12771	ἀφαιρέω	a)faire/w	take from, take away	ἀφαιρέω	enlever, ôter ; séparer, éloigner ; ôter une part de ; enlever, ôter ; écarter, éloigner ; enlever par amputation, couper (la tête, les oreilles, etc.)	prendre, emporter	wegnehmen, wegnehmen	1691	453
! 106771	τεκμαίρομαι	tekmai/romai	to fix by a mark			fixer par une marque	durch eine Marke zu fixieren	213	453
35491	δύσις	du/sis	a setting of the sun	δύσις [gens : εως (ἡ) ]	action de se plonger dans ; lieu de refuge	un coucher de soleil	ein Sonnenuntergang	179	453
116032	ζεῦγος	zeu=gos	a yoke of beasts, a pair of mules, oxen	ζεῦγος [gens : εος-ους (τὸ) ]	attelage de deux animaux (bœufs, chevaux, mulets) ; couple, paire	un joug de bêtes, une paire de mules, des bœufs	ein Joch von Tieren, ein Paar Maultiere, Ochsen	107	453
63388	κατοικίζω	katoiki/zw	settle	κατοικίζω	conduire ou établir dans une résidence ; coloniser ; ramener ou rétablir dans sa demeure	régler	Sich niederlassen	177	454
4550	Φαρισαῖος	*farisai=os		Φαρισαῖος [gens : ου adj. m. ]	pharisien	pharisien		142	454
58229	ἰσόπλευρος	i)so/pleuros	with equal sides	ἰσόπλευρος [des : ος, ον ]	équilatéral ; carré	Avec des côtés égaux	Mit gleichen Seiten	125	454
25190	ἀθετέω	a)qete/w	to set aside	ἀθετέω	mettre de côté	mettre de côté	beiseite legen	48	454
104717	συνδιατρίβω	sundiatri/bw	to pass	συνδιατρίϐω	user ensemble, employer ensemble ; passer son temps avec, vivre avec	passer	bestehen	48	454
72671	μικρός	mikro/s	small, little, trivial, petty	μικρός [des : ά, όν ]	petit	petit, petit, trivial, petit	klein, klein, trivial, kleinlich	3070	455
* 44815	ἐντός	e)nto/s	within, inside	ἐντός [adv. prép. ]@τὸ ἐντός (in ἐντός) [adv. prép. ]@τὰ ἐντός (in ἐντός) [adv. prép. ]	à l'intérieur@l'arrière-champ (d'une machine de jet)@l'intérieur du corps	à l'intérieur, à l'intérieur	innen, innen	906	455
? 65089	κόλχος	ko/lxos		Κόλχος [des : ος, ον, ]	de Colchide			3	101
5671	Κόλχος	*ko/lxos	a Colchian	Κόλχος [des : ος, ον, ]	de Colchide	un colchien	ein Colchianer	120	551
65564	κομιδῇ	komidh=|	exactly	κομιδῇ [adv. ]	avec soin, tout à fait, complètement ; parfaitement, certainement	exactement	genau	133	573
65563	κομιδή	komidh/	attendance, care	κομιδή [gens : ῆς (ἡ) ]	transport	assistance, soins	Anwesenheit, Pflege	62	572
65622	κονίς	koni/s	eggs of lice	κονίς [gens : ίδος (ἡ) ]	lente des cheveux	Oeufs de poux	Eier von Läusen	3	631
65110	κόνις	ko/nis	ashes	κόνις [gens : εως (ἡ) ]	poussière ; cendre	cendres	Asche	59	122
