10801	ἁπαλός	a(palo/s	soft to the touch, tender	ἁπαλός [des : ή, όν adv. ]	tendre, délicat ; mou, efféminé	doux au toucher, tendre	weich im Griff, zart	92	552
67593	λαγών	lagw/n	the hollow on each side below the ribs	λαγών [gens : όνος (ἡ) ]	cavité, creux ; creux de chaque côté du corps sous les côtes, creux des flancs, flanc	Le creux de chaque côté sous les côtes	Die Hohlkehle auf jeder Seite unter den Rippen	60	552
37652	ἔκδοτος	e)/kdotos	given up	ἔκδοτος [des : ος, ον, ]	livré	abandonné	aufgegeben	47	552
57300	ἱερός	i(ero/s	holy	ἱερός [des : ά ός, όν subst. ]	auguste, admirable, fort, puissant ; sacré ; l'ancre de miséricorde, la dernière ancre	saint	heilig	2618	553
7725	Παμφυλία	*pamfuli/a	Pamphylia	Παμφυλία [gens : ας (ἡ) ]	Pamphylie	Pamphylie	Pamphylia	51	554
* 13901	ἀκέομαι	a)ke/omai	to heal, cure	ἀκέομαι > 2 *ἀκέω@ἀκέομαι > 1 ἀκέω	être silencieux@soigner, guérir	guérir, guérir	heilen, heilen	43	554
92452	προκόπτω	proko/ptw	to advance	προκόπτω [tr. intr. ]	étirer ou allonger une plaque de métal à coups de marteau, travailler, préparer, faire progresser ; progresser, avancer	Pour avancer	vorrücken	90	555
13902	ἀκέραιος	a)ke/raios	pure	ἀκέραιος [des : ος, ον ]	non mélangé, pur ; non entamé, entier, intact	pur	rein	87	555
* 51138	εὔψυχος	eu)/yuxos	of good courage	2 εὔψυχος [des : ος, ον ]@1 εὔψυχος [des : ος, ον ]	très frais, froid@plein d'âme, courageux, ardent	De bon courage	Guten mut	64	555
72771	μιμητής	mimhth/s	imitator	μιμητής [gens : οῦ (ὁ) ]	imitateur ; qui représente les caractères : poète ou acteur ; comédien, charlatan	imitateur	Imitator	53	555
31464	δίχα	di/xa	apart	δίχα [adv. ]	en deux ; différemment ; séparément	une part	ein Teil	393	556
36622	ἕλκος	e(/lkos	a wound	ἕλκος [gens : εος-ους (τὸ) ]	blessure, plaie ; incision dans un arbre	une blessure	eine Wunde	391	556
5676	Κόνων	*ko/nwn		Κόνων [gens : ωνος (ὁ) ]	Konôn (Conon)	Konôn (Conon)		164	556
93481	προσίημι	prosi/hmi	let come to; (mid.) let come to oneself	προσίημι	envoyer vers, faire approcher de	laissez venir à; (mi.) laissez venir à vous	lass kommen zu; (Mitte) lass zu dir kommen	160	556
79976	πανταχῆ	pantaxh=	everywhere	πανταχῆ < πανταχῇ [adv. ]	partout, de tous côtés ; de toute manière	partout	überall	102	556
69662	μάντευμα	ma/nteuma	an oracle	μάντευμα [gens : ατος (τὸ) ]	réponse d'un oracle	un oracle	ein Orakel	91	556
103793	συμβουλή	sumboulh/	counsel, consultation, deliberation, debate	συμϐουλή [gens : ῆς (ἡ) ]	conseil ; délibération, consultation	conseil, consultation, délibération, débat	Beratung, Beratung, Beratung, Debatte	74	556
18054	ἀναρχία	a)narxi/a	lack of a leader	ἀναρχία [gens : ας (ἡ) ]	manque de fonctions	Manque de leader	Mangel an Führer	47	556
* 69663	μάντις	ma/ntis	prophet	μάντις [gens : εως (ὁ, ἡ) ]@ἡ μάντις (in μάντις) [gens : εως (ὁ, ἡ) ]	devin, prophète ou prophétesse@mante	prophète	Prophet	414	557
? 73962	μυσός	muso/s	foul	Μυσός [gens : οῦ adj. m. ]@μύσος [gens : εος-ους (τὸ) ]	de Mysie@action ou parole abominable, crime, souillure	faute	Foul	3	720
73616	μύσος	mu/sos	dirty, defiled	μύσος [gens : εος-ους (τὸ) ]	action ou parole abominable, crime, souillure	sale, souillé	schmutzig, beschmutzt	49	374
7275	Μυσός	*muso/s	a Mysian	Μυσός [gens : οῦ adj. m. ]	de Mysie	un Mysian	ein Mysianer	149	106
? 74120	ναξος	nacos	Naxos	Νάξος [gens : ου (ἡ) ]	Naxos (auj. Náxos)	Naxos	Naxos	#80	878
7285	Νάξος	*na/cos	Naxos	Νάξος [gens : ου (ἡ) ]	Naxos (auj. Náxos)	Naxos	Naxos	80	116
* 74128	ναίω1	nai/w1	dwell, inhabit, be situated	ναίω [tr. intr. ]@ναίω > νάω	habiter (une maison)@couler	habiter, habiter, être situé	wohnen, bewohnen, gelegen sein	319	885
