108679	τροφή	trofh/	nourishment, food, rearing	τροφή [gens : ῆς (ἡ) ]	nourrisson	nourriture, nourriture, élevage	Nahrung, Nahrung, Aufzucht	1053	313
58086	ἰού	i)ou/	ho!	ἰού [interj. ]	oh !	ho!	ho!	98	313
104576	συναρπάζω	sunarpa/zw	to seize and carry clean away	συναρπάζω	se saisir plusieurs ensemble de ; se saisir de plusieurs personnes ou de plusieurs choses ensemble ; saisir pour réunir ; captiver ; saisir vivement par l'esprit	saisir et emporter	zu ergreifen und sauber wegzutragen	63	313
59112	κακοπάθεια	kakopa/qeia	distress	κακοπάθεια > κακοπαθία [gens : ας (ἡ) ]	mauvais traitement, souffrance, vexation	détresse	Not	62	313
26078	ἀσαφής	a)safh/s	indistinct, unclear	ἀσαφής [des : ής, ές ]	peu clair, obscur, indistinct (pour les sens)	indistinct, peu clair	undeutlich, unklar	52	313
* 11594	ἄνωθεν	a)/nwqen	from above, from on high	ἄνωθεν [adv. ]@οἱ ἄνωθεν (in ἄνωθεν) [adv. ]@οἱ ἄνωθεν (in ἄνωθεν) [adv. ]@τὰ ἄνωθεν (in ἄνωθεν) [adv. ]	d'en haut ; en haut@les vivants@ceux d'en haut@les premiers principes	d'en haut, d'en haut	von oben, von oben	360	314
95292	θαρσαλέος	qarsale/os	bold, of good courage, ready, daring, undaunted	θαρσαλέος > θαρραλέος [des : α, ον ]	confiant, résolu ; qui inspire la confiance, la résolution	audacieux, de bon courage, prêt, audacieux, intrépide	mutig, mutig, bereit, gewagt, unerschrocken	150	314
53982	φλεγμονή	flegmonh/	fiery heat	φλεγμονή [gens : ῆς (ἡ) ]	chaleur ardente ; inflammation, tumeur enflammée ; échauffement des esprits, ardeur des passions ; ardeur des sens, libertinage	Chaleur ardente	Feurige Hitze	110	314
1338	Ἀλκίνοος	*)alki/noos	Alcinous, king of the Phaeacians in Scheria, a grandson of Poseidon	Ἀλκίνοος [gens : όου-ου (ὁ) ]	Alkinoos (Alcinoüs)	Alcinous, roi des Phéaciens de Scheria, petit-fils de Poséidon	Alcinous, König der Phaeacians in Scheria, ein Enkel von Poseidon	102	314
18836	ἀνήκω	a)nh/kw	to have come up to a point, reach up to	ἀνήκω	revenir	avoir atteint un point, atteindre jusqu'à	bis zu einem Punkt gekommen sein, bis zu einem Punkt erreichen	92	314
94263	πρῷρα	prw=|ra	bow (of a ship)	πρῷρα < πρῴρα [gens : ας (ἡ) ]	proue, partie antérieure d'un navire ; visage	arc (d'un navire)	Bug (eines Schiffes)	81	314
5434	Κερσοβλέπτης	*kersoble/pths		Κερσοϐλέπτης [gens : ου (ὁ) ]	Kersobleptès	Kersobleptès		74	314
75618	ὁλκή	o(lkh/	drawing	ὁλκή [gens : ῆς (ἡ) ]	action de tirer ; action de tirer à soi, d'attirer	dessin	Zeichnung	74	314
72531	μηχανή	mhxanh/	device	μηχανή [gens : ῆς (ἡ) ]	invention ingénieuse ; le talent d'imaginer, d'inventer, habileté, art	dispositif	Gerät	420	315
* 60140	κασίγνητος	kasi/gnhtos	brother	κασίγνητος [gens : ου (ὁ) (ὁ, ἡ) subst. adj. ]@ἡ κασίγνητος (in κασίγνητος) [gens : ου (ὁ) (ὁ, ἡ) subst. adj. ]	frère ou sœur ; de frère ou de sœur, fraternel@sœur	frère	Bruder	157	315
24025	ἀποκόπτω	a)poko/ptw	to cut off, hew off	ἀποκόπτω	détacher en coupant, couper	couper, couper	abschneiden, hauen	114	315
59114	κακοπαθέω	kakopaqe/w	to suffer ill, to be in ill plight, be in distress	κακοπαθέω	être dans une mauvaise situation, être réduit aux extrémités	souffrir mal, être dans une situation difficile, être en détresse	krank leiden, in einer schlechten Lage sein, in Not sein	107	315
38452	ἐξαλείφω	e)calei/fw	to plaster	ἐξαλείφω	enduire, enduire de chaux, blanchir (un mur) ; ôter en frottant, effacer ; enduire ; effacer	au plâtre	zu verputzen	81	315
9534	Στρυμών	*strumw/n	the Strymon	Στρυμών [gens : όνος (ὁ) ]	le Strymon (auj. Strouma ou Strymónas) (fl.) ; Strymon	Le Strymon	Der Strymon	75	315
52784	φαίδιμος	fai/dimos	shining	φαίδιμος [des : ος, ον ]	brillant d'huile, brillant de force ; beau, magnifique, glorieux, illustre, (Achille, etc.)	brillant	leuchtenden	85	142
4499	Φαίδιμος	*fai/dimos	Phaedimus, king of the Sidonians	Φαίδιμος [gens : ου (ὁ) ]	Phædimos, (h.)	Phaedimus, roi des Sidoniens	Phaedimus, König der Sidonier	6	403
52791	φαιδρός	faidro/s	bright	φαιδρός [des : ά, όν ]	brillant, lumineux, clair, serein, pur ; gai, joyeux, radieux, (visage, etc.)	brillant	hell	36	149
4507	Φαῖδρος	*fai=dros	Phædros (pr. n.)	Φαῖδρος [gens : ου (ὁ) ]	Phædros (Phèdre) (h.)	Phædros (pr. N.)	Phædros (pr. N.)	93	411
52788	φαίνω	fai/nw	bring to light; appear	φαίνω [tr. intr. ]	faire briller ; faire paraître, faire voir, rendre visible ; faire connaître, indiquer ; faire paraître une garnison, la faire avancer, la faire sortir, envoyer une expédition	mettre en lumière; apparaître	ans Licht bringen; erscheinen	4571	146
4516	Φαινώ	*fainw/		Φαινώ [(ἡ) ]	Phænô, « la brillante »	Phænô, « la brillante »		3	420
