66899	κυκλόω	kuklo/w	to encircle, surround	κυκλόω [tr. intr. ]	arrondir en cercle ; envelopper, cerner ; entourer, envelopper, cerner	encercler, entourer	umgeben, umgeben	167	884
93809	προσπλέω	prosple/w	sail towards	προσπλέω	naviguer vers ou contre	Naviguer vers	Segeln in Richtung	98	884
104123	συμπλέω	sumple/w	sail in company with	συμπλέω	naviguer ensemble ou avec	Naviguer en compagnie de	Segeln in Gesellschaft mit	70	884
106175	τάξις	ta/cis	an arranging, drawing up, order of battle	τάξις [gens : εως (ἡ) ]	mise en ordre, arrangement, disposition	un arrangement, un dessin, un ordre de bataille	eine Anordnung, Aufstellung, Schlachtordnung	1038	885
14233	ἀκρόπολις	a)kro/polis	upper	ἀκρόπολις [gens : εως (ἡ) ]	la ville haute, citadelle	plus haut	obere	456	885
* 107203	τετρακόσιοι	tetrako/sioi	four hundred	τετρακόσιοι [des : αι, α ]@οἱ τετρακόσιοι (in τετρακόσιοι) [des : αι, α ]	quatre cents@les quatre cents	quatre cents	vierhundert	351	885
32849	διαβιβάζω	diabiba/zw	to carry over	διαϐιϐάζω	faire passer au delà, transporter ; faire aller jusqu'au bout	reporter	übertragen	83	885
103093	σύνοικος	su/noikos	dwelling in the same house with	σύνοικος [des : ος, ον, ]	qui habite ou vit avec	Habitant dans la même maison avec	Wohnen im selben haus mit	79	885
19407	ἀνταγωνιστής	a)ntagwnisth/s	opponent	ἀνταγωνιστής [gens : οῦ (ὁ) ]	adversaire ou émule	adversaire	Gegner	54	885
11134	ἄγνυμι	a)/gnumi	to break, shiver	ἄγνυμι	briser, rompre	casser, frissonner	brechen, zittern	53	885
26652	ἀτάσθαλος	a)ta/sqalos	presumptuous, reckless, arrogant	ἀτάσθαλος [des : ος, ον ]	follement orgueilleux, présomptueux jusqu'à la démence	présomptueux, téméraire, arrogant	anmaßend, rücksichtslos, arrogant	42	885
34900	δόγμα	do/gma	οpinion, dogma	δόγμα [gens : ατος (τὸ) ]	ce qui paraît bon	opinion, dogme	Meinung, Dogma	459	886
79282	παίζω	pai/zw	to play like a child, to sport, play	παίζω	faire l'enfant, s'amuser, jouer ; se faire un jeu de	jouer comme un enfant, faire du sport, jouer	wie ein Kind spielen, Sport treiben, spielen	218	886
91759	προβαίνω	probai/nw	to step on, step forward, advance	προϐαίνω [tr. intr. ]	faire avancer, promouvoir	marcher, avancer, avancer	Schritt für Schritt vorwärts	215	886
10105	Τύριος	*tu/rios	Tyrian	Τύριος [des : α, ον ]	de Tyr, tyrien	Tyrian	Tyrianischen	120	886
75160	νομοθεσία	nomoqesi/a	legislation	νομοθεσία [gens : ας (ἡ) ]	action de donner des lois ; code de lois	législation	Gesetzgebung	92	886
17358	ἀναδίδωμι	a)nadi/dwmi	to hold up and give	ἀναδίδωμι [tr. intr. ]	distribuer ; reculer ; sourdre, jaillir ; digérer ; se porter en arrière, reculer	tenir et donner	halten und geben	85	886
26653	ἀταξία	a)taci/a	disorderliness, lack of discipline	ἀταξία [gens : ας (ἡ) ]	abandon de son rang ou de son poste ; désordre, confusion	désordre, manque de discipline	Unordnung, mangelnde Disziplin	60	886
8057	Πήλιον	*ph/lion	Pelion, a mountain in Thessaly	Πήλιον [gens : ου (τὸ) ]	le Pélion (auj. Pílio)	Pelion, une montagne en Thessalie	Pilion, ein Berg in Thessalien	58	886
115830	ψυχή	yuxh/	life, soul	ψυχή [gens : ῆς (ἡ) ]	souffle ; souffle de la vie	vie, âme	Leben, Seele	3005	251
10346	Ψυχή	*yuxh/	life	Ψυχή [gens : ῆς (ἡ) ]	Psykhè (Psyché)	la vie	Leben	6	103
116058	ζῆλος	zh=los	emulation, jealousy	1 ζῆλος [gens : ου (ὁ) ]	objet d'émulation, sujet de gloire ; exubérance de style ; postér. ardeur (du feu)	émulation, jalousie	Nachahmung, Eifersucht	129	479
10379	Ζῆλος	*zh=los	jealousy	Ζῆλος [gens : ου (ὁ) ]	l'Envie	jalousie	Eifersucht	3	136
116225	ζωγράφος	zwgra/fos	one who paints from life or from nature	ζωγράφος [gens : ου (ὁ) ]	peintre de nature animée	celui qui peint de la vie ou de la nature	einer, der aus dem Leben oder aus der Natur malt	67	646
? 116189	ζώγραφος	zw/grafos	one who paints from life	ζωγράφος [gens : ου (ὁ) ]	peintre de nature animée	Celui qui peint de la vie	Einer, der aus dem Leben malt	3	610
