33488	διαπέμπω	diape/mpw	to send off in different directions, send to and fro, send about	διαπέμπω	envoyer de divers côtés, dans toutes les directions ; envoyer comme intermédiaire	pour envoyer dans des directions différentes, envoyer des va-et-vient, envoyer	in verschiedene Richtungen senden, hin und her senden, ungefähr senden	234	498
30373	δάω	da/w	to learn	*δάω	enseigner ; avoir appris pour soi	apprendre	lernen	81	498
36562	δωροδοκία	dwrodoki/a	taking of bribes	δωροδοκία [gens : ας (ἡ) ]	réception de présents, corruption par des présents, vénalité	Prise de pots-de-vin	Bestechungsgeld	59	498
91369	πρόσκειμαι	pro/skeimai	to be placed at, by; to be attached to, devoted to	πρόσκειμαι	être couché auprès de, être donnée comme épouse à	être placé à, par; à joindre, consacré à	platziert werden bei, von; verbunden sein, gewidmet	259	499
41739	ἐκτίνω	e)kti/nw	to pay off, pay in full	ἐκτίνω	payer entièrement, acquitter	payer, payer en entier	auszahlen, voll bezahlen	200	499
111974	ὑπόλοιπος	u(po/loipos	left behind, staying behind	ὑπόλοιπος [des : ος, ον ]	qui reste, restant ; survivant ; qui manque, qui fait défaut	laissé derrière, restant derrière	zurückgelassen, zurückbleiben	164	499
77856	ὀρθότης	o)rqo/ths	upright posture	ὀρθότης [gens : ητος (ἡ) ]	direction en droite ligne	Posture verticale	aufrechte Haltung	90	499
116078	ζηλωτός	zhlwto/s	to be emulated, worthy of imitation	ζηλωτός [des : ή, όν ]	envié ou digne d'envie ; digne d'être imité	à imiter, digne d'imitation	nachgeahmt werden, der Nachahmung würdig	82	499
50039	εἴσπλοος	ei)/sploos	sailing in (of ships); right of entry; entrance of a harbour	εἴσπλοος [gens : όου-ου (ὁ) ]	navigation dans ou vers un lieu, entrée dans un port ; entrée d'un port	voile (de navires); droit d'entrée; entrée d'un port	Segeln in (von Schiffen); Einreiserecht; Einfahrt eines Hafens	52	499
88201	πρίν	pri/n	until, before	πρίν [adv. prép. ]	auparavant, avant ; avant ; avant que, avant de	jusqu'à, avant	bis vorher	2092	500
116079	ζημία	zhmi/a	loss, damage	ζημία [gens : ας (ἡ) ]	dommage, perte ; amende pécuniaire ; peine, châtiment ; fléau, peste	perte, dommage	Verlust, Beschädigung	414	500
98557	σιτίον	siti/on	grain, bread, food	σιτίον [gens : ου (τὸ) ]	blé	céréales, pain, nourriture	Getreide, Brot, Essen	311	500
104763	συνέδριον	sune/drion	council	συνέδριον [gens : ου (τὸ) ]	assemblée siégeant ; lieu des séances d'une assemblée	conseil	Rat	283	500
41740	ἐκτίθημι	e)kti/qhmi	to set out, place outside	ἐκτίθημι	exposer	partir, placer dehors	aufbrechen, draußen platzieren	145	500
68574	λίπος	li/pos	fat	λίπος [gens : εος-ους (τὸ) ]	graisse d'animal ; suc gras, huile ; substance humide et brillante	graisse	Fett	44	500
77858	ὀρθόω	o)rqo/w	make straight, correct	ὀρθόω	diriger droit en l'air ; redresser ce qui est courbé ou ployé	faire droit, correct	gerade machen, richtig	94	501
105791	συσκευάζω	suskeua/zw	make ready by putting together	συσκευάζω [tr. intr. ]	apprêter ensemble	Préparer en mettant ensemble	Fertig machen	92	501
28324	βαίνω	bai/nw	go, step, walk	βαίνω [tr. intr. ]	faire aller	allez, marchez, marchez	Geh, Schritt, geh	927	502
44862	ἐντυγχάνω	e)ntugxa/nw	meet with	ἐντυγχάνω	rencontrer par hasard ; se rencontrer avec ; avoir commerce avec un livre ; lire	rencontrer	treffen mit	504	502
67957	λέων	le/wn	lion	λέων [gens : οντος (ὁ) ]	lion ; peau de lion	Lion	Löwe	350	911
6260	Λέων	*le/wn	Leon	Λέων [gens : οντος (ὁ) ]	Léôn (Léon)	Léon	Leon	75	116
* 68438	λῆξις1	lh=cis1	determination	1 λῆξις [gens : εως (ἡ) ]@2 λῆξις [gens : εως (ἡ) ]	tirage au sort, désignation par le sort ; part assignée par le sort, lot@cessation, fin	détermination	Bestimmung	55	365
* 68439	λῆξις2	lh=cis2	cessation	1 λῆξις [gens : εως (ἡ) ]@2 λῆξις [gens : εως (ἡ) ]	tirage au sort, désignation par le sort ; part assignée par le sort, lot@cessation, fin	cessation	Einstellung	55	365
68430	λήθη	lh/qh	a forgetting, forgetfulness	λήθη [gens : ης (ἡ) ]	oubli	un oubli, un oubli	ein Vergessen, Vergesslichkeit	121	358
6366	Λήθη	*lh/qh	forgetting	Λήθη [gens : ης (ἡ) ]	le Lèthè, (fl.)	oubli	Vergessen	3	222
