31201	δημηγορέω	dhmhgore/w	practise speaking in the assembly	δημηγορέω	parler devant le peuple ; parler comme un démagogue, de façon à capter la foule	Pratique parler à l'assemblée	Praxis sprechen in der Versammlung	151	294
95272	θανάσιμος	qana/simos	deadly	θανάσιμος [des : ος, ον ]	qui donne la mort, mortel (accident, malheur, etc.) ; qui concerne la mort	mortel	tötlich	79	294
2342	Ἐμπεδοκλῆς	*)empedoklh=s		Ἐμπεδοκλῆς [gens : έους (ὁ) ]	Empédocle	Empédocle		72	294
81795	παραρρέω	pararre/w	flow beside	παραρρέω	couler devant ou le long de ; arriver en coulant, couler à travers, s'infiltrer, se glisser, pénétrer	Couler à côté	Fließen daneben	63	294
39460	ἐγκαλέω	e)gkale/w	accuse	ἐγκαλέω	réclamer ; reprocher, accuser ; adresser un reproche, une accusation ; invoquer, implorer qqe ch. (une faveur, un secours)	accuser	beschuldigen	398	295
108661	τρόπαιον	tro/paion	trophy; victory monument	τρόπαιον [gens : ου (τὸ) ]	trophée	trophée; monument de la Victoire	Trophäe; Siegesdenkmal	245	295
26060	ἀρχός	a)rxo/s	a leader, chief, commander	ἀρχός [gens : οῦ (ὁ) ]	celui qui conduit ; fondement, rectum	un chef, chef, commandant	ein Führer, Chef, Kommandant	147	295
34309	διήγησις	dih/ghsis	narration	διήγησις [gens : εως (ἡ) ]	récit, narration, exposition	narration	Erzählung	115	295
31202	δημηγορία	dhmhgori/a	deliberative speaking	δημηγορία [gens : ας (ἡ) ]	discours au peuple, discours du genre délibératif (analogue à nos discours parlementaires) discours judiciaire ; déclamation de rhéteur	Discours délibératif	Deliberatives Sprechen	53	295
7464	Νικόμαχος	*niko/maxos		Νικόμαχος [gens : ου (ὁ) ]	Nikomakhos, (h.)	Nikomakhos, (h.)		47	295
! 82820	πέρυσι	pe/rusi	a year ago			il y a un an	vor einem Jahr	40	295
24006	ἀποκλείω	a)poklei/w	shut off from	ἀποκλείω	intercepter, fermer ; exclure	Arrêt de	Abschalten	201	296
34310	διήκω	dih/kw	extend	διήκω	venir à travers, se répandre par ou à travers ; tendre en travers, traverser	étendre	erweitern	64	296
50875	εὔκολος	eu)/kolos	easily satisfied, contented with one's food	εὔκολος [des : ος, ον ]	aisé, facile	facilement satisfait, satisfait de sa nourriture	leicht zufrieden, zufrieden mit dem Essen	54	296
54989	φωνέω	fwne/w	make a sound, speak	φωνέω	faire entendre un son de voix, émettre un son de voix clair ou fort ; appeler	faire du bruit, parler	mach ein Geräusch, sprich	337	297
18819	ἀνευρίσκω	a)neuri/skw	to find out, make out, discover	ἀνευρίσκω	découvrir, mettre au jour (une chose cachée) ; découvrir, inventer	pour découvrir, faire, découvrir	herausfinden, ausmachen, entdecken	146	297
70428	μέταλλον	me/tallon	mine	μέταλλον [gens : ου (τὸ) ]	mine ; le produit qu'on extrait de cette tranchée	mien	Bergwerk	100	297
100406	στίξ	sti/c	a row, line, rank	*στίξ [(ἡ) ]	rang, rangée, rangée de combattants	une ligne, une ligne, un rang	eine Reihe, Linie, Rang	56	297
? 49871	ἐυκτήμων	e)ukth/mwn	wealthy	Εὐκτήμων [gens : ονος (ὁ) ]@εὐκτήμων [des : ων, ον, gens : -ονος, ]	Euktèmôn, (h.)@riche	riches	Wohlhabend	3	332
4334	Εὐκτήμων	*eu)kth/mwn		Εὐκτήμων [gens : ονος (ὁ) ]	Euktèmôn, (h.)	Euktèmôn, (h.)		99	238
51872	εὐμαρής	eu)marh/s	easy	εὐμαρής [des : ής, ές ]	qui a la main libre ou adroite	facile	einfach	96	258
4337	Εὐμάρης	*eu)ma/rhs		Εὐμάρης [gens : ους (ὁ) ]	Eumarès, (h.)	Eumarès, (h.)		3	241
51891	εὐμενής	eu)menh/s	kindly	εὐμενής [des : ής, ές ]	bienveillant, bon	gentiment	freundlich	184	277
4344	Εὐμενής	*eu)menh/s	Eumenes	Εὐμενής < Εὐμένης [gens : ους (ὁ) ]	Euménès (Eumène)	Eumenes	Eumenes	3	248
4341	Εὐμένης	*eu)me/nhs		Εὐμένης [gens : ους (ὁ) ]	Euménès (Eumène)	Euménès (Eumène)		194	245
