36841	ἑκάτερος	e(ka/teros	either, each singly	ἑκάτερος [des : α, ον ]	chacun des deux, chacun en particulier	soit, chacun séparément	entweder einzeln	2159	773
30652	δένδρον	de/ndron	tree	δένδρον [gens : ου (τὸ) ]	arbre	arbre	Baum	349	773
54441	φράσσω	fra/ssw	to fence in, hedge round	φράσσω [tr. intr. ]	serrer l'un contre l'autre ; remplir ; boucher, obstruer ; boucher sur soi ; enfermer pour soi, protéger ; se presser l'un contre l'autre ; se fortifier	clôturer, haie ronde	einzäunen, sich absichern	94	773
72989	μνησικακέω	mnhsikake/w	to remember wrongs done one, remember past injuries	μνησικακέω	conserver du ressentiment, garder rancune ; exercer des représailles	se souvenir des torts commis, se souvenir des blessures passées	Erinnern Sie sich an vergangene Verletzungen, um sich an Fehler zu erinnern	83	773
11022	ἄελπτος	a)/elptos	unexpectedly	ἄελπτος [des : ος, ον ]	qui désespère	de façon inattendue	unerwartet	52	773
40990	ἐκεῖ	e)kei=	there, in that place; then	ἐκεῖ [adv. ]	là, là même ; alors	là, à cet endroit; puis	dort an diesem Ort; dann	1186	774
76080	ὁμοῦ	o(mou=	in the same place, at the same place	ὁμοῦ [adv. ]	en un même lieu, ensemble ; ensemble, à la fois ; auprès, proche	au même endroit, au même endroit	am selben Ort, am selben Ort	746	774
25513	ἀριθμητικός	a)riqmhtiko/s	of or for reckoning, skilled therein	ἀριθμητικός [des : ή, όν ]	qui concerne les nombres ; habile à compter, habile calculateur	de ou pour le calcul, qualifiés dans ce domaine	von oder zur Abrechnung, darin erfahren	43	774
67817	λαθραῖος	laqrai=os	secret, covert, clandestine, furtive	λαθραῖος [des : α, ον ]	caché ; clandestin, secret, furtif	secret, secret, clandestin, furtif	geheim, verdeckt, heimlich, verstohlen	43	774
40991	ἐκεῖνος	e)kei=nos	that one	ἐκεῖνος [des : ἐκείνη, ἐκεῖνο adv. ]	celui-là, celle-là, cela ; voilà justement celui que tu cherches ; c'est Iros qui est assis là ; si qqn est pris livrant la ville aux tyrans, qu'il meure, et que les enfants de celui-là (quel qu'il soit) ; ce grand dieu	celui-là	Das hier	12571	775
92674	προοράω	proora/w	see before one	προοράω	voir en avant ; pourvoir à	Voir avant un	Siehe vorher	275	775
70908	μελίκρατον	meli/kraton	drink of honey and milk	μελίκρατον [gens : ου (τὸ) ]	mélange de lait et de miel avec lequel on faisait des libations en l'honneur des dieux infernaux ; mélange d'eau et de miel, eau miellée, hydromel	Boisson de miel et de lait	Trinken von Honig und Milch	80	775
49288	ἐπῳδή	e)pw|dh/	an enchantment, spell, charm	ἐπῳδή [gens : ῆς (ἡ) ]	chant ou parole magique, charme, pour guérir une blessure	un enchantement, un sort, un charme	eine Verzauberung, ein Zauber, ein Charme	61	775
25515	ἀριθμός	a)riqmo/s	number, amount	ἀριθμός [gens : οῦ (ὁ) ]	ajustement, agencement	nombre, montant	Anzahl, Menge	2194	776
106066	σχεδόν	sxedo/n	near, almost	σχεδόν [adv. ]	en tenant à, proche, près	près, presque	fast in der Nähe	1075	776
* 40992	ἐκεῖθεν	e)kei=qen	from there, thence	ἐκεῖθεν [adv. ]@οἱ ἐκεῖθεν (in ἐκεῖθεν) [adv. ]	à partir de ce moment, dès lors@ceux de là-bas	de là, de là	von dort von dort	755	776
54444	φράτηρ	fra/thr	member of a φράτρα	φράτηρ [gens : ερος (ὁ) ]	membre d'une phratrie, membres d'une même phratrie	membre d'un φράτρα	Mitglied eines φράτρα	88	776
86425	πόρνη	po/rnh	harlot	πόρνη [gens : ης (ἡ) ]	femme de mauvaise vie	prostituée	Hure	44	776
27569	αἰτέω	ai)te/w	ask, beg	αἰτέω	demander ; poser un postulatum ; demander pour soi ; demander ; poser un postulatum	demander, mendier	frag, bitte	995	777
96763	ῥαφή	r(afh/	a seam	ῥαφή [gens : ῆς (ἡ) ]	couture ; suture du crâne ; action de coudre les lèvres d'une plaie	une couture	eine Naht	42	754
? 96693	ῥάφη	r(a/fh	a large kind of radish	ῥαφή [gens : ῆς (ἡ) ]	couture ; suture du crâne ; action de coudre les lèvres d'une plaie	Un grand type de radis	Eine große Art von Rettich	3	684
96855	ῥᾳθυμέω	r(a|qume/w		ῥᾳθυμέω	être nonchalant, insouciant ; se livrer au repos, jouir de son repos	être nonchalant, insouciant ; se livrer au repos, jouir de son repos		3	846
? 96832	ῥαθυμέω	r(aqume/w	leave off work	ῥᾳθυμέω	être nonchalant, insouciant ; se livrer au repos, jouir de son repos	Quitter le travail	Die Arbeit verlassen	44	823
96856	ῥᾳθυμία	r(a|qumi/a		ῥᾳθυμία [gens : ας (ἡ) ]	facilité d'humeur, disposition à prendre les choses facilement ; récréation, distraction, amusement	facilité d'humeur, disposition à prendre les choses facilement ; récréation, distraction, amusement		3	847
? 96834	ῥαθυμία	r(aqumi/a	easiness of temper	ῥᾳθυμία [gens : ας (ἡ) ]	facilité d'humeur, disposition à prendre les choses facilement ; récréation, distraction, amusement	Facilité d'humeur	Leichtigkeit der Stimmung	90	825
