23363	ἀπόγονος	a)po/gonos	born or descended from, offspring	ἀπόγονος [des : ος, ον, ]	qui descend de, qui vient de, descendant	né ou descendant d'une progéniture	geboren oder abstammend, Nachkommen	173	684
91558	προάστιον	proa/stion	suburb	προάστιον > τὸ προάστειον (in προάστειος) [gens : ου (τὸ) ]	faubourg, banlieue ; propriété dans un faubourg	banlieue	Vorort	77	685
32649	διάκρισις	dia/krisis	separation	διάκρισις [gens : εως (ἡ) ]	contestation, querelle	séparation	Trennung	60	685
30564	δασμός	dasmo/s	a division, distribution, sharing of spoil	δασμός [gens : οῦ (ὁ) ]	partage, part, part de butin ; part de contribution imposée à un peuple, tribut, impôt	une division, une distribution, un partage du butin	eine Teilung, Verteilung, Teilung der Beute	57	685
7856	Πατρεύς	*patreu/s		Πατρεύς [gens : έως, adj. m. ]	de Patres	de Patres		56	685
69792	μαίνομαι	mai/nomai	rage, be mad	μαίνομαι > μαίνω	rendre fou ; rendre furieux ; (afin qu'Hector sache si) ma javeline agitée de fureur est entre mes mains ; Dionysos agité de transports bachiques ; être frappé par le dieu de délire prophétique ; votre cœur dans votre poitrine est agité de sentiments violents ; être rendu fou ou furieux par l'ivresse	rage, sois fou	Wut, sei wütend	366	686
* 2734	Ἰόνιος	*)io/nios	of/called after Io	Ἰόνιος [des : α, ον subst. ]@ὁ Ἰόνιος (in Ἰόνιος) [des : α, ον subst. ]	d'Ionie, ionien@la mer Ionienne.	de / appelé après Io	von / nach Io genannt	116	686
5806	Κράσσος	*kra/ssos		Κράσσος [gens : ου (ὁ) ]	Crassus, (h. rom.)	Crassus, (h. rom.)		60	686
93611	προσκτάομαι	proskta/omai	to gain, get	προσκτάομαι	acquérir en outre ou de plus	gagner, obtenir	zu gewinnen, zu bekommen	57	686
50226	εἰλικρινής	ei)likrinh/s	unmixed	εἰλικρινής [des : ής, ές ]	non mélangé	sans mélange	unvermischt	40	686
19209	ἀνθίστημι	a)nqi/sthmi	to set against	ἀνθίστημι [tr. intr. ]	placer en face ou contre ; mettre en parallèle, comparer avec ; se placer en face de, s'opposer à, résister à : à qqn ; tourner à l'encontre, tourner défavorablement	contre	dagegen setzen	153	687
116266	ζωός	zwo/s	alive, living	ζωός [des : ή, όν, ]	vivant	vivant, vivant	lebendig, lebendig	97	687
47131	ἐπίλοιπος	e)pi/loipos	still left	ἐπίλοιπος [des : ος, ον, ]	qui reste, restant	toujours a gauche	immernoch übrig	92	687
* 107006	τεσσαράκοντα	tessara/konta	forty	τεσσαράκοντα [indécl. ]@οἱ τεσσαράκοντα (in τεσσαράκοντα) [indécl. ]	quarante@les quarante juges	quarante	vierzig	651	688
63622	κέντρον	ke/ntron	goad, spur, sharp point	κέντρον [gens : ου (τὸ) ]	tout ce qui sert à piquer	aiguillon, éperon, pointe pointue	Stachel, Sporn, scharfe Spitze	345	688
5808	Κράτης	*kra/ths		Κράτης [gens : ητος (ὁ) ]	Kratès (Cratès)	Kratès (Cratès)		59	688
11978	ἄταφος	a)/tafos	unburied	ἄταφος [des : ος, ον ]	privé de sépulture	Non enterré	Unbegraben	54	688
82189	παρελαύνω	parelau/nw	to drive by	παρελαύνω [tr. intr. ]	pousser à côté en passant	conduire par	vorbeifahren	43	688
54357	φθείρω	fqei/rw	ruin, waste, perish	φθείρω	faire périr ; gâter	ruiner, gaspiller, périr	ruinieren, verschwenden, zugrunde gehen	392	689
86719	πολίχνη	poli/xnh	fort	πολίχνη [gens : ης (ἡ) ]	petite ville	fort	Fort	47	44
8232	Πολίχνη	*poli/xnh	fort	Πολίχνη > Πολίχνα	Polikhna	fort	Fort	11	37
? 86825	πολύβιος	polu/bios	well-to-do	Πολύϐιος [gens : ου (ὁ) ]	Polybios (Polybe)	Bien-faire	Gut zu tun	3	150
8245	Πολύβιος	*polu/bios	well-to-do	Πολύϐιος [gens : ου (ὁ) ]	Polybios (Polybe)	Bien-faire	Gut zu tun	234	50
86858	πολύδωρος	polu/dwros	richly dowered	πολύδωρος [des : ος, ον ]	qui a reçu de grands présents ou une riche dot	Richement atouté	Reichlich gefräst	3	183
8250	Πολύδωρος	*polu/dwros	Polydorus	Πολύδωρος [gens : ου (ὁ) ]	Polydôros (Polydore)	Polydorus	Polydorus	49	55
