19081	ἀνομία	a)nomi/a	lawlessness	ἀνομία [gens : ας (ἡ) ]	violation de la loi, illégalité ; absence de lois, anarchie, désordre	anarchie	Gesetzlosigkeit	56	559
93484	προσίστημι	prosi/sthmi	to place near, bring near	προσίστημι [tr. intr. ]	placer vers, placer auprès de, peser à côté de ou avec	placer près, rapprocher	in die Nähe bringen, in die Nähe bringen	46	559
66575	κτείνω	ktei/nw	kill	κτείνω	tuer ; vouloir tuer	tuer	töten	1427	560
36626	ἕλκω	e(/lkw	draw, drag, tear in pieces	ἕλκω	tirer ; traîner, tirailler ; tirer de ; faire traîner en longueur	dessiner, faire glisser, déchirer en morceaux	zeichnen, ziehen, in Stücke reißen	641	560
11846	ἄρτι	a)/rti	just now	ἄρτι [adv. ]	justement, précisément	juste maintenant	Grade eben	615	560
106878	τελευταῖος	teleutai=os	last, uttermost	τελευταῖος [des : α, ον, adv. ]	qui arrive au terme, qui est à sa fin, final	dernier, le plus extrême	zuletzt ganz	562	560
24272	ἀπονεύω	a)poneu/w	bend away from	ἀπονεύω	détourner la tête en signe de refus ; se détourner : avec	Pliez-vous loin de	Beugen sie sich	67	560
91430	πρόσθεσις	pro/sqesis	application	πρόσθεσις [gens : εως (ἡ) ]	action de poser sur, addition ou application d'une ch. sur une autre ; action de poser contre, application (d'une échelle contre un mur, etc.) ; action de poser en outre, addition ; action de placer devant	application	Anwendung	56	560
106879	τελευτή	teleuth/	a finishing, accomplishment, end	τελευτή [gens : ῆς (ἡ) ]	accomplissement, réalisation ; achèvement, fin ; dénouement, résultat	une finition, un accomplissement, une fin	ein Ende, eine Leistung, ein Ende	574	561
48042	ἐπιλαμβάνω	e)pilamba/nw	to lay hold of, seize, attack	ἐπιλαμϐάνω [intr. ]	saisir ; prendre en outre	saisir, saisir, attaquer	ergreifen, ergreifen, angreifen	368	561
11847	ἄρτιος	a)/rtios	suitable, exactly fitted; ἀρτίως = ἄρτι, just now	ἄρτιος [des : ος, ον ]	qui s'emboîte bien, bien ajusté	adapté, parfaitement ajusté; ἀρτίως = ἄρτι, tout à l'heure	passend, genau passend; ἀρτίως = ἄρτι, gerade jetzt	318	561
79981	πανταχοῦ	pantaxou=	everywhere	πανταχοῦ [adv. ]	partout, en tout lieu ; absolument	partout	überall	252	561
30440	δαιμόνιον	daimo/nion	divine being, spirit	δαιμόνιον [gens : ου (τὸ) ]	être surnaturel intermédiaire entre la divinité et l'homme ; divinité ; démon, voix intérieure qui parle à l'homme, le guide et le conseille, le démon dont Socrate se disait inspiré ; le mauvais esprit, le démon	être divin, esprit	göttliches Wesen, Geist	136	561
74835	νεωτερίζω	newteri/zw	make innovations	νεωτερίζω [intr. ]	diriger d'une nouvelle manière	faire des innovations	Innovationen machen	126	561
27353	αἰκία	ai)ki/a	injurious treatment, an affront, outrage	αἰκία [gens : ας (ἡ) ]	traitement injurieux, mauvais traitement, coups ou blessures	traitement préjudiciable, affront, outrage	schädliche Behandlung, ein Affront, Empörung	94	561
21159	ἀντιτίθημι	a)ntiti/qhmi	set against	ἀντιτίθημι [intr. ]	placer en face ; mettre à la place de	faire face	gegenüberstellen	67	561
94510	πτισάνη	ptisa/nh	peeled barley	πτισάνη [gens : ης (ἡ) ]	orge mondé ; tisane d'orge mondé	Orge pelée	Geschälte Gerste	56	561
71749	μετάγω	meta/gw	convey from one place to another	μετάγω	transporter, transférer ; faire la conduite à qqn en le suivant ; traduire d'une langue dans une autre	Transmettre d'un endroit à l'autre	Von einem Ort zum anderen vermitteln	54	561
70694	μειόω	meio/w	lessen	μειόω	diminuer, amoindrir	réduire	verringern	46	561
74406	νεφέλη	nefe/lh	cloud	νεφέλη [gens : ης (ἡ) ]	ce qui couvre	nuage	Wolke	121	134
? 7359	Νεφέλη	*nefe/lh	cloud	νεφέλη [gens : ης (ἡ) ]	ce qui couvre	nuage	Wolke	3	190
7383	Νεμέα	*neme/a	wooded district	Νεμέα [gens : ας (ἡ) ]	Némée, (v.)	District boisé	Bewaldeten Bezirk	84	214
7344	Νέμεα	*ne/mea	wooded district	Νέμεα [gens : ων (τὰ) ]	les jeux Néméens	District boisé	Bewaldeten Bezirk	3	175
74324	νέμεσις	ne/mesis	retribution	νέμεσις [gens : εως (ἡ) ]	« justice distributive »	châtiment	Vergeltung	75	56
7347	Νέμεσις	*ne/mesis	distribution of what is due	Νέμεσις [gens : εως (ἡ) ]	Némésis	Répartition de ce qui est dû	Verteilung dessen, was fällig ist	3	178
