13419	ἀγοραῖος	a)gorai=os	in, of the market	ἀγοραῖος [des : ος, ον ]	de place publique ou de marché	dans, du marché	in, des Marktes	57	74
21698	ἀπαρνέομαι	a)parne/omai	to deny utterly, deny	ἀπαρνέομαι	refuser, repousser ; nier	nier totalement, nier	ganz zu leugnen, zu leugnen	44	74
74342	νέρτερος	ne/rteros	lower, nether	νέρτερος [des : α, ον ]	qui est au-dessous, inférieur ; qui est dans les enfers	inférieur, néant	niedriger, unten	40	74
* 57846	ἰατρός	i)atro/s	physician, healer	ἰατρός [gens : οῦ (ὁ) ]@ἡ ἰατρός (in ἰατρός) [gens : οῦ (ὁ) ]	médecin@femme qui exerce la médecine	médecin, guérisseur	Arzt, Heiler	649	75
34089	διέχω	die/xw	to keep apart	διέχω [tr. intr. ]	écarter de droite et de gauche, écarter, séparer ; tenir à l'écart, écarter (les importuns, la foule, etc.) ; tenir à deux mains, tenir ferme ; s'écarter, s'entr'ouvrir ; s'éloigner, s'écarter, être écarté ; être différent, différer ; se distinguer ; pénétrer à travers	se séparer	auseinander halten	196	75
109467	ὑφαιρέω	u(faire/w	serze underneath	ὑφαιρέω	ôter par-dessous ; soustraire ; supprimer peu à peu, retrancher graduellement	Être en dessous	Unterrücken	121	75
! 81576	παραλληλεπίπεδον	parallhlepi/pedon	body with parallel surfaces			Corps avec surfaces parallèles	Körper mit parallelen Flächen	79	75
113602	χάσμα	xa/sma	yawning chasm	χάσμα [gens : ατος (τὸ) ]	ouverture béante	Bosse	Gähnende Kluft	55	75
5195	Καλλίστρατος	*kalli/stratos		Καλλίστρατος [gens : ου (ὁ) ]	Kallistratos, (h.)	Kallistratos, (h.)		40	75
103311	συγκαλέω	sugkale/w	to call to council, convoke, convene	συγκαλέω	appeler en même temps ; convoquer	appeler au conseil, convoquer, convoquer	zum Rat rufen, einberufen, einberufen	189	76
63010	κατατείνω	katatei/nw	to stretch	κατατείνω [tr. intr. ]	tendre fortement ; allonger en tendant fortement (un muscle, etc.) ; tendre avec effort ; étendre sur le sol ; s'étendre, se prolonger jusqu'à ; se tendre, être tendu, être excité, être violent ; faire effort ; tendre fortement ; s'étendre, se prolonger ; faire effort	étirer	Strecken	118	76
70207	μαστιγόω	mastigo/w	to whip, flog	μαστιγόω	fouetter	fouetter, fouetter	peitschen, prügeln	82	76
72288	μήδομαι	mh/domai	to be minded, to intend, resolve	μήδομαι	méditer, penser à, songer à ; se préoccuper, s'occuper de	avoir l'esprit, vouloir, résoudre	bedacht sein, beabsichtigen, lösen	80	76
98133	σήπω	sh/pw	to make rotten	σήπω	faire tomber en pourriture ; se gangrener, se décomposer ; se gâter, se corrompre ; se corrompre	faire pourri	faul machen	50	76
86752	πολιορκία	poliorki/a	siege	πολιορκία [gens : ας (ἡ) ]	siège d'une ville, investissement ; obsession, tourment	siège	Belagerung	586	77
95052	πώποτε	pw/pote	ever yet	πώποτε [adv. ]	quelquefois, une fois par hasard ; quelquefois, en quelque façon	Toujours	Noch immer	577	77
65065	κόλαξ	ko/lac	flatterer	κόλαξ [gens : ακος (ὁ) ]	flatteur, adulateur	flatteur	Schmeichler	67	77
* 3149	Αἰγαῖος	*ai)gai=os	Aegaean	Αἰγαῖος [des : α, ον, ]@ὁ Αἰγαῖος (in Αἰγαῖος) [des : α, ον, ]	d'Æges, Égée@la mer Égée	Égéen	Aegaean	58	77
72289	μήκιστος	mh/kistos	tallest	μήκιστος [des : η, ον, ]	très long, très grand	Le plus grand	höchste	50	77
20578	ἀντίθεος	a)nti/qeos	godlike	ἀντίθεος [des : ος, ον ]	semblable à un dieu (en force, en beauté, etc.) ; dieu contraire ou ennemi	divin	gottähnlich	72	1004
1655	Ἀντίθεος	*)anti/qeos		Ἀντίθεος [gens : ου (ὁ) ]	Antithéos, (h.)	Antithéos, (h.)		3	631
* 11589	ἄνω1	a)/nw1	up, above, upwards	2 ἄνω [adv. prép. ]@1 ἄνω@οἱ ἄνω (in 2 ἄνω) [adv. prép. ]@τὰ ἄνω (in 2 ἄνω) [adv. prép. ]@τὸ ἄνω (in 2 ἄνω) [adv. prép. ]	en haut@mener à terme, accomplir, achever@ceux d'en haut, les vivants@la partie supérieure, le haut@la partie supérieure, le haut	haut, haut, haut	oben, oben, oben	932	310
21398	ἀοιδή	a)oidh/	song, a singing	ἀοιδή [gens : ῆς (ἡ) ]	chant	chanson, un chant	Lied, ein Gesang	193	800
? 1696	Ἀοιδή	*)aoidh/		ἀοιδή [gens : ῆς (ἡ) ]	chant			3	672
* 21400	ἀοιδός1	a)oido/s1	a singer, minstrel, bard	ἀοιδός [gens : οῦ (ὁ, ἡ) subst. adj. ]@ὁ ἀοιδός (in ἀοιδός) [gens : οῦ (ὁ, ἡ) subst. adj. ]@ἡ ἀοιδός (in ἀοιδός) [gens : οῦ (ὁ, ἡ) subst. adj. ]@ὁ ἀοιδός (in ἀοιδός) [gens : οῦ (ὁ, ἡ) subst. adj. ]	qui chante ; chanté, célébré@enchanteur@en parl. du rossignol@chanteur, chantre, poète	un chanteur, ménestrel, barde	ein Sänger, Minnesänger, Barde	111	801
