* 6789	Μέμφις	*me/mfis		2 Μέμφις [(ὁ) ]@1 Μέμφις [gens : ιδος, (ἡ) ]	Memphis, (h.)@Memphis, (v.) ruines			80	644
38785	ἐξήγησις	e)ch/ghsis	statement	ἐξήγησις [gens : εως (ἡ) ]	exposition de faits historiques, récit ; explication, commentaire ; traduction	déclaration	Erklärung	63	644
24357	ἀποπλέω	a)pople/w	sail away	ἀποπλέω	s'éloigner par mer ; revenir par mer	Naviguer	wegsegeln	351	645
6790	Μέμνων	*me/mnwn	the Steadfast or Resolute	Μέμνων [gens : ονος (ὁ) ]	Memnôn	inébranlable ou résolu	die Standhaftigkeit oder Entschlossenheit	63	645
59444	καλλωπίζω	kallwpi/zw	beautify the face	καλλωπίζω	embellir	Embellir le visage	Verschönere das Gesicht	42	645
29492	βουλή	boulh/	advice, will; council	βουλή [gens : ῆς (ἡ) ]	ce qu'on veut ; ce qu'on peut vouloir ou ce qu'il faut vouloir ; conseil, assemblée délibérante	conseils, volonté; conseil	Rat, Wille; Rat	1596	646
56364	ἥμισυς	h(/misus	half	ἥμισυς [des : εια, υ, gens : εος subst. adv. ]	demi, qui forme la moitié	moitié	Hälfte	530	646
32610	διάφορος	dia/foros	different, superior	διάφορος [des : ος, ον subst. ]	qui diffère ; qui diffère d'avis, de sentiment	différent, supérieur	anders, überlegen	422	646
75952	ὁμοιότης	o(moio/ths	likeness	ὁμοιότης [gens : ητος (ἡ) ]	similitude, ressemblance	ressemblance	Ähnlichkeit	155	646
5766	Κορνήλιος	*kornh/lios		Κορνήλιος [gens : ου (ὁ) ]	Cornēlius, (h. rom.)	Cornēlius, (h. rom.)		111	646
76980	ὀλέθριος	o)le/qrios	destructive, deadly	ὀλέθριος [des : ος, ον ]	qui cause la perte ou la mort, funeste, fatal ; malheureux, misérable	destructeur, mortel	destruktiv, tödlich	87	647
50187	εἰκοστή	ei)kosth/		ἡ εἰκοστή (in εἰκοστός) [des : ή, όν, ]	la 20 partie	la 20 partie		58	647
26414	ἀστραπή	a)straph/	a flash of lightning, lightning	ἀστραπή [gens : ῆς (ἡ) ]	éclair ; lueur d'une lampe	un éclair, un éclair	ein Blitz, ein Blitz	57	647
15021	ἀμαχεί	a)maxei/	without stroke of sword	ἀμαχεί [adv. ]	sans combat ; sans conteste	Sans coup d'épée	Ohne Schwert	42	647
48129	ἐπιμέλεια	e)pime/leia	care bestowed upon	ἐπιμέλεια [gens : ας (ἡ) ]	soin, sollicitude ; surveillance, gouvernement, administration ; application, étude, science	Soins dispensés	Sorgfalt verliehen	537	648
105938	σωφρονέω	swfrone/w	be temperate, be moderate, be chaste	σωφρονέω	avoir l'esprit ou le corps sain	être tempéré, être modéré, être chaste	sei gemäßigt, sei gemäßigt, sei keusch	311	648
71836	μεταφέρω	metafe/rw	carry across	μεταφέρω	transporter ; porter en revenant sur ses pas, rapporter, ramener, revenir sur	Traverser	Durchführen	181	648
19170	ἀνθέω	a)nqe/w	to blossom, bloom	ἀνθέω [tr. intr. ]	faire pousser, faire croître	fleurir, fleurir	blühen, blühen	63	648
* 82859	πεδιάς	pedia/s	flat, level	πεδιάς [gens : άδος subst. adj. f. ]@ἡ πεδιάς (in πεδιάς) [gens : άδος subst. adj. f. ]	de plaine, qui est en plaine (route)@plaine	plat, de niveau	flach, eben	102	334
? 7902	Πεδιάς	*pedia/s	flat	πεδιάς [gens : άδος subst. adj. f. ]@ἡ πεδιάς (in πεδιάς) [gens : άδος subst. adj. f. ]	de plaine, qui est en plaine (route)@plaine	appartement	Wohnung	3	731
* 82855	πεδίον	pedi/on	plain	πεδίον [gens : ου (τὸ) ]@᾿Ράριον πεδίον < Ῥάριον [gens : ου (τὸ) ]	plaine@la plaine de Rharos ou Raros	plaine	Ebene	1069	330
? 82730	πέδιον	pe/dion	Dim. of πέδη (a fetter)	πεδίον [gens : ου (τὸ) ]@᾿Ράριον πεδίον < Ῥάριον [gens : ου (τὸ) ]	plaine@la plaine de Rharos ou Raros	dim. de πέδη (un enchaînement)	dim. von πέδη (eine Fessel)	3	205
? 7901	Πεδίον	*pedi/on	plain	πεδίον [gens : ου (τὸ) ]@᾿Ράριον πεδίον < Ῥάριον [gens : ου (τὸ) ]	plaine@la plaine de Rharos ou Raros	plaine	Ebene	3	730
82888	πείθω	pei/qw	persuade, mid. obey, trust	πείθω [tr. intr. ]	se fier, se confier, s'en remettre à	persuader, au milieu. obéissez, faites confiance	überzeugen, Mitte. gehorche, vertraue	4329	363
7928	Πειθώ	*peiqw/	Persuasion	Πειθώ [gens : όος-οῦς (ἡ) ]	Peithô	Persuasion	Überzeugung	3	757
