27251	αἰαῖ	ai)ai=	ah!	αἰαῖ > αἶ	ah ! hélas !	ah!	Ah!	160	459
4555	Φαρνάκης	*farna/khs		Φαρνάκης [gens : ου (ὁ) ]	Pharnakès (Pharnace)	Pharnakès (Pharnace)		75	459
51042	εὔρωστος	eu)/rwstos	stout	εὔρωστος [des : ος, ον, ]	fort, robuste, vigoureux	bière	Stout	54	459
81960	παρατρέχω	paratre/xw	to run by	παρατρέχω	courir en passant auprès de ou le long de ; courir aux côtés de ; dépasser en courant, surpasser à la course ; courir vers	courir par	vorbeirennen	50	459
68533	λῃστεία	lh|stei/a	robbery	λῃστεία [gens : ας (ἡ) ]	brigandage, piraterie	vol	Raub	46	459
77816	ὀρούω	o)rou/w	rush, spring	ὀρούω	se lever vivement, se dresser, et le gén. ; s'élancer impétueusement	précipitation, printemps	Eile, Frühling	43	459
111931	ὑπόγυιος	u(po/guios	nigh at hand	ὑπόγυιος [des : ος, ον, ]	qui est sous la main	À portée de main	Nahe bei der hand	43	459
86107	πλήν	plh/n	except (+ gen.)	πλήν [adv. prép. ]	excepté ; excepté	sauf (+ gén.)	außer (+ gen.)	1592	460
31367	δίκτυον	di/ktuon	net	δίκτυον [gens : ου (τὸ) ]	filet	net	Netz	77	460
69566	λωβάομαι	lwba/omai	to treat despitefully, to outrage, maltreat	λωϐάομαι < λωϐάω	outrager ; nuire à, endommager	à traiter malgré lui, à outrer, à maltraiter	verächtlich behandeln, empören, misshandeln	65	460
68534	λῃστεύω	lh|steu/w	practise robbery	λῃστεύω	faire métier de brigand ou de pirate ; piller, voler	pratiquer le vol	Raub üben	59	460
33450	διανομή	dianomh/	distribution	διανομή [gens : ῆς (ἡ) ]	distribution, partage ; direction	Distribution	Verteilung	52	460
103696	συλλαμβάνω	sullamba/nw	rally, take up, put together, comprehend	συλλαμϐάνω	prendre ensemble, rassembler, réunir ; comprimer, réunir ou fermer en étreignant, étreindre ; prendre avec soi, emporter, emmener ; embrasser par la pensée, comprendre ; concevoir, devenir enceinte ; prendre avec qqn, mettre la main avec qqn, aider, assister, secourir ; mettre la main à... avec..., saisir avec, aider à, prendre une part de qqe ch. ; aider, assister	rassembler, reprendre, assembler, comprendre	sammeln, aufnehmen, zusammenstellen, verstehen	574	461
44821	ἐντολή	e)ntolh/	an injunction, order, command, behest	ἐντολή [gens : ῆς (ἡ) ]	ordre, instruction	une injonction, un ordre, un commandement, une injonction	eine einstweilige Verfügung, Befehl, Befehl, Befehl	250	461
78853	οὐρά	ou)ra/	the tail	οὐρά [gens : ᾶς (ἡ) ]	queue des animaux	la queue	der Schweif	92	461
97495	σαφής	safh/s	clear, plain, distinct	σαφής [des : ής, ές ]	clair, manifeste, évident ; véritable, sûr, en qui on peut avoir confiance	clair, clair, distinct	klar, klar, deutlich	1256	462
93387	προσεύχομαι	proseu/xomai	to offer prayers	προσεύχομαι	adresser une prière ; demander par une prière	offrir des prières	Gebete anbieten	132	462
41702	ἐκσῴζω	e)ksw/|zw	preserve from danger	ἐκσῴζω [tr. intr. ]	sauver de	Préserver du danger	Vor Gefahren bewahren	58	462
68536	λῃστήριον	lh|sth/rion	band of robbers	λῃστήριον [gens : ου (τὸ) ]	troupe de brigands ; lieu de refuge de brigands, nid de pirates ; brigandage	bande de voleurs	Bande von Räubern	51	462
65169	κόρυς	ko/rus	a helmet, helm, casque	κόρυς [gens : υθος (ἡ) ]	casque ; tête	un casque, un casque, un casque	ein Helm, Helm, Casque	78	178
5692	Κόρυς	*ko/rus	helmet	Κόρυς [(ὁ) ]	Korys, (fl.)	casque	Helm	3	572
? 65930	κούρητες	kou/rhtes	young men	οἱ Κουρῆτες (in 2 Κουρής) [gens : ῆτος, subst. adj. m. ]	les Kourètes (Curètes)	les jeunes hommes	junge Männer	3	939
5798	Κουρῆτες	*kourh=tes	the Curetes, a tribe in Aetolia	οἱ Κουρῆτες (in 2 Κουρής) [gens : ῆτος, subst. adj. m. ]	les Kourètes (Curètes)	les Curètes, une tribu en Étolie	die Kureten, ein Stamm in Ätholien	79	678
66121	κρατερός	kratero/s	strong, powerful, mighty	κρατερός [des : ά, όν ]	fort	fort, puissant, puissant	stark, mächtig, mächtig	245	106
5825	Κρατερός	*kratero/s	strong	Κρατερός [gens : οῦ (ὁ) ]	Kratéros (Cratère)	fort	stark	10	705
