13578	ἀγωνίζομαι	a)gwni/zomai	fight, struggle	ἀγωνίζομαι	concourir dans les jeux publics, lutter, disputer le prix ; combattre, lutter ; être l'objet d'une lutte, d'un combat ; être débattu	lutte, lutte	kämpfen, kämpfen	680	233
82758	πέλω	pe/lw	to come into existence, become, be	πέλω	se mouvoir ; de là partait un timon d'argent ; se mouvoir dans un lieu, se trouver, être avoir coutume d'être, être ordinairement ; devenir	pour exister, devenir, être	entstehen, werden, sein	287	233
2281	Ἐφέσιος	*)efe/sios	of Ephesus	Ἐφέσιος [des : α, ον, ]	d'Éphèse.	d'Ephèse	von Ephesus	120	233
114786	χθές	xqe/s	yesterday	χθές [adv. ]	hier	hier	gestern	112	233
31140	δήποτε	dh/pote	at some time, once upon a time	δήποτε [adv. ]	quelque jour, quelquefois	à un moment donné, il était une fois	Es war einmal	69	233
4329	Εὐκλείδης	*eu)klei/dhs		Εὐκλείδης [gens : ου (ὁ) ]	Eukleidès (Euclide)	Eukleidès (Euclide)		56	233
30105	ξενολογέω	cenologe/w	enlist foreign troops	ξενολογέω	rassembler des troupes étrangères, recruter des mercenaires ; recueillir	Recruter des troupes étrangères	Gewinnt ausländische Truppen	50	233
17729	ἀναλογίζομαι	a)nalogi/zomai	reckon up	ἀναλογίζομαι	récapituler ; raisonner ou conjecturer par analogie ; calculer, conjecturer	Comptez-vous	Rechnen	47	233
23942	ἀποκαλύπτω	a)pokalu/ptw	to uncover	ἀποκαλύπτω [tr. intr. ]	découvrir (une partie de son corps)	dévoiler	aufdecken	47	233
107576	τιμωρία	timwri/a	help, vengeance, torture	τιμωρία [gens : ας (ἡ) ]	secours, protection ; châtiment	aide, vengeance, torture	Hilfe, Rache, Folter	676	234
31141	δήπου	dh/pou	perhaps, maybe; surely	δήπου [adv. ]	sans doute, je suppose	peut-être; sûrement	wohlmöglich; sicherlich	660	234
42502	ἐμποδίζω	e)mpodi/zw	to put the feet in bonds, to fetter	ἐμποδίζω	mettre les pieds dans une entrave, entraver ; faire obstacle à, embarrasser, empêcher	mettre les pieds dans les liens, enchaîner	die Füße in Fesseln legen, fesseln	126	234
51848	εὐλογέω	eu)loge/w	speak well of, praise; bless, praise (a god)	εὐλογέω	parler avec bienveillance ; prononcer une imprécation	parle bien, louange; bénissez, louez (un dieu)	spreche gut von, Lob; segne, lobe (ein Gott)	84	234
5354	Κένταυρος	*ke/ntauros	a Centaur	Κένταυρος [gens : ου (ὁ, ἡ) ]	centaure ; parties honteuses	un centaure	ein Zentaur	66	234
11511	ἄνισος	a)/nisos	unequal	ἄνισος [des : ος, ον ]	inégal ; inique, partial	inégal	ungleich	214	235
33225	διακωλύω	diakwlu/w	hinder	διακωλύω	faire obstacle à, empêcher	empêcher	behindern	157	235
13580	ἀγωνιάω	a)gwnia/w	contend eagerly	ἀγωνιάω	lutter, rivaliser ; s'agiter, s'inquiéter, craindre	Contentez avec impatience	Kämpfen eifrig	104	235
75535	ὅρκιον	o(/rkion	an oath	τὸ ὅρκιον (in ὅρκιος) [des : α, ον, subst. ]	serment ; gage d'un serment	un serment	ein Eid	88	235
! 86910	πολύγωνον	polu/gwnon	polygonal			polygonal	Polygonal	88	235
37833	ἔλευσις	e)/leusis	coming	ἔλευσις [gens : εως (ἡ) ]	venue, arrivée ; la venue de Jésus-Christ	Venir	Kommen	47	731
2323	Ἐλευσίς	*)eleusi/s	Eleusis, an old city of Attica	Ἐλευσίς [gens : ῖνος (ἡ) ]	Éleusis (auj. Elefsína) (v.)	Eleusis, une vieille ville d'Attique	Eleusis, eine alte Stadt von Attika	117	275
36985	ἑλίκη	e(li/kh	winding	ἑλίκη [gens : ης (ἡ) ]	spirale	enroulement	Gewunden	3	917
192	Ἑλίκη	*(eli/kh	Hélice	Ἑλίκη [gens : ης (ἡ) ]	Hélikè	Hélice	Hélice	53	192
? 36986	ἑλίκων	e(li/kwn	thread spun from the distaff to the spindle	Ἑλικών [gens : ῶνος (ὁ) ]@ἑλικών [gens : ῶνος (ὁ) ]	Hélikôn@instrument de musique à neuf cordes	Fil filé de la fente à la broche	Faden aus dem Spindel zur Spindel gesponnen	3	918
194	Ἑλικών	*(elikw/n		Ἑλικών [gens : ῶνος (ὁ) ]	Hélikôn	Hélikôn		52	194
