104293	συναγορεύω	sunagoreu/w	advocate	συναγορεύω	parler d'accord avec	avocat	befürworten	98	30
8225	Πολέμων	*pole/mwn		Πολέμων [gens : ωνος (ὁ) ]	Polémon	Polémon		94	30
57801	ἰάχω	i)a/xw	to cry, shout, shriek	ἰάχω [tr. intr. ]	faire retentir, faire entendre	pleurer, crier, hurler	weinen, schreien, kreischen	58	30
74299	ναυτικός	nautiko/s	naval	ναυτικός [des : ή, όν ]	qui concerne la navigation ou les navigateurs, naval, nautique ; qui a l'expérience de la navigation, propre à la navigation	naval	Marine-	613	31
69135	λογισμός	logismo/s	counting, calculation	λογισμός [gens : οῦ (ὁ) ]	compte, calcul ; compte, calcul , raisonnement, réflexion	comptage, calcul	Zählen, Berechnen	468	31
91928	προδότης	prodo/ths	traitor	προδότης [gens : ου (ὁ) ]	traître ; déserteur	traitre	Verräter	189	31
3103	Αἴγισθος	*ai)/gisqos	Aegisthus, son of Thyestes, and cousin of Agamemnon	Αἴγισθος [gens : ου (ὁ) ]	Ægisthos (Égisthe)	Égisthe, fils de Thyeste et cousin d'Agamemnon	Aegisthus, Sohn von Thyestes und Cousin von Agamemnon	104	31
76363	ὄνυξ	o)/nuc	talons, claws, nails	ὄνυξ [gens : υχος (ὁ) ]	ongle	serres, griffes, clous	Krallen, Krallen, Nägel	77	31
34045	διδαχή	didaxh/	teaching	διδαχή [gens : ῆς (ἡ) ]	enseignement, instruction	enseignement	Lehren	58	31
72244	μετρέω	metre/w	measure, traverse	μετρέω [tr. ]	mesurer	mesurer, traverser	messen, durchqueren	940	32
50611	εἰσβάλλω	ei)sba/llw	throw into, put into	εἰσϐάλλω [tr. intr. ]	jeter dans	jeter dans, mettre dans	hineinwerfen, hineinlegen	290	32
49571	ἐρίζω	e)ri/zw	to strive, wrangle, quarrel	ἐρίζω	se quereller, être en querelle ou en lutte ; disputer, lutter, rivaliser (dans un concours, dans une lutte courtoise, etc.) ; discuter	lutter, se disputer, se quereller	streben, streiten, streiten	113	32
107374	τήκω	th/kw	to melt, melt down	τήκω [tr. intr. ]	se liquéfier, fondre	fondre, fondre	schmelzen, schmelzen	102	32
11306	ἄλφιτον	a)/lfiton	peeled	ἄλφιτον [gens : ου (τὸ) ]	farine d'orge ; poudre, poussière (d'une pierre pulvérisée)	pelé	geschält	91	32
20630	ἀντιάζω	a)ntia/zw	to meet face to face	ἀντιάζω	aller au-devant de ; rencontrer, obtenir	rencontrer face à face	von Angesicht zu Angesicht treffen	87	32
24768	ἀποτειχίζω	a)poteixi/zw	wall off	ἀποτειχίζω	séparer au moyen d'un mur, élever un retranchement pour fortifier ; raser des fortifications	Mur	Abwischen	65	32
33022	διαγορεύω	diagoreu/w	declare	διαγορεύω	parler de façon à distinguer nettement ; exposer ou expliquer en détail ; parler contre	déclarer	erklären	48	32
38166	ἔπηλυς	e)/phlus	one who comes to (a place); incomer, stranger, foreigner	ἔπηλυς [des : υς, υ, gens : υδος ]	qui arrive, qui vient du dehors ; étranger	celui qui vient à (un endroit); entrant, étranger, étranger	einer, der zu (einem Ort) kommt; Incomer, Fremder, Ausländer	43	32
74300	ναυτιλία	nautili/a	sailing, seamanship	ναυτιλία [gens : ας (ἡ) ]	transport par mer, navigation ; navire	voile, matelotage	Segeln, Seemannschaft	41	32
27194	αἴξ	ai)/c	goat	αἴξ [gens : αἰγός (ὁ, ἡ) ]	chèvre	chèvre	Ziege	208	402
? 11179	ἄιξ	a)/ic	rapid motion, flight	αἴξ [gens : αἰγός (ὁ, ἡ) ]@ἄϊξ [gens : ἄϊκος (ἡ) ]	chèvre@tourbillon	tourbillon		3	929
27305	αἰγιαλός	ai)gialo/s	the sea-shore, beach, strand	αἰγιαλός [gens : οῦ (ὁ) ]	bord de la mer, rivage, grève	le bord de mer, plage, brin	das Meer, Strand, Strand	148	513
3166	Αἰγιαλός	*ai)gialo/s	Aegialus	Αἰγιαλός [gens : οῦ (ὁ) ]	Ægialos	Aegialus	Aegialus	29	94
3194	Αἰνείας	*ai)nei/as	Aeneas	Αἰνείας [gens : ου (ὁ) ]	Énée	Énée	Äneas	149	122
? 1195	Ἀινείας	*)ainei/as		Αἰνείας [gens : ου (ὁ) ]	Énée			3	171
