38601	ἐξαρτάω	e)carta/w	hang upon	ἐξαρτάω	suspendre à ; faire dépendre de, rattacher à ; s'attacher à ; suspendre sur soi, attacher sur soi	raccrocher	Aufhängen	45	462
86109	πλήθω	plh/qw	to be or become full	πλήθω [tr. intr. ]	remplir	être ou devenir plein	voll sein oder werden	41	462
57210	ἵστημι	i(/sthmi	make to stand, set	ἵστημι [tr. intr. ]	placer debout ; soulever, pousser en avant ou en haut ; fixer, immobiliser ; se placer debout ; se tenir debout ; dresser pour soi, dresser	faire se lever, mettre	zum Stehen bringen, setzen	2563	463
103698	συλλέγω	sulle/gw	collect	συλλέγω	rassembler, ramasser, réunir ; former par la réunion de plusieurs choses	collecte	sammeln	570	463
86110	πλήρης	plh/rhs	full of, infected	πλήρης [des : ης, ες, ]	plein	plein de, infecté	voll von, infiziert	333	463
26230	ἀσπάζομαι	a)spa/zomai	to welcome kindly, bid welcome, greet	ἀσπάζομαι	attirer à soi	accueillir chaleureusement, offrir la bienvenue, saluer	freundlich begrüßen, willkommen heißen, grüßen	325	463
68537	λῃστής	lh|sth/s	a robber, plunderer	λῃστής [gens : οῦ (ὁ) ]	voleur, brigand ; pirate	un voleur, un pilleur	ein Räuber, Plünderer	267	463
30338	δάκνω	da/knw	bite; sting	δάκνω	mordre	mordre; piquer	beißen; Stachel	182	463
48975	ἐπιτροπεύω	e)pitropeu/w	to be a trustee, administrator, guardian, governor	ἐπιτροπεύω	être intendant ou gouverneur ; accorder, assigner	être administrateur, administrateur, tuteur, gouverneur	ein Treuhänder, Administrator, Vormund, Gouverneur zu sein	128	463
84058	περίφοβος	peri/fobos	in great fear	περίφοϐος [des : ος, ον, ]	très effrayé	En grande peur	In großer furcht	41	463
24176	ἀπολύω	a)polu/w	loose from, mid. redeem	ἀπολύω [tr. intr. ]	délier, détacher ; mettre au jour ; être mis au jour ; libérer un captif moyennant rançon ; absoudre qqn d'une accusation ; acquitter (une dette), payer ; congédier, renvoyer, licencier (une armée) ; affranchir, libérer ; être indépendant, être absolu ; absolu ; écarter de soi ; délivrer ; se détacher, se séparer ; s'éloigner, partir	lâche de, milieu. racheter	lose von, Mitte. einlösen	698	464
75770	ὁμιλέω	o(mile/w	to be in company with, consort with	ὁμιλέω [intr. ]	être en relations, avoir commerce avec ; se rassembler, se rencontrer ; se rencontrer, en venir aux mains ; avoir commerce avec ; fréquenter (un lieu), séjourner dans, parcourir ; se livrer d'ordinaire à une occupation, s'adonner à	être en compagnie de	in Gesellschaft sein mit	290	464
100573	στολή	stolh/	an equipment, armament	στολή [gens : ῆς (ἡ) ]	équipement, ajustement ; armée	un équipement, un armement	eine Ausrüstung, Bewaffnung	189	464
35502	δύσκολος	du/skolos	hard to satisfy with food	δύσκολος [des : ος, ον ]	dont l'estomac est difficile	Difficile à satisfaire avec la nourriture	Schwer zu essen mit dem Essen	132	464
86111	πλήρωμα	plh/rwma	that which fills	πλήρωμα [gens : ατος (τὸ) ]	tout ce qui remplit ou complète	Celui qui remplit	Das, was füllt	98	464
50003	εἴδομαι	ei)/domai	are visible, appear	εἴδομαι > *εἴδω	se faire voir ; se rendre semblable	sont visibles, apparaissent	sichtbar sind, erscheinen	89	464
5584	Κλεόμβροτος	*kleo/mbrotos		Κλεόμϐροτος [gens : ου (ὁ) ]	Kléombrotos	Kléombrotos		63	464
88166	πρεσβεύω	presbeu/w	be the elder/ambassador	πρεσϐεύω [tr. intr. ]	être très âgé ou le plus âgé ; être plus respectable, être supérieur par le rang ou le mérite ; respecter comme le plus âgé, respecter, vénérer ; prendre soin de, s'occuper avec sollicitude de ; être ambassadeur ou député ; traiter en qualité d'ambassadeur, négocier comme député ; être député ou ambassadeur ; envoyer une ambassade	être l'aîné / ambassadeur	sei der Älteste / Botschafter	427	465
12783	ἀφανής	a)fanh/s	unseen, invisible, viewless	ἀφανής [des : ής, ές adv. ]	non apparent	invisible, invisible, sans vue	unsichtbar, unsichtbar, blicklos	285	465
66190	κρείων	krei/wn	ruling, ruler	κρείων [gens : οντος (ὁ) ]	le plus fort	décision, règle	Entscheidung, Herrscher	90	175
5838	Κρείων	*krei/wn	Creon, a king of Thebes	Κρείων > Κρέων	Kréôn (Créon)	Créon, un roi de Thèbes	Kreon, ein König von Theben	3	718
66176	κρέων	kre/wn	ruler	κρέων > κρείων [gens : οντος (ὁ) ]	le plus fort	règle	Herrscher	3	161
5837	Κρέων	*kre/wn	Creon, a king of Thebes	Κρέων [gens : οντος (ὁ) ]	Kréôn (Créon)	Créon, un roi de Thèbes	Kreon, ein König von Theben	109	717
? 66246	κρήτη	krh/th	chalk	Κρήτη [gens : ης (ἡ) ]	î. de Crète (auj. Kríti, Candia)	craie	Kreide	3	231
5851	Κρήτη	*krh/th	Crete	Κρήτη [gens : ης (ἡ) ]	î. de Crète (auj. Kríti, Candia)	Crète	Kreta	266	731
