12086	ἄψυχος	a)/yuxos	lifeless, inanimate	ἄψυχος [des : ος, ον ]	sans souffle, sans vie ; sans cœur, lâche	sans vie, inanimé	leblos, leblos	102	792
* 21390	ἀόριστος	a)o/ristos	without boundaries	ἀόριστος [des : ος, ον, ]@ὁ ἀόριστος (in ἀόριστος) [des : ος, ον, ]	non limité@l'aoriste	Sans frontières	Ohne Grenzen	85	792
2840	Ἰωνικός	*)iwniko/s	Ionic, Ionian	Ἰωνικός [des : ή, όν, (τὸ) ]	d'Ionie, ionien, ionique	Ionique, Ionienne	Ionisch, ionisch	43	792
106082	σχηματίζω	sxhmati/zw	assume a certain form, figure, posture	σχηματίζω [tr. intr. ]	donner une figure, une forme, une position, une attitude ; prendre une position, opérer une conversion ; figurer des pas de danse ; orner de figures, de ciselures ; planter ou provigner dans une position déterminée ; affecter le corps d'une certaine façon, se trouver dans un certain état de maladie, éprouver la maladie de telle ou telle façon ; employer des figures de rhétorique, orner de figures de style ; former, façonner, orner pour soi ; faire croire qqe ch. qui n'est pas ; se démener, faire des gestes, gesticuler ; prendre un extérieur, se donner une contenance, feindre ; se former, prendre une position, opérer une conversion ; exécuter des figures de danse, danser ; prendre une position, entrer en conjonction	assumer une certaine forme, figure, posture	eine bestimmte Form, Figur, Haltung annehmen	41	792
115348	χωρίον	xwri/on	place, spot, country	χωρίον [gens : ου (τὸ) ]	emplacement	lieu, tache, pays	Ort, Ort, Land	1703	793
44123	ἐνδέχομαι	e)nde/xomai	to take upon oneself	ἐνδέχομαι	être admissible, être permis, possible	prendre sur soi	auf sich nehmen	620	793
64757	κληρονομέω	klhronome/w	inherit	κληρονομέω	recevoir en héritage une part de, hériter de ; être institué héritier ; laisser pour héritier	hériter	erben	86	793
115349	χωρίς	xwri/s	separately, apart, without	χωρίς [adv. prép. ]	séparément	séparément, à part, sans	getrennt, getrennt, ohne	1016	794
99877	σπουδάζω	spouda/zw	make haste, be eager, do hastily	σπουδάζω	être empressé, s'empresser ; être sérieux	se hâter, être impatient, faire hâte	beeile dich, sei eifrig, tue es hastig	602	794
17266	ἀναβάλλω	a)naba/llw	(to throw up;) strike up (a song); delay	ἀναϐάλλω	lancer de bas en haut ; lancer en arrière	(vomir;) frapper (une chanson); retard	(sich übergeben;) aufschlagen (ein Lied); verzögern	182	794
73010	μόγις	mo/gis	barely, scarcely	μόγις [adv. ]	avec peine ; à peine	à peine, à peine	kaum, kaum	149	794
79188	πάτρα	pa/tra	fatherland, native land, country, home	πάτρα [gens : ας (ἡ) ]	patrie ; descendance, lignée, race	patrie, terre natale, pays, maison	Vaterland, Heimat, Land, Heimat	127	794
25533	ἀριστεύω	a)risteu/w	to be best	ἀριστεύω [tr. intr. ]	être le meilleur ou le plus brave, exceller	Être le meilleur	Am besten sein	90	794
92693	προπάροιθε	propa/roiqe	before, in front of	προπάροιθε [adv. prép. ]	en avant, devant ; auparavant, autrefois ; en avant de, devant ; avant	avant, devant	vorher vor	89	794
64758	κληρονομία	klhronomi/a	inheritance	κληρονομία [gens : ας (ἡ) ]	participation à un héritage, droit d'hérédité ; possession	héritage	Erbe	65	794
59593	καμπύλος	kampu/los	bent, crooked, curved	καμπύλος [des : η, ον subst. ]	courbe, courbé, recourbé (arc, char, charrue, etc.)	courbé, tordu, courbé	gebogen, krumm, gebogen	42	794
99878	σπουδαῖος	spoudai=os	earnest, serious	σπουδαῖος [des : α, ον ]	empressé, diligent	sérieux, sérieux	ernst, ernst	408	795
44125	ἐνδεής	e)ndeh/s	in need of; deficient	ἐνδεής [des : ής, ές ]	qui manque de ; inférieur à	a besoin de; déficient	bedürftig; mangelhaft	245	795
98471	σιμός	simo/s	snub-nosed	σιμός [des : ή, όν ]	qui a le nez camus, camard ; qui se recourbe en formant une dépression	Snub-noed	Snub-nosed	45	414
9190	Σῖμος	*si=mos	Flat-nose	Σῖμος [gens : ου (ὁ) ]	Simos, (h.)	Nez plat	Flache Nase	17	995
98685	σκαιός	skaio/s	left, on the left side	σκαιός [des : ά, όν ]	situé à gauche, gauche ; oblique, tortueux	à gauche, à gauche	links auf der linken Seite	92	626
? 9269	Σκαιός	*skaio/s	left	σκαιός [des : ά, όν ]@Σκαῖος [gens : ου (ὁ) ]	situé à gauche, gauche ; oblique, tortueux@Skæos, (h.)	la gauche	links	3	50
9267	Σκαῖος	*skai=os		Σκαῖος [gens : ου (ὁ) ]	Skæos, (h.)	Skæos, (h.)		5	48
98830	σκευοφόρος	skeuofo/ros	carrying baggage	σκευοφόρος [des : ος, ον, ]	qui porte des bagages	transport de bagages	Gepäck tragen	72	771
? 98827	σκευόφορος	skeuo/foros	carrying	σκευοφόρος [des : ος, ον, ]	qui porte des bagages	Transportant	Tragen	3	768
