17553	ἀνακάμπτω	a)naka/mptw	bend convexly	ἀνακάμπτω [tr. intr. ]	recourber, replier, se recourber	Plier convexe	Beugen Sie sich konvex	61	57
104320	συναίρω	sunai/rw	to take up together	συναίρω	lever ensemble ou avec	prendre ensemble	zusammen aufnehmen	55	57
76389	ὄρνεον	o)/rneon	a bird	ὄρνεον [gens : ου (τὸ) ]	oiseau	un oiseau	ein Vogel	43	57
38192	ἔθνος	e)/qnos	tribe, nation	ἔθνος [gens : εος-ους (τὸ) ]	toute classe d'êtres d'origine ou de condition commune	tribu, nation	Stamm, Nation	1515	58
* 55774	γλυκύς	gluku/s	sweet, pleasant	γλυκύς [des : εῖα, ύ subst. ]@ὁ γλυκύς (in γλυκύς) [des : εῖα, ύ subst. ]	doux@vin fait de raisins desséchés au soleil	doux, agréable	süß, angenehm	353	58
33048	διαίρεσις	diai/resis	divisibility	διαίρεσις [gens : εως (ἡ) ]	division, séparation	divisibilité	Teilbarkeit	135	58
7227	Μύσιος	*mu/sios	of Mysia, (Aesch.) subst. a Mysian dirge	Μύσιος [des : α, ον ]	de Mysie	de Mysie, (Aesch.) subst. un dirge de Mysie	von Mysia, (Aesch.) subst. ein mysianisches Klagelied	92	58
14430	ἀκώλυτος	a)kw/lutos	unhindered	ἀκώλυτος [des : ος, ον ]	non empêché, libre	Sans obstacle	ungehindert	63	58
6202	Λαμψακηνός	*lamyakhno/s		Λαμψακηνός [des : ή, όν ]	de Lampsaque	de Lampsaque		54	58
50638	εἰσέρχομαι	ei)se/rxomai	go in/into, enter	εἰσέρχομαι [(ἡ νόσος)]	entrer dans, entrer ; paraître en public ; entrer dans l'esprit ou dans le cœur	entrer / entrer, entrer	hineingehen / eintreten, eintreten	1049	59
38193	ἔθος	e)/qos	custom, habit	ἔθος [gens : εος-ους (τὸ) ]	coutume, usage	coutume, habitude	Sitte, Gewohnheit	632	59
76391	ὄρνις	o)/rnis	bird, omen	ὄρνις [(ὁ, ἡ ; v. la décl. ci-dessous)]	oiseau	oiseau, présage	Vogel, Omen	380	59
18581	ἀνεκτός	a)nekto/s	bearable, sufferable, tolerable	ἀνεκτός [des : ός, όν, ]	supportable, tolérable	supportable, supportable, tolérable	erträglich, erträglich, erträglich	83	59
74328	νέμω	ne/mw	distribute	νέμω	distribuer, partager ; attribuer à un troupeau la partie de pâturage où on le mène paître, faire paître, conduire au pâturage paître, (v.) ; avoir en son pouvoir, posséder, avoir, occuper ; occuper, détenir, diriger, conduire, gouverner, administrer ; tenir pour, regarder comme ; choisir pour, admettre comme ; partager, distribuer qqe ch. entre soi : partager, distribuer qqe ch. entre soi ; paître, aller au pâturage, se nourrir ; avoir en son pouvoir, conduire, guider, administrer	distribuer	verteilen	778	60
76392	ὄρνυμι	o)/rnumi	arouse, stir up	ὄρνυμι	faire se lever	éveiller, remuer	wecken, aufrühren	367	60
87761	πομπή	pomph/	procession, guidance	πομπή [gens : ῆς (ἡ) ]	action d'envoyer ; action de reconduire ou d'escorter	procession, orientation	Prozession, Führung	174	60
84679	περιλείπομαι	perilei/pomai	to be left remaining, remain over, survive	περιλείπομαι	être de reste, survivre	être laissé, rester, survivre	übrig bleiben, vorbei bleiben, überleben	65	60
48572	ἐπισεύω	e)piseu/w	to put in motion against, set upon	ἐπισεύω	pousser contre, exciter contre	mettre en mouvement contre,	in Bewegung setzen gegen, setzen auf	56	60
33050	διαίρω	diai/rw	to raise up, lift up	διαίρω [tr. intr. ]	se lancer à travers, traverser ; s'élever	lever, soulever	aufrichten, anheben	42	60
15492	ἀμφίς	a)mfi/s	on both sides; apart, asunder	ἀμφίς [adv. prép. ]	des deux côtés ; aux deux extrémités, séparément ; autour de ; à part de, loin de	sur les deux côtés; à part, en morceaux	auf beiden Seiten; auseinander auseinander	55	86
684	Ἄμφις	*)/amfis		Ἄμφις [des : -ιν gens : ιδος, (ὁ) ]	Amphis	Amphis		3	684
15708	ἀμφότερος	a)mfo/teros	both of two	ἀμφότερος [des : α, ον adv. ]	l'un et l'autre	les deux	beide von zwei	2292	302
1468	Ἀμφοτερός	*)amfotero/s	Amphoteros (name)	Ἀμφοτερός [gens : οῦ (ὁ) ]	Amphotéros, (h.)	Amphotéros (nom)	Amphoteros (Name)	3	444
? 1467	Ἀμφότερος	*)amfo/teros		ἀμφότερος [des : α, ον adv. ]@Ἀμφοτερός [gens : οῦ (ὁ) ]	l'un et l'autre@Amphotéros, (h.)			3	443
10790	ἁμός2	a(mo/s2	old word equiv. to τις	ἁμός [des : ή, όν ]	notre ; mon, ma	quelque	Sṃ-	75	541
