17805	ἀνανδρία	a)nandri/a	want of manhood	ἀνανδρία [gens : ας (ἡ) ]	manque de virilité ; perte de la virilité ; célibat des femmes	Manque de virilité	Mangel an Männlichkeit	77	309
112810	ὑποστροφή	u(postrofh/	turning about, wheeling round	ὑποστροφή [gens : ῆς (ἡ) ]	marche rétrograde, mouvement de retraite	se retournant, se retournant	sich umdrehen, herumrollen	66	309
70443	μέχρι	me/xri	to, up to, as far as	μέχρι [prép. ]	jusque	jusqu'à, dans la mesure du	bis, bis, bis	2598	310
109704	ὑμνέω	u(mne/w	to sing, laud, sing of	ὑμνέω [tr. intr. ]	retentir, résonner, se faire entendre	chanter, louer, chanter	singen, loben, singen von	181	310
82835	πέτομαι	pe/tomai	fly	πέτομαι	voler	mouche	Fliege	160	310
13655	ἀγχοῦ	a)gxou=	near, nigh	ἀγχοῦ [adv. prép. ]	près, auprès ; très près par la ressemblance, semblablement	proche, proche	in der Nähe, nahe	155	310
73552	μοχθηρία	moxqhri/a	bad condition, badness	μοχθηρία [gens : ας (ἡ) ]	état pénible, misère ; mauvaise qualité, insalubrité d'un lieu ; perversité, méchanceté	mauvais état, méchanceté	schlechter Zustand, Schlechtigkeit	82	310
114865	χρηματιστικός	xrhmatistiko/s	of or for traffic	χρηματιστικός [des : ή, όν ]	qui concerne la gestion ou la négociation des affaires ; qui concerne un oracle, d'oracle	de ou pour le trafic	von oder für den Verkehr	57	310
95288	θανατώδης	qanatw/dhs	indicating death	θανατώδης [des : ης, ες ]	qui est un indice de mort ; mortel	Indiquant la mort	Auf den Tod	54	310
82836	πέτρα	pe/tra	rock, cliffs, shelf of rock	πέτρα [gens : ας (ἡ) ]	rocher, roche	rocher, falaises, plateau de roche	Felsen, Klippen, Felsschelf	623	311
44671	ἐνθυμέομαι	e)nqume/omai	ponder	ἐνθυμέομαι	se mettre dans l'esprit ; réfléchir, combiner un plan ; déduire par un raisonnement	réflechir	Nachdenken	421	311
18833	ἀνήκεστος	a)nh/kestos	not to be healed, incurable, irreparable, fatal	ἀνήκεστος [des : ος, ον ]	incurable, irrémédiable ; pernicieux, funeste	ne pas être guéri, incurable, irréparable, fatal	nicht geheilt werden, unheilbar, irreparabel, tödlich	150	311
! 72528	μηχανάομαι	mhxana/omai	contrive, deceive			inventer, tromper	erfinden, täuschen	339	312
21940	ἀπεργάζομαι	a)perga/zomai	to finish off, turn out complete	ἀπεργάζομαι	achever une tâche ; porter à sa perfection, achever, accomplir ; amener à un état différent, transformer ; travailler, fabriquer, exécuter, construire (une statue, un mur, etc.) ; être actif ; être porté à sa perfection, être achevé ou accompli ; être façonné, exécuté ou mis en œuvre	pour finir, s'avérer complet	zum Abschluss komplett ausfallen	312	312
! 69418	λυμαίνομαι	lumai/nomai	outrage, maltreat			outrage, maltraitance	Empörung, Misshandlung	236	312
11592	ἄνωγα	a)/nwga	bid, command	ἄνωγα > ἀνώγω	commander, ordonner	soumission, commande	Gebot, Befehl	200	312
73554	μοχθηρός	moxqhro/s	suffering hardship	μοχθηρός [des : ά, όν ]	qui cause une souffrance ; qui supporte patiemment une épreuve, infortuné ; de mauvaise qualité	Difficultés de souffrance	Leidende Härte	148	312
55004	φωράω	fwra/w	search after a thief	φωράω	faire des perquisitions pour découvrir un objet volé ; prendre sur le fait un voleur, un malfaiteur qqconque ; retrouver un objet volé	Rechercher un voleur	Suche nach einem Dieb	105	312
52608	εὐτυχής	eu)tuxh/s	lucky, successful	εὐτυχής [des : ής, ές ]	heureux, qui prospère, qui réussit, (heureux par la richesse) ; qui assure le bonheur de	chanceux, réussi	Glück, erfolgreich	198	992
? 4458	Εὐτυχής	*eu)tuxh/s	successful	εὐτυχής [des : ής, ές ]	heureux, qui prospère, qui réussit, (heureux par la richesse) ; qui assure le bonheur de	réussi	erfolgreich	3	362
? 4456	Εὐτύχης	*eu)tu/xhs		εὐτυχής [des : ής, ές ]	heureux, qui prospère, qui réussit, (heureux par la richesse) ; qui assure le bonheur de			3	360
38277	ἔχιδνα	e)/xidna	an adder, viper	ἔχιδνα [gens : ης (ἡ) ]	vipère	un additionneur, vipère	ein Addierer, Viper	46	140
860	Ἔχιδνα	*)/exidna		Ἔχιδνα [gens : ης (ἡ) ]	Ekhidna	Ekhidna		3	860
? 52783	φαίαξ	fai/ac	Phaeacian	Φαίαξ [gens : ακος (ὁ) ]	Phæax, (h.) « le Phéacien »	Phaeacian	Phaeacian	3	141
4498	Φαίαξ	*fai/ac	a Phaeacian	Φαίαξ [gens : ακος (ὁ) ]	Phæax, (h.) « le Phéacien »	un phaeacien	ein Phaeacianer	118	402
