54689	φύσις	fu/sis	nature, origin	φύσις [gens : εως, (ἡ) ]	action de faire naître, formation, production ; nature, manière d'être ; nature	nature, origine	Natur, Herkunft	3543	1021
78378	οἰκειότης	oi)keio/ths	kindred, relationship	οἰκειότης [gens : ητος (ἡ) ]	parenté ; propriété du style	parenté, relation	Verwandtschaft, Beziehung	92	1021
52637	εὐωχέω	eu)wxe/w	to treat	εὐωχέω	traiter magnifiquement, régaler	traiter	behandeln	74	1021
56739	ἡμικύκλιον	h(miku/klion	semicircular	ἡμικύκλιον [gens : ου (τὸ) ]	demi-cercle ; tout objet ou dessin en forme de demi-cercle	Semi-circulaire	halbkreisförmig	64	1021
79417	παιωνίζω	paiwni/zw	chant the paean	παιωνίζω > παιανίζω	chanter un péan	Chante le paean	Sang den paean	43	1021
49536	ἐρητύω	e)rhtu/w	to keep back, restrain, check	ἐρητύω [tr. intr. ]	retenir, contenir	garder en arrière, restreindre, vérifier	zurückhalten, zurückhalten, überprüfen	40	1021
57769	ἴσχω	i)/sxw	hold; hold back, check, restrain	ἴσχω [tr. intr. ]	tenir ; retenir, arrêter, empêcher	tenir; retenir, vérifier, retenir	halt; zurückhalten, prüfen, zurückhalten	405	1022
71155	μεθύω	mequ/w	to be drunken with wine	μεθύω	être ivre ; être mouillé, trempé, inondé	Être ivre avec du vin	Mit Wein betrunken sein	106	1022
78379	οἰκειόω	oi)keio/w	to make one's own	οἰκειόω [tr. intr. ]	rendre familier	faire son propre	sich selbst machen	56	1022
37090	ἑνόω	e(no/w	make one	ἑνόω	rendre un, ramener à l'unité, unifier ; unir ; employer au singulier	faire un	Mach einen	44	1022
* 86674	πολέμιος	pole/mios	warlike, hostile, enemy	πολέμιος [des : α, ον : subst. ]@ὁ πολέμιος (in πολέμιος) [des : α, ον : subst. ]	de guerre, qui concerne la guerre ; ennemi de guerre ; ennemi@l'ennemi	guerrier, hostile, ennemi	kriegerisch, feindlich, feindlich	3877	1023
100106	στέργω	ste/rgw	to love	στέργω	aimer tendrement, chérir ; se contenter de, se résigner à, supporter ; désirer, souhaiter	aimer	lieben	189	1023
42267	ἐμφερής	e)mferh/s	answering to, resembling	ἐμφερής [des : ής, ές, ]	ressemblant, qui ressemble à	répondre à, ressemblant	antworten, ähnlich	55	1023
93948	προστρέπω	prostre/pw	to turn towards a god, to approach with prayer, supplicate	προστρέπω [tr. intr. ]	tourner vers ; se tourner vers ; se faire à soi-même un sujet de malédiction de, maudire	se tourner vers un dieu, s'approcher avec la prière, supplier	sich einem Gott zuwenden, sich mit Gebet nähern, flehen	11	1023
7168	Μοθώνη	*moqw/nh		Μοθώνη > Μεθώνη [gens : ης (ἡ) ]	Méthônè	Méthônè		9	1023
! 2047	Ἀρχέδαμος	*)arxe/damos						8	1023
6143	Λάτμος	*la/tmos		Λάτμος [gens : ου (ὁ) ]	Latmos (auj. Beşparmak Dağı) (mt.)	Latmos (auj. Beşparmak Dağı) (mt.)		7	1023
76331	ὄλυρα	o)/lura	a kind of grain, spelt	ὄλυρα [gens : ας (ἡ) ]	sorte de froment ou d'épeautre	une sorte de grain, épeautre	eine Art Getreide, Dinkel	6	1023
! 25764	ἀρτέομαι	a)rte/omai	to be prepared			être préparé	vorbereitet sein	5	1023
48511	ἐπιθυμητός	e)piqumhto/s	desired	ἐπιθυμητός [des : ή, όν ]	désiré ou désirable	voulu	Gewünscht	5	1023
