34414	δικαστής	dikasth/s	judge, juror	δικαστής [gens : οῦ (ὁ) ]	juge ; qui fait expier, vengeur	juge, juré	Richter, Juror	1341	400
59199	κακουργέω	kakourge/w	to do evil, work wickedness, deal basely	κακουργέω	agir d'une manière perverse	faire le mal, travailler la méchanceté, traiter avec bassesse	Böses tun, Bosheit wirken, niederträchtig handeln	137	400
2448	Ἐρασίστρατος	*)erasi/stratos		Ἐρασίστρατος [gens : ου (ὁ) ]	Érasistratos (Érasistrate)	Érasistratos (Érasistrate)		93	400
49939	ἐχθαίρω	e)xqai/rw	to hate, detest	ἐχθαίρω	haïr, détester	détester, détester	hassen, verabscheuen	48	400
24111	ἀπολαμβάνω	a)polamba/nw	take from	ἀπολαμϐάνω	retenir ; être retenu ; recevoir en échange, en retour ; recouvrer ; prendre des mains de, ôter ; prendre une part de, prendre par parties (p. opp. à prendre le tout) ; prendre à part ; écarter, détourner ; être détourné (de sa route) ; séparer, intercepter ; cesser de prendre ou de tenir, laisser en repos, lâcher	prendre de	entnehmen	515	401
44761	ἐντέλλω	e)nte/llw	enjoin, command	ἐντέλλω	recommander, commander, ordonner	enjoint, commande	befehlen, befehlen	227	401
6545	Λυκοῦργος	*lukou=rgos	Lycurgus	Λυκοῦργος [gens : ου (ὁ) ]	Lykourgos (Lycurgue) qui écarte ou qui tue les loups	Lycurgue	Lykurg	203	401
17897	ἀναπληρόω	a)naplhro/w	fill up	ἀναπληρόω	remplir complètement ; remplir de nouveau	remplir	auffüllen	75	401
48913	ἐπιτηρέω	e)pithre/w	to look out for	ἐπιτηρέω	observer attentivement, guetter, épier	chercher	Ausschau halten	64	401
33391	διαμπερές	diampere/s	through and through, right through, clean through	διαμπερές > διαμπερής	qui traverse d'outre en outre, qui transperce	à travers et à travers, à travers, nettoyer à travers	durch und durch, durch, sauber durch	61	401
! 47880	ἐπικηρυκεύομαι	e)pikhrukeu/omai	to send a message by a herald			envoyer un message par un héraut	eine Nachricht von einem Herold senden	52	401
59200	κακουργία	kakourgi/a	wickedness, villainy, malice	κακουργία [gens : ας (ἡ) ]	méfait	méchanceté, méchanceté, méchanceté	Bosheit, Schurkerei, Bosheit	47	401
111871	ὑπόδικος	u(po/dikos	brought to trial	ὑπόδικος [des : ος, ον ]	qui peut être cité en justice, responsable	Mis à l'épreuve	vor Gericht gebracht	43	401
62312	κατακτάομαι	katakta/omai	to get for oneself entirely, gain possession of	κατακτάομαι	acquérir, conquérir, posséder	pour se procurer entièrement, prendre possession de	ganz für sich selbst zu bekommen, in Besitz zu nehmen	52	402
15808	ἀμνημονέω	a)mnhmone/w	to be unmindful	ἀμνημονέω	être oublieux, oublier ; perdre le souvenir de, oublier ou omettre	Être méchant	Aufmerksam sein	42	402
54070	φλυαρέω	fluare/w	talk nonsense	φλυαρέω	dire des sornettes, bavarder à tort et à travers ; amuser par des sornettes	dire n'importe quoi	Blödsinn erzählen	41	402
24113	ἀπολαύω	a)polau/w	to enjoy, have the benefit of (+gen.)	ἀπολαύω	retirer une jouissance ou un profit de ; se faire un jeu de, se moquer de	pour en profiter, bénéficiez de (+ gén.)	zu genießen, haben Sie den Vorteil von (+ gen.)	232	403
78793	οὐδεπώποτε	ou)depw/pote	and not yet ever	οὐδεπώποτε [adv. ]	jamais jusqu'à présent, jamais encore	Et pas encore jamais	Und noch nicht	106	403
47882	ἐπικίνδυνος	e)piki/ndunos	in danger	ἐπικίνδυνος [des : ος, ον ]	qui n'est pas en sûreté, précaire ; dangereux, périlleux	en danger	in Gefahr	73	403
58300	ἰσοκρατής	i)sokrath/s	of equal power	ἰσοκρατής [des : ής, ές ]	qui a une puissance ou une force égale ; égal	D'un pouvoir égal	Von gleicher Macht	3	525
2786	Ἰσοκράτης	*)isokra/ths		Ἰσοκράτης [gens : ους (ὁ) ]	Isokratès (Isocrate)	Isokratès (Isocrate)		43	738
57759	ἴσος	i)/sos	equal in size, weight, or number; like	ἴσος [des : η, ον subst. adv. ]	égal	égal en taille, poids ou nombre; comme	gleich in Größe, Gewicht oder Anzahl; mögen	6273	1012
979	Ἶσος	*)=isos	Isus	Ἶσος [gens : ου (ὁ) ]	Isos	Isus	Ist uns	3	979
58401	ἰσχίον	i)sxi/on	the hip-joint	ἰσχίον [gens : ου (τὸ) ]	os du bassin où s'emboîte le fémur ; parties charnues autour de l'os du bassin, hanches ; partie saillante de l'os des fesses	l'articulation de la hanche	das Hüftgelenk	92	626
? 57765	ἴσχιον	i)/sxion	hip-joint	ἰσχίον [gens : ου (τὸ) ]	os du bassin où s'emboîte le fémur ; parties charnues autour de l'os du bassin, hanches ; partie saillante de l'os des fesses	articulation de la hanche	Hüftgelenk	3	1018
