92247	προγράφω	progra/fw	write before	προγράφω	écrire auparavant ; écrire en tête de ; faire savoir par un écrit exposé en public, afficher, placarder	Écrire avant	Vorher schreiben	132	350
94299	πρωτεύω	prwteu/w	to be the first	πρωτεύω	être le premier, tenir le premier rang	Pour être le premier	Das erste sein	106	350
26118	ἀσφαλής	a)sfalh/s	safe, steadfast	ἀσφαλής [des : ής, ές ]	qui ne glisse pas ou ne tombe pas ; qui est en sûreté ; qui met en sûreté	sûr, inébranlable	sicher, standhaft	858	351
78732	οὔποτε	ou)/pote	never	οὔποτε [adv. ]	jamais	jamais	noch nie	169	351
114906	χρηστήριον	xrhsth/rion	an oracle	χρηστήριον [gens : ou (τὸ) ]	oracle ; victime offerte en sacrifice	Un oracle	Ein Orakel	149	351
78733	οὔπω	ou)/pw	not yet	οὔπω [adv. ]	pas encore ; en aucune manière	pas encore	noch nicht	553	352
? 37445	ἑτοῖμος	e(toi=mos	at hand, prepared	ἕτοιμος [des : ος η, ον ]	réel, effectif	à portée de main, préparé	zur Hand vorbereitet	874	353
26120	ἀσφαλίζω	a)sfali/zw	fortify	ἀσφαλίζω [tr. intr. ]	assurer, fortifier (un lieu, un pays, etc.)	fortifier	stärken	100	353
55046	γάμος	ga/mos	marriage, wedding	γάμος [gens : ου (ὁ) ]	union ; fêtes d'un mariage, noces ; épouse ; mariage	mariage, mariage	Hochzeit	743	354
37446	ἑτοιμάζω	e(toima/zw	to make ready, prepare	ἑτοιμάζω [tr. intr. ]	préparer, disposer	préparer, préparer	bereit machen, vorbereiten	223	354
88055	πραγματεία	pragmatei/a	prosecution of business	πραγματεία [gens : ας (ἡ) ]	soin qu'on met à faire qqe ch., poursuite d'une affaire, occupation, application, étude ; peine, labeur, travail, affaire ; mouvement des affaires, embarras, difficultés	Poursuite des affaires	Verfolgung von Geschäften	183	354
98411	σιγή	sigh/	silence	σιγή [gens : ῆς (ἡ) adv. ]	silence, en silence ; réserve silencieuse, discrétion	silence	Schweigen	167	354
48866	ἐπιτείνω	e)pitei/nw	to stretch upon	ἐπιτείνω [tr. ]	étendre sur ; tendre	s'étirer	sich strecken	83	354
62264	κατακολουθέω	katakolouqe/w	follow after	κατακολουθέω	suivre de près ; s'accorder avec ; se conformer à, obéir à	Suivre après	Folge nach	40	354
17851	ἀναπαύω	a)napau/w	to make to cease, to stop	ἀναπαύω [tr. intr. ]	se reposer	faire cesser, arrêter	aufhören zu lassen, aufhören	229	355
106673	τέρας	te/ras	portent, monster	τέρας [gens : ατος (τὸ) ]	signe envoyé par les dieux, signe extraordinaire, présage effrayant, prodige ; chose monstrueuse	prodige, monstre	Vorzeichen, Monster	160	355
5475	Κίλιξ	*ki/lic	a Cilician	Κίλιξ [gens : ικος (ὁ, ἡ) ]	habitant ou originaire de Cilicie ; de Cilicie	Un cilicien	Ein Cilician	129	355
2403	Ἐπιδαύριος	*)epidau/rios	of or belonging to Epidauros	Ἐπιδαύριος [des : α, ον, ]	d'Épidaure	ou appartenant à Epidaure	von oder zu Epidauros gehörend	103	355
104618	συναυξάνω	sunauca/nw	increase	συναυξάνω	accroître avec ou en même temps	augmenter	erhöhen, ansteigen	56	355
55294	γέρων	ge/rwn	old	γέρων [gens : οντος (ὁ) subst. adj. ]	vieillard ; quenouille ; ancien, vieux ; le plus âgé de deux	vieux	alt	766	602
? 4894	Γέρων	*ge/rwn	old man	γέρων [gens : οντος (ὁ) subst. adj. ]@γερῶν > γέρας	vieillard ; quenouille ; ancien, vieux ; le plus âgé de deux@marque d'honneur	vieil homme	alter Mann	3	798
55590	γηραιός	ghraio/s	aged, in old age	γηραιός [des : ά, όν, ]	vieux, âgé	vieilli, dans la vieillesse	im Alter	84	898
? 4927	Γήραιος	*gh/raios		γηραιός [des : ά, όν, ]	vieux, âgé			3	831
? 55613	γίγας	gi/gas	giant	Γίγας [gens : αντος (ὁ) ]	les Géants	géant	Riese	3	921
4931	Γίγας	*gi/gas	the Giants	Γίγας [gens : αντος (ὁ) ]	les Géants	les géants	die Giganten	68	835
