25364	ἀργέω	a)rge/w	to be unemployed	ἀργέω	ne pas travailler, ne rien faire ; être réduit à l'inaction, être suspendu de son ministère	Être au chômage	Arbeitslos sein	48	627
44987	ἐπαφίημι	e)pafi/hmi	throw at	ἐπαφίημι > ἵημι	se jeter, s'élancer, s'épancher	Jeter à	Werfen	44	627
18126	ἀναστρέφω	a)nastre/fw	turn around	ἀναστρέφω [tr. intr. ]	tourner sens dessus dessous ; en revenant (sur ses pas)	tourner autour	Dreh dich um	336	628
55320	γείτων	gei/twn	one of the same land, neighbor	γείτων [des : ων, ον, subst. adj. ]	voisin, voisine	un même terrain, voisin	eines aus dem gleichen Land, Nachbar	229	628
41868	ἐλάτη	e)la/th	the silver fir, pinus picea	ἐλάτη [gens : ης (ἡ) ]	sapin ou bois de sapin ; objet en bois de sapin ; spathe enveloppant le fruit du palmier	le sapin argenté, pinus picea	die Weißtanne, Pinus Picea	48	628
1653	Ἀντίπατρος	*)anti/patros		Ἀντίπατρος [gens : ου (ὁ) ]	Antipatros (Antipater)	Antipatros (Antipater)		431	629
47071	ἐπίκειμαι	e)pi/keimai	lie on, to be closed, to lie nearby (off the coast of)	ἐπίκειμαι	être sur ; être posé devant ; être placé près de ; avoir sur soi, être recouvert de	s'allonger, être fermé, se coucher à proximité (au large de)	liegen, geschlossen sein, in der Nähe liegen (vor der Küste von)	339	629
71817	μεταδίδωμι	metadi/dwmi	give a share	μεταδίδωμι	communiquer	donner une part	einen Anteil geben	247	629
37729	ἔκπληξις	e)/kplhcis	consternation	ἔκπληξις [gens : εως (ἡ) ]	étonnement produit par un coup, épouvante, frayeur ; passion violente	consternation	Bestürzung	130	629
63563	καυχάομαι	kauxa/omai	speak loud	καυχάομαι	se vanter, se glorifier ; vanter	parle fort	sprich laut	52	629
104892	συνεισπίπτω	suneispi/ptw	rush in along with	συνεισπίπτω	tomber ou se précipiter ensemble dans	Se précipiter avec	Stürzen zusammen mit	41	629
19152	ἀνοχή	a)noxh/	holding back	ἀνοχή [gens : ῆς (ἡ) ]	action de tirer (de l'eau) ; action de retenir, arrêt, suspension	Retenir	zurückhalten	68	630
95611	θεοειδής	qeoeidh/s	divine of form	θεοειδής [des : ής, ές, ]	semblable aux dieux	divin de forme	göttlich der Form	52	630
57377	ἱκεσία	i(kesi/a	the prayer of a suppliant	ἱκεσία [gens : ας (ἡ) ]	prière d'un suppliant ; prière	La prière d'un suppliant	Das Gebet eines Bittstellers	48	630
37731	ἔκπλοος	e)/kploos	sailing out	ἔκπλοος [gens : όου-ου (ὁ) ]	départ d'un vaisseau ou sur un vaisseau ; lieu de départ d'un navire, passe d'un port	Naviguer	Segeln	50	631
41871	ἐλάττωμα	e)la/ttwma	a disadvantage	ἐλάττωμα < ἐλάσσωμα [gens : ατος (τὸ) ]	infériorité, désavantage ; dommage, perte ; défaite	un désavantage	ein Nachteil	48	631
81106	παράθεσις	para/qesis	juxtaposition	παράθεσις [gens : εως (ἡ) ]	action de placer à côté, de rapprocher, rapprochement ; action de placer auprès ; action de mettre de côté ou en réserve ; suggestion, exhortation ; sorte de lutte d'athlète	juxtaposition	Nebeneinander	44	631
10881	ἁρμόζω	a(rmo/zw	fit together, adapt	ἁρμόζω [tr. intr. ]	ajuster, adapter ; unir ; diriger, gouverner ; s'adapter, être ajusté, être proportionné, être d'accord ; il convient, il sied ; ajuster, mettre d'accord ; construire, fabriquer pour soi ; unir à soi	s'emboîter, s'adapter	zusammenpassen, anpassen	513	632
66647	κύβος	ku/bos	dice	κύϐος [gens : ου (ὁ) ]	objets en forme de cube	dé	Würfel	199	632
7718	Παλλάς	*palla/s	Pallas	Παλλάς [gens : άδος (ἡ) ]	Pallas	Pallas	Pallas	167	547
7608	Πάλλας	*pa/llas	youth	Πάλλας [gens : αντος (ὁ) ]	Pallante	jeunesse	Jugend	28	439
79689	παμπληθής	pamplhqh/s	in	παμπληθής [des : ής, ές ]	tous en masse ; tout à fait nombreux	dans	im	74	269
? 79687	παμπλήθης	pamplh/qhs		παμπληθής [des : ής, ές ]	tous en masse ; tout à fait nombreux			3	267
79049	πάνδημος	pa/ndhmos	of all the people, common, vulgar	πάνδημος [des : ος, ον ]	qui comprend le peuple entier ; commun à tout le peuple, public	de tout le monde, commun, vulgaire	von allen Menschen gemein, vulgär	52	657
? 7620	Πάνδημος	*pa/ndhmos	the whole body of	πάνδημος [des : ος, ον ]	qui comprend le peuple entier ; commun à tout le peuple, public	Tout le corps de	Der ganze Körper von	3	451
