50034	εἴσοδος	ei)/sodos	a way in, entrance	εἴσοδος [gens : ου (ἡ) ]	entrée ; revenu ou impôt	entrée, entrée	ein Weg hinein, Eingang	258	494
11780	ἄργυρος	a)/rguros	silver	ἄργυρος [gens : ου (ὁ) ]	argent ; argent monnayé	argent	Silber	220	494
111967	ὑπόληψις	u(po/lhyis	taking up	ὑπόληψις [gens : εως (ἡ) ]	action de succéder à qqn ; conception, pensée	Reprendre	Aufnahme	73	494
8690	Θέτις	*qe/tis	Thetis, a Nereid, married to Peleus, and the mother of Achilles	Θέτις [des : ιδι, ιν gens : ιδος, (ἡ) ]	Thétis	Thétis, un Néréide, marié à Pélée et à la mère d'Achille	Thetis, eine Nereide, verheiratet mit Peleus und der Mutter von Achilles	129	495
46931	ἐπίβουλος	e)pi/boulos	plotting against	ἐπίϐουλος [des : ος, ον, ]	qui machine contre, qui tend des pièges, insidieux	Complotant contre	Plotten gegen	66	495
83020	πελώριος	pelw/rios	gigantic	πελώριος [des : α, ον, ]	d'une grosseur énorme, extraordinaire, prodigieux, monstrueux, effrayant	gigantesque	riesig	63	495
86142	πλημμελέω	plhmmele/w	to make a false note in music	πλημμελέω	faire une fausse note ou une faute contre la mesure, commettre une faute, une erreur	faire une fausse note en musique	eine falsche Note in der Musik machen	60	495
34509	διόμνυμι	dio/mnumi	to swear solemnly, to declare on oath	διόμνυμι	prononcer un serment, jurer	prêter serment solennellement, déclarer sous serment	feierlich schwören, schwören	41	495
79916	πανοπλία	panopli/a	the full armour of an	πανοπλία [gens : ας (ἡ) ]	panoplie ou armure complète d'un hoplite (le bouclier, le casque, la cuirasse, les cuissards, l'épée et la lance)	l'armure complète d'un	die volle Rüstung eines	76	496
57243	ἱεράομαι	i(era/omai	to be a priest	ἱεράομαι > ἱεράω	consacrer au culte, se consacrer au culte, être prêtre ou prêtresse	Être prêtre	Ein Priester sein	61	496
85115	περιτέμνω	perite/mnw	to cut	περιτέμνω	couper tout autour	couper	schneiden	60	496
19019	ἀνόσιος	a)no/sios	unholy, profane	ἀνόσιος [des : ος, ον ]	impie, sacrilège ; qui n'a pas reçu la sépulture selon les rites	impie, profane	unheilig, profan	263	497
56215	γυμνάσιον	gumna/sion	bodily exercises	γυμνάσιον [gens : ου (τὸ) ]	lieu public pour les exercices du corps ; exercice	Exercices corporels	Körperliche Übungen	235	497
116076	ζηλωτής	zhlwth/s	emulator	ζηλωτής [gens : οῦ (ὁ) ]	qui a du zèle, du goût pour ; jaloux	Émulateur	Emulator	79	497
36561	δωροδοκέω	dwrodoke/w	accept as a present	δωροδοκέω	recevoir des présents, se laisser corrompre par des présents ; faire des présents pour corrompre, corrompre par des présents	Accepte comme cadeau	Akzeptiere als Geschenk	76	497
14869	ἀλόγιστος	a)lo/gistos	unreasoning, inconsiderate, thoughtless, heedless	ἀλόγιστος [des : ος, ον ]	irréfléchi, inconsidéré, déraisonnable ; incalculable	irraisonné, inconsidéré, irréfléchi, insouciant	unvernünftig, rücksichtslos, gedankenlos, achtlos	72	497
* 106815	τεκτονικός	tektoniko/s	practised	τεκτονικός [des : ή, όν, subst. ]@ὁ τεκτονικός (in τεκτονικός) [des : ή, όν, subst. ]	de charpentier@le charpentier ou le menuisier	exercé	geübt	43	497
56216	γυμνάζω	gumna/zw	to train naked, train in gymnastic exercise	γυμνάζω [(ὁ εὐφυής)]	mettre à nu pour les exercices du gymnase, exercer dans le gymnase ; exercer ; fatiguer, harasser, épuiser ; s'exercer dans le gymnase ; s'exercer	s'entraîner nu, s'entraîner à l'exercice de gymnastique	nackt trainieren, in Gymnastik trainieren	253	498
* 68291	λευκάς	leuka/s	mountain deadnettle	λευκάς [gens : άδος adj. f. ]@ἡ λευκάς (in λευκάς) [gens : άδος adj. f. ]	blanc@lamier, clair, éclatant	Deadsettle de montagne	Berg totnettle	3	219
? 6316	Λευκάς	*leuka/s	Leucas, ‘White rock,’ at the entrance of the nether world	Λευκὰς πέτρη [(ἡ) ]@λευκάς [gens : άδος adj. f. ]@ἡ λευκάς (in λευκάς) [gens : άδος adj. f. ]	Leucade@blanc@lamier, clair, éclatant	Leucas, 'White rock', à l'entrée du monde inférieur	Leucas, 'weißer Stein', am Eingang der Unterwelt	57	172
68276	λεύκιππος	leu/kippos	riding	λεύκιππος [des : ος, ον : ]	aux chevaux blancs, aux blancs coursiers ; rempli de chevaux blancs	équitation	Reiten	6	204
6308	Λεύκιππος	*leu/kippos	riding	Λεύκιππος [gens : ου (ὁ) ]	Leukippos, (h.)	équitation	Reiten	41	164
68339	λευκός	leuko/s	white; light, bright	λευκός [des : ή, όν : ]	brillant ; blanc ; pâle	blanc; lumière vive	Weiß; leicht, hell	764	267
68283	λεῦκος	leu=kos	a fish	λεῦκος [gens : ου (ὁ) ]	sorte de poisson	un poisson	ein Fisch	3	211
6311	Λεῦκος	*leu=kos	companion of Odysseus; divinity at Miletus	Λεῦκος [gens : ου (ὁ) ]	Leukos	compagnon d'Ulysse; divinité à Milet	Begleiter von Odysseus; Göttlichkeit bei Milet	3	167
