11580	ἄντρον	a)/ntron	a cave, grot, cavern	ἄντρον [gens : ου (τὸ) ]	grotte, antre, caverne	une grotte, grot, caverne	eine Höhle, Grot, Höhle	168	302
70435	μέτοικος	me/toikos	changing one's abode, emigrating and settling elsewhere	μέτοικος [gens : ου (ὁ, ἡ) ]	qui émigre ; métèque, étranger domicilié dans la ville moyennant une redevance	changer de domicile, émigrer et s'installer ailleurs	seinen Wohnsitz wechseln, auswandern und sich anderswo niederlassen	124	302
29148	βόρειος	bo/reios	from the quarter of the north wind	βόρειος [des : α ος, ον ]	du vent du nord ; de la région des vents du nord, boréal, septentrional	Du quart du vent du nord	Aus dem Viertel des Nordwinds	115	302
86977	πολύμητις	polu/mhtis	of many counsels	πολύμητις [gens : ιος (ὁ, ἡ) ]	très prudent, très sage ; très habile	De nombreux conseils	Von vielen beratern	93	302
6446	Λοξίας	*loci/as	Loxias	Λοξίας [gens : ου (ὁ) ]	« l'Oblique »	Loxias	Loxias	88	302
57050	ἠμί	h)mi/	I say	ἠμί	dire, dis-je	je dis	ich sage	1417	303
115882	ψυχρός	yuxro/s	cold, chill; heartless	ψυχρός [des : ά, όν subst. ]	froid ; qui refroidit, qui glace	froid, froid; sans coeur	kalt, kalt; herzlos	490	303
34317	διηγέομαι	dihge/omai	set out in detail	διηγέομαι	exposer en détail, raconter, décrire	Exposé en détail	Ausführlich dargelegt	344	303
65294	κοιμάω	koima/w	to lull	κοιμάω	étendre sur une couche, mettre au lit ; faire reposer, faire dormir ; faire mourir ; assoupir, apaiser, calmer ; se coucher, coucher ; reposer, dormir ; se poster ou camper pour une veille, veiller	endormir	sich wiegen	242	303
114858	χρηματίζω	xrhmati/zw	negotiate	χρηματίζω	s'occuper d'affaires ; prendre un titre, une qualification ; agir ou se comporter en qualité de	négocier	verhandeln	191	303
25039	ἀπροσδόκητος	a)prosdo/khtos	unexpected, unlooked for	ἀπροσδόκητος [des : ος, ον ]	inattendu ; qui ne s'attend pas à	inattendu, inattendu	unerwartet, unerwartet	92	303
24013	ἀποκλίνω	a)pokli/nw	to turn off	ἀποκλίνω [tr. intr. ]	pencher (un vase) pour répandre (le contenu) ; détourner ; faire retourner sur ses pas, faire rentrer (à l'étable) ; faire décliner, décliner ; se détourner de son chemin ; se laisser aller, incliner	éteindre	ausschalten	81	303
104566	συναρμόζω	sunarmo/zw	to fit together	συναρμόζω [tr. intr. ]	convenir à, s'accorder avec, s'harmoniser avec	s'emboîter	zusammenpassen	80	303
85950	πλατεῖα	platei=a		πλατεῖα	fém. de πλατύς	fém. de πλατύς		40	303
112805	ὑποστρέφω	u(postre/fw	to turn round about, turn back	ὑποστρέφω [tr. intr. ]	faire tourner ou rouler sous, rouler sous, être entraîné sous ; faire tourner en arrière, faire retourner ; se retourner, revenir sur ses pas ; revenir ; retourner	faire demi-tour, faire demi-tour	um sich umzudrehen, umkehren	303	304
81805	παρασάγγης	parasa/gghs	parasang	παρασάγγης [gens : ου (ὁ) ]	parasange	Parasang	Parasang	73	304
31211	δημιουργέω	dhmiourge/w	practise a handicraft	δημιουργέω	travailler pour le public	Pratiquer un artisanat	Üben Sie ein Handwerk	58	304
75609	ὁλκάς	o(lka/s	merchant ship	ὁλκάς [gens : άδος (ἡ) ]	vaisseau remorqué, vaisseau de transport ou de charge	navire marchand	Handelsschiff	98	305
73547	μοχλός	moxlo/s	a bar	μοχλός [(ὁ) ]	barre de bois	un bar	eine Bar	70	305
? 51033	εὔριπος	eu)/ripos	any strait	Εὔριπος [gens : ου (ὁ) ]	l'Euripe (auj. Évripos, Porthmós tou Evrípou ou Evvoïkí thálassa)	Tout détroit	Irgendeine Meerenge	10	450
4248	Εὔριπος	*eu)/ripos	any strait	Εὔριπος [gens : ου (ὁ) ]	l'Euripe (auj. Évripos, Porthmós tou Evrípou ou Evvoïkí thálassa)	Tout détroit	Irgendeine Meerenge	54	152
* 51156	εὖρος	eu)=ros	width, breadth	εὖρος [gens : εος-ους (τὸ) ]@adv. τὸ εὖρος (in εὖρος) [gens : εος-ους (τὸ) ]	largeur@en largeur	largeur, largeur	Breite, Breite	136	571
4258	Εὖρος	*eu)=ros	the East wind	Εὖρος [gens : ου (ὁ) ]	Euros (l'Eurus)	Le vent de l'Est	Der Ostwind	17	162
52392	εὐρυμέδων	eu)rume/dwn	wide-ruling	εὐρυμέδων [gens : οντος adj. m. ]	qui règne au loin	qui règne au loin	Weitreichend	3	776
4417	Εὐρυμέδων	*eu)rume/dwn	Eurymedon, son of Ptolemaeus, and charioteer of Agamemnon; a servant of Nestor; or, king of the Giants, father of Periboea	Εὐρυμέδων [gens : οντος (ὁ) ]	Eurymédôn	Eurymedon, fils de Ptolémée et conducteur de char d'Agamemnon; un serviteur de Nestor; ou, roi des Géants, père de Periboea	Eurymedon, Sohn von Ptolemaeus und Wagenlenker von Agamemnon; ein Diener von Nestor; oder, König der Riesen, Vater von Periboea	59	321
