74077	μωρός	mwro/s	dull, sluggish, stupid	μωρός [des : ά, όν, α, ον, subst. ]	émoussé, hébété	terne, lent, stupide	langweilig, träge, dumm	101	835
77168	ὀλοφύρομαι	o)lofu/romai	to lament, wail, moan, weep	ὀλοφύρομαι [tr. intr. ]	se lamenter, se plaindre	se lamenter, gémir, gémir, pleurer	klagen, jammern, stöhnen, weinen	86	835
55527	γεωμετρία	gewmetri/a	geometry	γεωμετρία [gens : ας (ἡ) ]	arpentage, géométrie	géométrie	Geometrie	72	835
5955	Κύμη	*ku/mh	Cyme, Cumae	Κύμη [gens : ης (ἡ) ]	Kymè	Cyme, Cumae	Cyme, Cumae	65	835
13156	ἀγαθός	a)gaqo/s	good, noble	ἀγαθός [des : ή, όν subst. ]	bon, de bonne qualité	bon, noble	gut, edel	5893	836
* 99919	στάδιος	sta/dios	standing firm	2 στάδιος [des : α, ον subst. ]@1 *στάδιος > στάδιον [gens : ου (ὁ) ]	qui se tient debout ; pesé@le stade	debout	fest stehen	120	836
33826	διαστρέφω	diastre/fw	turn different ways	διαστρέφω	tourner de travers, tordre, contourner (le corps, le visage, etc.) ; faire tourner en tous sens, porter le désordre dans ; tourner d'un autre côté, détourner	Tourner différentes façons	Verschiedene Weisen drehen	76	836
115391	ψάμμος	ya/mmos	sand	ψάμμος [gens : ου (ἡ) ]	sable	le sable	Sand	54	836
3909	Δημοσθένης	*dhmosqe/nhs	Demosthenes	Δημοσθένης [gens : ους (ὁ) ]	Démosthène	Démosthènes	Demosthenes	532	837
100948	σύγγονος	su/ggonos	congenital	σύγγονος [des : ος, ον ]	de naissance commune avec, parent par le sang de ; inné, naturel ; du même pays	congénital	Angeboren	86	837
11086	ἄφυκτος	a)/fuktos	not to be shunned, from which none escape	ἄφυκτος [des : ος, ον ]	qui ne peut fuir ou s'échapper	à ne pas fuir, dont aucun n'échappe	nicht gemieden werden, von denen keiner entkommt	48	837
14186	ἀκριβής	a)kribh/s	exact, accurate, precise	ἀκριϐής [des : ής, ές ]	exact	exact, précis, précis	genau, genau, präzise	759	838
108180	τρίς	tri/s	thrice	τρίς [adv. ]	trois fois	trois fois	dreimal	245	838
48324	ἐπιπέμπω	e)pipe/mpw	send against; send in	ἐπιπέμπω	envoyer en outre ou encore ; envoyer comme supplément ; envoyer vers ou contre	envoyer contre; envoyer	senden gegen; einschicken	105	838
21438	ἀπάνευθε	a)pa/neuqe	afar off, far away	ἀπάνευθε [adv. prép. ]	à l'écart, au loin ; à l'écart de, loin de, sans	au loin, loin	weit weg, weit weg	69	838
41054	ἐκφύω	e)kfu/w	to generate from	ἐκφύω [tr. intr. ]	faire naître ; naître de, provenir de	générer à partir de	zu generieren aus	51	838
6983	Μήλιος	*mh/lios	from the island of Meios	Μήλιος [des : ος, ον, ]	de Mèlos	De l'île de Meios	Von der Insel Meios	44	838
27631	αὔξησις	au)/chsis	growth	αὔξησις [gens : εως (ἡ) ]	croissance, accroissement ; amplification ; augment	croissance	Wachstum	167	839
37945	ἔμπορος	e)/mporos	merchant, passenger	ἔμπορος [gens : ου (ὁ) subst. adj. ]	navire de commerce pour l'exportation	marchand, passager	Kaufmann, Passagier	166	839
10074	Τροιζήν	*troizh/n	Troezen	Τροιζήν [gens : ῆνος (ἡ) ]	Trœzène (auj. Trizína, Đamalá) (v.)	Troezen	Troezen	53	855
? 10072	Τροίζην	*troi/zhn		Τροιζήν [gens : ῆνος (ἡ) ]	Trœzène (auj. Trizína, Đamalá) (v.)			3	853
? 108697	τρομός	tromo/s	trembling	τρόμος [gens : ου (ὁ) ]	tremblement, frisson ; tremblement de terre	tremblant	Zittern	3	331
108659	τρόμος	tro/mos	a trembling, quaking, quivering	τρόμος [gens : ου (ὁ) ]	tremblement, frisson ; tremblement de terre	tremblements, tremblements, tremblements	ein Zittern, Zittern, Zittern	46	293
108718	τροπός	tropo/s	a twisted leathern thong	τροπός [gens : οῦ (ὁ) ]	courroie pour attacher la rame au bord du navire ; poutres faisant saillie	un string en cuir torsadé	ein verdrehter Lederriemen	3	352
108663	τρόπος	tro/pos	turn, direction, way, manner	τρόπος [gens : ου (ὁ) ]	tour	virage, direction, chemin, manière	Wende, Richtung, Weg, Art und Weise	3430	297
