104152	συμπολεμέω	sumpoleme/w	join in war	συμπολεμέω	faire la guerre comme allié de ou de concert avec	Se joindre à la guerre	In den Krieg eintreten	62	913
35953	δυσεντερία	dusenteri/a	dysentery	δυσεντερία [gens : ας (ἡ) ]	dysenterie, affection des intestins	dysenterie	Ruhr	49	913
59713	καθά	kaqa/	just as	καθά [adv. ]	de même que, comme	tout comme	genauso wie	1785	914
* 86565	ποιητής	poihth/s	a poet, a maker	ποιητής [gens : οῦ (ὁ) ]@ὁ ποιητής (in ποιητής) [gens : οῦ (ὁ) ]	auteur, créateur ; fabricant, artisan ; qui compose des vers, poète « poète » « chanteur »@le poète par excellence, Homère	un poète, un faiseur	ein Dichter, ein Schöpfer	833	914
97947	σφαγή	sfagh/	slaughter, butchery	σφαγή [gens : ῆς (ἡ) ]	égorgement, meurtre, immolation ; blessure, plaie ; gorge, endroit de la gorge où l'on frappe la victime	abattage, boucherie	Schlachtung, Metzgerei	211	914
42158	ἐμβαίνω	e)mbai/nw	step upon, board	ἐμϐαίνω [tr. intr. ]	faire entrer dans	monter, embarquer	Schritt auf, Brett	184	914
113417	ὠμότης	w)mo/ths	rawness	ὠμότης [gens : ητος (ἡ) ]	crudité ; dureté, cruauté, inhumanité	Rage	Rohheit	126	914
101025	σύμφημι	su/mfhmi	to assent, approve	σύμφημι	parler avec ou comme qqn	approuver, approuver	zustimmen, genehmigen	78	914
34928	δόρπον	do/rpon	the evening meal	δόρπον [gens : ου (τὸ) ]	repas ; nourriture	Le repas du soir	Das Abendessen	53	914
11164	ἄγω	a)/gw	do, drive, go	ἄγω [tr. intr. ]	se pousser en avant, s'avancer	faire, conduire, aller	tun, fahren, gehen	4836	915
54583	φροντίζω	fronti/zw	think	φροντίζω	penser, méditer, réfléchir ; s'inquiéter, se soucier, se préoccuper de	pense	Überlegen	480	915
84510	περιγίγνομαι	perigi/gnomai	to be superior to; to survive	περιγίγνομαι	devenir maître de, surpasser, être supérieur ; rester	être supérieur à; survivre	überlegen sein; Überleben	368	915
81392	παραιτέομαι	paraite/omai	to beg from	παραιτέομαι	demander ou obtenir par ses prières ; chercher à écarter par ses prières ; écarter par ses prières	mendier	betteln von	192	915
61799	κατάρχω	kata/rxw	to make beginning of	κατάρχω	commencer, donner le signal ou l'exemple de ; être ou devenir le maître de, commander à ; commencer, donner le signal ou l'exemple de ; accomplir les cérémonies préparatoires d'un sacrifice	faire début de	Anfang machen	142	915
101026	σύμφορος	su/mforos	accompanying	σύμφορος [des : ος, ον ]	qui accompagne ; qui convient à	accompagnement	Begleitet	121	915
38023	ἔνερθε	e)/nerqe	from beneath, up from below	ἔνερθε [adv. prép. ]	de l'intérieur de la terre, de dessous terre ; en dessous, en bas ; de dessous, au-dessous de ; au-dessous de ; au pouvoir de	d'en bas, en haut d'en bas	von unten nach oben	96	915
* 58690	κάθετος	ka/qetos	let down	κάθετος [des : ος, ον (ὁ) subst. ]@ἡ κάθετος (in κάθετος) [des : ος, ον (ὁ) subst. ]	abaissé, descendu, qu'on abaisse, qu'on descend ; lancé contre, aposté, suborné@ligne pour pêcher	laisser tomber	runterlassen	92	915
52531	εὐσχήμων	eu)sxh/mwn	elegant in figure	εὐσχήμων [des : ων, ον ]	qui a bonne tenue, de bonne apparence, convenable ; d'un rang distingué, noble, honorable	Élégant en figure	Elegant in der Figur	73	915
1939	Ἀριστοφάνης	*)aristofa/nhs	Aristophanes	Ἀριστοφάνης [gens : ους (ὁ) ]	Aristophanès (Aristophane)	Aristophane	Aristophanes	63	915
34930	δόρυ	do/ru	spear	δόρυ [gens : δόρατος (τὸ) ]	tronc d'arbre sur pied	lance	Speer	870	916
58691	κάθημαι	ka/qhmai	be seated, sit; reside	κάθημαι	être assis, demeurer ; demeurer à la même place	être assis, s'asseoir; résider	sitzen, sitzen; wohnen	601	916
79312	παιδεύω	paideu/w	educate	παιδεύω	élever un enfant	éduquer	erziehen	534	916
86567	ποιητικός	poihtiko/s	capable of making	ποιητικός [des : ή, όν, ]	qui a la vertu de faire	Capable de faire	Fähig zu machen	205	916
109284	ὑβριστής	u(bristh/s	a violent, overbearing person, a wanton, insolent man	ὑϐριστής [gens : οῦ, adj. m. ]	violent, fougueux, impétueux, emporté	une personne violente et autoritaire, un homme insolent et insouciant	eine gewalttätige, überhebliche Person, ein mutwilliger, frecher Mann	92	916
8087	Πίνδαρος	*pi/ndaros		Πίνδαρος [gens : ου (ὁ) ]	Pindaros (Pindare)	Pindaros (Pindare)		89	916
