27268	αἰδοῖος	ai)doi=os	regarded with reverence, august, venerable	αἰδοῖος [des : α, ον ]	qui marque du respect, respectueux, déférent	considéré avec révérence, août, vénérable	mit Ehrfurcht betrachtet, August, ehrwürdig	100	476
93401	προσεχής	prosexh/s	next to	προσεχής [des : ής, ές ]	qui tient à, continu ; qui se dirige vers	à côté de	neben an	56	476
7645	Πάρις	*pa/ris		Πάρις [gens : ιδος (ὁ) ]	Paris	Paris		53	476
53121	φεύγω	feu/gw	flee	φεύγω [tr. intr. ]	qui a fui, qui a échappé à	fuir	fliehen	2931	477
50016	εἴπερ	ei)/per	even if; if indeed	εἴπερ	si toutefois, s'il est vrai que ; quand même, quoique	même si; si en effet	selbst wenn; wenn in der Tat	1097	477
86124	πληγή	plhgh/	blow, stroke	πληγή [gens : ῆς (ἡ) ]	coup ; échange de coups, combat à coups de bâton ; plaie résultant d'un coup	coup, coup	Schlag, Schlag	495	477
115032	χρυσίον	xrusi/on	a piece of gold	χρυσίον [gens : ου (τὸ) ]	petit morceau d'or, un peu d'or, or ; tout objet d'or ou travaillé en or ; mon petit or, mon petit trésor	Un morceau d'or	Ein Stück Gold	347	477
116056	ζήτησις	zh/thsis	a seeking, seeking for, search for	ζήτησις [gens : εως (ἡ) ]	action de chercher	une recherche, recherche, recherche de	ein Suchen, Suchen, Suchen	167	477
56195	γυῖον	gui=on	only pl., joints	γυῖον [gens : ου (τὸ) ]	membre	seulement pl., joints	nur pl., Gelenke	96	477
11763	ἄρδην	a)/rdhn	lifted up, on high	ἄρδην [adv. ]	en haut, en l'air ; de fond en comble	levé, en haut	hochgehoben	88	477
6621	Μάρκιος	*ma/rkios		Μάρκιος [gens : ου (ὁ) ]	Marcius (h. rom.)	Marcius (h. rom.)		77	477
91347	πρόσφορος	pro/sforos	serviceable, useful, profitable	πρόσφορος [des : ος, ον ]	qu'on porte vers ; qui a du rapport avec ; utile à, avantageux à ; qui s'ajoute ou peut s'ajouter	utilisable, utile, rentable	wartungsfähig, nützlich, rentabel	73	477
44837	ἐντρέπω	e)ntre/pw	to turn about	ἐντρέπω	retourner ; changer ; rentrer en soi-même, réfléchir, hésiter ; se laisser émouvoir ou attendrir ; se préoccuper ; éprouver un sentiment de crainte ou de respect devant ; éprouver un sentiment de honte	se retourner	sich umdrehen	48	477
64438	κινδυνεύω	kinduneu/w	risk	κινδυνεύω [subst. ]	être en danger, courir un danger ; courir une chance, risquer, avoir chance de	risque	Risiko	978	478
6622	Μάρκος	*ma/rkos		Μάρκος [gens : ου (ὁ) ]	Marcus (h. rom.)	Marcus (h. rom.)		234	478
37578	ἔγκειμαι	e)/gkeimai	to lie in, be wrapped in	ἔγκειμαι	être dans ; être sur, poursuivre, pourchasser, presser vivement	se coucher, s'envelopper	darin liegen, eingewickelt sein	141	478
! 103715	συλλογίζομαι	sullogi/zomai	compute			calculer	berechnen	121	478
47959	ἐπικουρέω	e)pikoure/w	to act as an ally	ἐπικουρέω	venir au secours de, secourir	agir comme un allié	als Verbündeter handeln	103	478
478	Ἱστιαῖος	*(istiai=os		Ἱστιαῖος [gens : ου (ὁ) ]	Histiæos, (h.)	Histiæos, (h.)		60	478
66747	κῦρος	ku=ros	supreme power, authority	κῦρος [gens : εος-ους (τὸ) ]	autorité souveraine, puissance de faire ou de ne pas faire, droit de décider ; ratification, sanction, garant	pouvoir suprême, autorité	höchste Macht, Autorität	20	732
5985	Κῦρος	*ku=ros	Cyrus	Κῦρος [gens : ου (ὁ) ]	Kyros (Cyrus)	Cyrus	Cyrus	1500	865
66743	κύψελος	ku/yelos	without foot	κύψελος [gens : ου (ὁ) ]	martinet	martinet	Ohne fuß	3	728
5980	Κύψελος	*ku/yelos	pr.n. Cypselus	Κύψελος [gens : ου (ὁ) ]	Kypsélos	pr.n. Cypselus	pr.n. Cypselus	55	860
? 67219	κυζικηνός	kuzikhno/s		Κυζικηνός [des : ή, όν ]	de Cyzique			3	180
6078	Κυζικηνός	*kuzikhno/s		Κυζικηνός [des : ή, όν ]	de Cyzique	de Cyzique		98	958
