51318	εὐβουλία	eu)bouli/a	good counsel, prudence	εὐϐουλία [gens : ας (ἡ) ]	bon conseil, prudence	bon conseil, prudence	Guter Rat, Klugheit	67	730
66746	κῦμα	ku=ma	wave	κῦμα [gens : ατος (τὸ) ]	ce qui s'enfle	vague	Welle	309	731
! 97764	σέβομαι	se/bomai	to feel awe			ressentir de la crainte	Ehrfurcht empfinden	250	731
61615	κατάφρακτος	kata/fraktos	shut up, confined	κατάφρακτος [des : ος, ον, ]	enfermé dans une armure ou protégé par un abri	tais-toi, confiné	halt die Klappe, eingesperrt	60	731
15106	ἀμελέω	a)mele/w	not worry	ἀμελέω	ne pas s'inquiéter, négliger	ne pas se inquiéter	Mach dir keine Sorgen	453	732
23411	ἀπόλαυσις	a)po/lausis	act of enjoying	ἀπόλαυσις [gens : εως (ἡ) ]	action de jouir de ; profit	Acte de plaisir	Akt des Genießens	86	732
732	Ἄνυτος	*)/anutos	Anytus	Ἄνυτος [gens : ου (ὁ) ]	Anytos	Anytus	Anytus	62	732
13050	ἀφύλακτος	a)fu/laktos	unguarded	ἀφύλακτος [des : ος, ον ]	non gardé, non protégé ou surveillé par des gardiens ; qui n'est pas sur ses gardes, sans précautions, sans défiance ; contre qui ou contre quoi l'on ne peut se garder	non gardé	unbewacht	59	732
72948	μνάομαι	mna/omai	be mindful of; woo	μνάομαι	penser à	être conscient de; courtiser	sei dir bewusst; umwerben	54	732
72949	μνᾶ	mna=	mina=100 drachma=1/60 talent	μνᾶ [gens : ᾶς (ἡ) ]	mine (poids, monnaie)	mina = 100 drachmes = 1/60 talent	mina = 100 Drachme = 1/60 Talent	452	733
6878	Μελέαγρος	*mele/agros	Meleager	Μελέαγρος [gens : ου (ὁ) ]	Méléagre	Meleager	Meleager	58	733
91606	προαιρετικός	proairetiko/s	inclined to prefer	προαιρετικός [des : ή, όν ]	qui choisit ou décide de son propre mouvement ; qui est porté de préférence à	Tendance à préférer	Geneigt zu bevorzugen	51	733
9952	Τισαμενός	*tisameno/s		Τισαμενός [gens : οῦ (ὁ) ]	Tisaménos, (h.)	Tisaménos, (h.)		50	733
49247	ἐπώνυμος	e)pw/numos	given as a name	ἐπώνυμος [des : ος, ον ]	qui donne son nom à	donné comme nom	als Name angegeben	214	734
10983	ἄδεια	a)/deia	lack of fear, security; permission	ἄδεια [gens : ας (ἡ) ]	absence de crainte	manque de peur, de sécurité; autorisation	Mangel an Angst, Sicherheit; Genehmigung	209	734
14081	ἀκοντίζω	a)konti/zw	to hurl a javelin	ἀκοντίζω [tr. intr. ]	lancer un javelot	lancer un javelot	einen Speer schleudern	186	734
63668	κεδνός	kedno/s	careful, diligent, sage, trusty	κεδνός [des : ή, όν ]	qui prend soin de, soigneux, actif, diligent ; dont on prend soin, dont on fait cas	prudent, diligent, sage, fidèle	vorsichtig, fleißig, weise, vertrauenswürdig	71	734
15108	ἀμελής	a)melh/s	careless	ἀμελής [des : ής, ές ]	qui ne s'inquiète pas de, négligent ; négligé	négligent	leichtsinnig	69	734
68814	λιπαρέω	lipare/w	to persist, persevere, hold out	λιπαρέω	s'attacher à, insister, persister ; prier avec insistance, supplier d'une manière pressante	persister, persévérer, tenir bon	durchhalten, durchhalten, durchhalten	44	734
8586	Πυθία	*puqi/a	the Pythia, priestess of Pythian Apollo	Πυθία [gens : ας (ἡ) ]	la Pythie	la Pythie, prêtresse d'Apollon pythien	die Pythia, Priesterin von Pythian Apollo	120	391
* 8529	Πύθια	*pu/qia	the Pythian games	Πύθια > Πύθιος [gens : ων (τὰ) ]@Πύθια > Πύθιος [gens : ων (τὰ) ]	Pythique, Pythien ; qui concerne Apollon Pythien@Pythios	Les jeux Pythian	Die Pythischen Spiele	19	334
94613	πύθω	pu/qw	to make rot, to rot	πύθω	faire pourrir	faire pourrir, pourrir	verrotten, verrotten	11	664
8612	Πυθώ	*puqw/	Pytho, the region of Delphi	Πυθώ [gens : οῦς (ἡ) ]	Pythô	Pytho, la région de Delphes	Pytho, die Region von Delphi	108	417
94816	πυρετός	pureto/s	burning heat, fiery heat	πυρετός [gens : οῦ (ὁ) ]	chaleur ardente, ardeur ; fièvre	chaleur brûlante, chaleur ardente	brennende Hitze, feurige Hitze	415	865
8622	Πυρετός	*pureto/s	burning heat	Πυρετός [gens : οῦ (ὁ) ]	Pyrétos (auj. Prout) (fl.)	Chaleur brûlante	brennende Hitze	3	427
