39230	ἐφευρίσκω	e)feuri/skw	to light upon, discover	ἐφευρίσκω	trouver, rencontrer ; inventer en outre	éclairer, découvrir	zu beleuchten, zu entdecken	55	65
94014	προσωτέρω	proswte/rw	further on, further	προσωτάτω, προσώτερον, προσωτέρω < προσώτατα > πρόσω [adv. prép. ]	en avant	plus loin, plus loin	weiter, weiter	47	65
6209	Λαοδίκη	*laodi/kh	Laodice	Λαοδίκη [gens : ης (ἡ) ]	Laodikè, (f.)	Laodice	Laodice	41	65
87767	πονέω	pone/w	work	πονέω [tr. intr. ]	avoir du mal, de la peine ; venir à bout à force de travail	travail	Arbeit	480	66
* 77423	ὀπίσω	o)pi/sw	backwards, back, back again	ὀπίσω [adv. ]@τὸ ὀπίσω (in ὀπίσω) [adv. ]	ensuite@l'arrière, derrière	en arrière, en arrière, en arrière à nouveau	rückwärts, zurück, wieder zurück	437	66
38200	ἔρδω	e)/rdw	to do	ἔρδω	faire, accomplir ; faire un sacrifice, sacrifier ; pratiquer	faire	machen	145	66
3138	Αἰακίδης	*ai)aki/dhs	son of Aeacus	Αἰακίδης [gens : ου (ὁ) ]	fils ou descendant d'Éaque	fils d'Aeacus	Sohn von Aeacus	94	66
103301	συγκάμπτω	sugka/mptw	bend	συγκάμπτω [tr. intr. ]	contracter ou ramasser sur soi en courbant, en pliant ; se courber	pliez	Biege	56	66
* 4162	Δωρίς	*dwri/s	Dorian	1 Δωρίς [gens : ίδος subst. adj. f. ]@2 Δωρίς [gens : ίδος (ἡ) ]@ἡ Δωρίς (in 1 Δωρίς) [gens : ίδος subst. adj. f. ]	dorienne@Dôris (la Dorienne) (f.)@Doride ; couteau dorien pour les sacrifices	Dorian	Dorian	52	66
1091	Ἀγάθων	*)aga/qwn	Agathon	Ἀγάθων [gens : ωνος (ὁ) ]	Agathôn	Agathon	Agathon	97	67
63001	κατατάσσω	katata/ssw	draw up in order	κατατάσσω	mettre en ordre	Rédiger dans l'ordre	In ordnung aufbauen	60	67
48579	ἐπισφαλής	e)pisfalh/s	prone to fall	ἐπισφαλής [des : ής, ές ]	sujet à glisser, chancelant, instable ; qui porte à glisser, où l'on glisse, glissant	Enclin à tomber	Anfällig zu fallen	59	67
7236	Μυκάλη	*muka/lh	Mycale	Μυκάλη [gens : ης (ἡ) ]	Mykalè (Mycale)	Mycale	Mykale	45	67
74336	νέος	ne/os	new, young; strange	νέος [des : α, ον, adv. ]	nouveau	nouveau, jeune; étrange	neu, jung; seltsam	2303	68
12386	ἀδίκημα	a)di/khma	a wrong done, a wrong	ἀδίκημα [gens : ατος (τὸ) ]	injustice, tort, faute ; bien mal acquis	un mal fait, un mal	ein falsch gemacht, ein falsch	410	68
17564	ἀνακαλέω	a)nakale/w	to call up the dead	ἀνακαλέω	appeler à haute voix ; rappeler ; appeler ; rappeler à soi	appeler les morts	die Toten rufen	192	68
112569	ὑπονοέω	u(ponoe/w	to think secretly, suspect	ὑπονοέω	se mettre dans l'esprit	penser secrètement, suspect	heimlich denken, verdächtigen	158	68
18590	ἀνελεύθερος	a)neleu/qeros	not free	ἀνελεύθερος [des : ος, ον, ]	indigne d'un homme libre	pas libre	nicht frei	78	68
57839	ἰατρεία	i)atrei/a	healing	ἰατρεία [gens : ας (ἡ) ]	traitement, guérison	guérison	Heilung	72	68
11449	ἄναξ	a)/nac	ruler, lord	ἄναξ [gens : ἄνακτος (ὁ) ]	maître, chef, roi	souverain, seigneur	Herrscher, Herr	723	173
? 700	Ἄναξ	*)/anac		ἄναξ [gens : ἄνακτος (ὁ) ]	maître, chef, roi			9	700
17263	ἀνᾴσσω	a)na/|ssw	start up	ἀνᾴσσω > ἀναΐσσω	s'élancer	Commencez	Anfang	3	791
17226	ἀνάσσω	a)na/ssw	be king, lord, or master of, rule over, reign	ἀνάσσω	être le maître ; diriger, gouverner	être roi, seigneur ou maître de, régner, régner	Sei König, Herr oder Meister von, herrsche über, regiere	145	754
* 18314	ἀνδρεῖα	a)ndrei=a	the public meals of the Cretans	ἀνδρεῖα > ἀνδρεῖος [gens : ων (τὰ) ]@τὰ ἀνδρεῖα (in ἀνδρεῖος) [des : α, ον ]	qui appartient au sexe de l'homme, d'homme, viril@repas publics des hommes	repas public des hommes, en Crète	von	3	816
18311	ἀνδρεία	a)ndrei/a	manliness, manly spirit	1 ἀνδρεία [gens : ας (ἡ) ]	virilité, énergie, bravoure ; âge viril ; membre viril	virilité, énergie, bravoure	kann	583	813
