105131	συνεπιτίθημι	sunepiti/qhmi	help in putting on	συνεπιτίθημι	ajouter à une charge, augmenter de plus en plus une charge	Aide à mettre	Helfen beim Anziehen	47	868
109237	ὕστερος	u(/steros	latter, next, last	ὕστερος [des : α, ον subst. adv. ]	qui est ou vient derrière ; qui a lieu ou se fait après ; qui vient après, qui le cède à, inférieur à	dernier, suivant, dernier	Letzteres, nächstes, letztes	2589	869
* 96878	ῥέω	r(e/w	flow, run, stream	1 ῥέω [tr. intr. ]@2 *ῥέω	faire couler, verser@dire	couler, courir, ruisseler	fließen, laufen, streamen	729	869
32834	διαβαίνω	diabai/nw	step across	διαϐαίνω	avoir les jambes écartées ; traverser, franchir ; passer	traverser	Schritt über	671	870
27666	αὖτε	au)=te	again	αὖτε [adv. ]	de nouveau ; d'un autre côté, au contraire ; alors, ensuite	encore	Nochmals	487	870
* 96879	ῥέζω	r(e/zw	work, offer	1 ῥέζω@2 ῥέζω	faire@teindre	travail, offre	Arbeit, Angebot	192	870
5990	Κυαξάρης	*kuaca/rhs	Cyaxares	Κυαξάρης [gens : ους (ὁ) ]	Kyaxarès (Cyaxare)	Cyaxares	Cyaxares	146	870
34884	δμώς	dmw/s	a slave taken in war	δμώς [gens : ωός (ὁ) ]	captif de guerre, esclave ; esclave, serviteur	un esclave pris en guerre	ein Sklave im Krieg genommen	85	870
24582	ἀποσκευή	a)poskeuh/	removal	ἀποσκευή [gens : ῆς (ἡ) tr. ]	bagages ; lieux d'aisances	suppression	Entfernung	75	870
62780	καταρρήγνυμι	katarrh/gnumi	to break down	καταρρήγνυμι [tr. intr. ]	rompre ou déchirer de haut en bas ; briser et renverser, faire s'effondrer ; faire sortir ou jaillir avec force, faire éclater ; tomber avec force, s'abattre avec violence ; sortir avec force, faire explosion	tomber en panne	zu zerlegen	60	870
9065	Σαυνῖται	*sauni=tai	Samnites	Σαυνῖται [gens : ῶν (οἱ) ]	les Samnites	Samnites	Samniten	54	870
42112	ἐλλόγιμος	e)llo/gimos	held in account	ἐλλόγιμος [des : ος, ον ]	dont on fait grand cas, dont on tient compte	Tenu en compte	Gehalten	49	870
* 871	Ἴβηρ	*)/ibhr	Iberian	2 Ἴϐηρ [gens : ηρος (ὁ) ]@1 Ἴϐηρ [gens : ηρος (ὁ) ]	Ibère@l'Èbre	ibérique	Iberisch	206	871
95852	θεσμοθέτης	qesmoqe/ths	lawgiver	θεσμοθέτης [gens : ου (ὁ) ]	législateur ; thesmothète (qui propose les lois)	législateur	Gesetzgeber	84	871
109239	ὕω	u(/w	to send rain, to rain	ὕω	faire pleuvoir ; mouiller de pluie	envoyer de la pluie, pleuvoir	Regen senden, regnen	75	871
41087	ἐκκαίω	e)kkai/w	burn out	ἐκκαίω	détruire en brûlant	Burnout	Ausbrennen	71	871
81348	παραγράφω	paragra/fw	write by the side	παραγράφω	écrire le long de, à côté de ; écrire à la place de	Écrire à côté	Schreibe an der Seite	50	871
26638	ἀσχολέω	a)sxole/w	engage	ἀσχολέω [tr. intr. ]	occuper, faire travailler ; être occupé	engager	engagieren	48	871
74114	νᾶμα	na=ma	anything flowing, running water, a river, stream	νᾶμα [gens : ατος (τὸ) ]	« ce qui coule »	tout ce qui coule, l'eau courante, une rivière, un ruisseau	alles fließt, fließendes Wasser, ein Fluss, Strom	51	872
114281	χερσόνησος	xerso/nhsos	peninsula	χερσόνησος [gens : ου (ἡ) ]	presqu'île, péninsule	péninsule	Halbinsel	89	754
? 10246	Χερσόνησος	*xerso/nhsos	the (Thracian) Chersonese; the Crimea	χερσόνησος [gens : ου (ἡ) ]	presqu'île, péninsule	le Chersonèse (thrace); la Crimée	der (thrakische) Chersoneser; die Krim	197	3
* 10260	Χῖος	*xi=os	Chian (inhabitant of Chios)	Χῖος [gens : ου subst. adj. m. ]@ὁ Χῖος (in Χῖος) [gens : ου subst. adj. m. ]@ὁ Χῖος (in Χῖος) [gens : ου subst. adj. m. ]	originaire de Khios@le coup de Khios (au jeu d'osselets)@vin de Khios	Chian (habitant de Chios)	Chian (Einwohner von Chios)	226	17
10257	Χίος	*xi/os	Chios (island)	Χίος [gens : ου (ἡ) ]	Khios (auj. Chíos) (île) Chíos ou Khóra	Chios (île)	Chios (Insel)	153	14
114453	χιών	xiw/n	snow	χιών [gens : όνος (ἡ) ]	neige ; eau glacée	neige	Schnee	149	926
10259	Χίων	*xi/wn		Χίων [gens : ωνος (ὁ) ]	Khiôn	Khiôn		3	16
