78747	οὔτοι	ou)/toi	indeed not	οὔτοι [adv. ]	non certes, non cependant, en vérité non	En effet pas	Ja nicht	120	366
95344	θέλημα	qe/lhma	will	θέλημα [gens : ατος (τὸ) ]	volonté, désir	volonté	werden	87	366
82891	πείρω	pei/rw	to pierce quite through, fix	πείρω	traverser de part en part	percer assez profondément, réparer	ganz durchstechen, reparieren	62	366
105656	συντυχία	suntuxi/a	an occurrence, a hap, chance, event, incident	συντυχία [gens : ας (ἡ) ]	rencontre, conjoncture, événement ; entretien, conversation	un événement, un bonheur, une chance, un événement, un incident	ein Ereignis, ein Zufall, ein Zufall, ein Ereignis, ein Vorfall	54	366
24076	ἀποκρούω	a)pokrou/w	beat off	ἀποκρούω	éloigner ou séparer par un choc	repousser	zurückschlagen	44	366
34381	δικαιόω	dikaio/w	proved, deem right	δικαιόω	rendre juste ; regarder comme juste, juger légitime ; rendre justice à	prouvé, juger juste	bewiesen, für richtig halten	131	367
86014	πλέως	ple/ws	full of, complete	πλέως > πλέος [des : α, ων, ]	plein	plein de, complet	voll von, vollständig	93	367
81868	παρασπονδέω	parasponde/w	to act contrary to an alliance	παρασπονδέω [tr. intr. ]	violer un traité, une convention ; violer ou trahir au mépris de la foi jurée	agir contrairement à une alliance	gegen ein Bündnis handeln	86	367
106686	τέρπω	te/rpw	delight	τέρπω	rassasier ; réjouir, charmer	délice	Freude	231	368
4464	Φάβιος	*fa/bios		Φάϐιος [gens : ου (ὁ) ]	Fabius, (h. rom.)	Fabius, (h. rom.)		112	368
92265	προηγέομαι	prohge/omai	go first and lead the way	προηγέομαι	marcher en avant ; se présenter, se produire au jour	Aller d'abord et diriger le chemin	Gehen Sie zuerst und führen Sie den Weg	99	368
84987	περισπάω	perispa/w	draw off from around	περισπάω	tirer autour ; tirer ou entraîner d'un autre côté ; tirer en sens contraire	Tirer de l'extérieur	Abziehen	80	368
78749	οὖδας	ou)=das	the surface of the earth, the ground, earth	οὖδας [gens : οὔδεος (τὸ) ]	sol, terre ; pavé, plancher	la surface de la terre, le sol, la terre	die Oberfläche der Erde, der Boden, die Erde	65	368
68442	λῆμα	lh=ma	will	λῆμα [gens : ατος (τὸ) ]	force de volonté, résolution	volonté	werden	45	368
65360	κοινωνία	koinwni/a	communion, partnership	κοινωνία [gens : ας (ἡ) ]	action d'avoir en commun, de partager ou de participer à, communauté ; action d'être commun, d'avoir un rapport, une affinité ; échange de relations, communication, commerce, relations, société ; sympathie, compassion, aumône	communion, partenariat	Gemeinschaft, Partnerschaft	328	369
68443	λῆμμα	lh=mma	anything received, income	λῆμμα [gens : ατος (τὸ) ]	tout ce qu'on prend ou reçoit, profit, gain ; prise, possession par l'esprit divin, inspiration, prophétie	tout reçu, revenu	alles erhalten, Einkommen	110	369
369	Ἡρόδοτος	*(hro/dotos	Herodotus	Ἡρόδοτος [gens : ου (ὁ) ]	Hèrodotos (Hérodote)	Hérodote	Herodot	86	369
78754	οὖν	ou)=n	therefore, then, in fact	οὖν [adv. ]	sans doute, réellement, en effet ; donc, eh bien ; par suite, d'après cela, en conséquence, donc	donc, en fait,	also also in der Tat	16325	370
24080	ἀποκρύπτω	a)pokru/ptw	to hide from, keep hidden from	ἀποκρύπτω	cacher ; perdre de vue	à cacher, à cacher	sich verstecken, sich verstecken vor	180	370
56360	ἥλιος	h(/lios	the Sun	ἥλιος [gens : ου (ὁ) ]	soleil	le soleil	Die Sonne	1214	642
45	Ἥλιος	*(/hlios	Helios, the sun-god	Ἥλιος [gens : ου (ὁ) ]	Hèlios, le Soleil	Hélios, le dieu soleil	Helios, der Sonnengott	3	45
56968	ἦμος	h)=mos	at which time, when	ἦμος	lorsque ; tant que, aussi longtemps que	à quel moment, quand	zu welcher Zeit, wann	70	222
56858	ἡμός	h(mo/s		ἡμός > ἡμέτερος [des : ή, όν, ]	notre, le nôtre	notre, le nôtre		3	116
* 56864	ἡνίοχος	h(ni/oxos	one who holds the reins, a driver, charioteer	ἡνίοχος [gens : ου (ὁ)]@ὁ ἡνίοχος (in ἡνίοχος) [gens : ου (ὁ)]	qui tient les rênes ; qui dirige qqn ou qqe ch.@le Cocher ou Chariot	celui qui tient les rênes, un conducteur, un conducteur de char	einer, der die Zügel in der Hand hält, ein Fahrer, ein Wagenlenker	114	120
342	Ἡνίοχος	*(hni/oxos		Ἡνίοχος [gens : ου (ὁ) ]	Hèniokhos (h.)	Hèniokhos (h.)		13	342
